site_id,date,age_in_months,real_age_months,monthly_volume,latitude,longitude,cluster_id,maturity_bucket,month,year,month_sin,month_cos,age_sq,log_age,is_early,is_growth,is_mature,cluster_month_avg,cluster_age_avg,cluster_lag_1,cluster_lag_3,cluster_growth_rate,cluster_rolling_mean,cluster_std,seasonality_factor,lat_lon_interaction,cluster_id_num,age_cluster_interaction,age_seasonality_interaction,lag_1,lag_3,rolling_mean_3
282,2025-02-01,38,60.0,10428.0,34.933066,-90.009197,25,mid,2,2025,0.8660254037844386,0.5000000000000001,1444,3.6635616461296463,0,0,1,9277.2,10428.0,11282.666666666666,11315.555555555555,0.08821791538643353,11315.555555555555,4807.411850465904,0.9712535653623937,-3144.2972194080016,25,950,36.90763548377096,10064.0,8236.0,8774.0
282,2025-03-01,39,60.0,14100.0,34.933066,-90.009197,25,mid,3,2025,1.0,6.123233995736766e-17,1521,3.6888794541139363,0,0,1,12778.2,14100.0,12278.0,11482.0,0.19604170060270398,11482.0,4799.3772721052055,1.0640280222751042,-3144.2972194080016,25,975,41.49709286872906,10428.0,8022.0,9504.666666666666
282,2025-04-01,40,60.0,12304.0,34.933066,-90.009197,25,mid,4,2025,0.8660254037844387,-0.49999999999999983,1600,3.713572066704308,0,0,1,12797.6,12304.0,14685.0,12748.555555555553,-0.09237316990125977,12748.555555555553,2884.524189532825,1.0768458156712903,-3144.2972194080016,25,1000,43.07383262685161,14100.0,10064.0,11530.666666666666
282,2025-05-01,41,60.0,9762.0,34.933066,-90.009197,25,mid,5,2025,0.49999999999999994,-0.8660254037844387,1681,3.7376696182833684,0,0,1,13072.6,9762.0,13328.5,13430.5,-0.01282965074839626,13430.5,5080.305138473475,1.0474066918833662,-3144.2972194080016,25,1025,42.943674367218016,12304.0,10428.0,12277.333333333334
282,2025-06-01,42,60.0,9866.0,34.933066,-90.009197,25,mid,6,2025,1.2246467991473532e-16,-1.0,1764,3.7612001156935624,0,0,1,11770.2,9866.0,13157.5,13723.666666666666,-0.1686490594717841,13723.666666666666,2980.7405455691714,1.0227107823630444,-3144.2972194080016,25,1050,42.95385285924786,9762.0,14100.0,12055.333333333334
282,2025-07-01,43,60.0,11002.0,34.933066,-90.009197,25,mid,7,2025,-0.4999999999999998,-0.8660254037844388,1849,3.784189633918261,0,0,1,11751.2,11002.0,10938.5,12474.833333333334,0.11921195776386151,12474.833333333334,2665.2166328461935,0.9953486266588346,-3144.2972194080016,25,1075,42.799990946329885,9866.0,12304.0,10644.0
282,2025-08-01,44,60.0,13187.0,34.933066,-90.009197,25,mid,8,2025,-0.8660254037844384,-0.5000000000000004,1936,3.8066624897703196,0,0,1,11883.0,12237.5,12242.5,12112.833333333334,-0.0004084133142739921,12112.833333333334,2153.225139180759,1.0118954902497466,-3144.2972194080016,25,1100,44.52340157098885,11002.0,9762.0,10210.0
282,2025-09-01,45,60.0,10354.0,34.933066,-90.009197,25,mid,9,2025,-1.0,-1.8369701987210297e-16,2025,3.828641396489095,0,0,1,10287.2,9780.5,12237.5,11806.166666666666,-0.20077630234933608,11806.166666666666,1711.798235774298,0.977255287094714,-3144.2972194080016,25,1125,43.97648791926213,13187.0,9866.0,11351.666666666666
282,2025-10-01,46,60.0,9635.0,34.933066,-90.009197,25,mid,10,2025,-0.8660254037844386,0.5000000000000001,2116,3.8501476017100584,0,0,1,11670.2,9053.0,9780.5,11420.166666666666,-0.07438270027094729,11420.166666666666,3974.740582729897,1.0688688564627258,-3144.2972194080016,25,1150,49.16796739728539,10354.0,11002.0,11514.333333333334
282,2025-11-01,47,60.0,8204.0,34.933066,-90.009197,25,mid,11,2025,-0.5000000000000004,0.8660254037844384,2209,3.871201010907891,0,0,1,10173.0,7764.5,9053.0,10356.999999999998,-0.14232850988622558,10356.999999999998,3557.8019899932597,0.9646976395591788,-3144.2972194080016,25,1175,45.3407890592814,9635.0,13187.0,11058.666666666666
282,2025-12-01,48,60.0,7809.0,34.933066,-90.009197,25,mid,12,2025,-2.4492935982947064e-16,1.0,2304,3.8918202981106265,0,0,1,9527.2,7490.0,7764.5,8865.999999999998,-0.03535321012299564,8865.999999999998,3639.384728219868,0.9632194094959462,-3144.2972194080016,25,1200,46.23453165580542,8204.0,10354.0,9397.666666666666
283,2024-01-01,1,1.0,5134.0,35.543434,-89.663313,-1,young,1,2024,0.49999999999999994,0.8660254037844387,1,0.6931471805599453,1,0,0,7045.493840985442,4451.94094488189,,,,,5828.801295632255,0.8428296879665141,-3186.942047836842,-1,-1,0.8428296879665141,,,
283,2024-02-01,3,3.0,5056.0,35.543434,-89.663313,-1,young,2,2024,0.8660254037844386,0.5000000000000001,9,1.3862943611198906,1,0,0,8097.8722669735325,6842.110236220473,5379.687640449438,5379.687640449438,0.3527206593102832,5379.687640449438,5493.47013133738,0.9712535653623937,-3186.942047836842,-1,-3,2.913760696087181,5134.0,,5134.0
283,2024-03-01,27,60.0,13106.0,35.543434,-89.663313,-1,mid,3,2024,1.0,6.123233995736766e-17,729,3.332204510175204,0,0,1,8925.537470725996,8768.519108280254,7277.214611872146,6328.451126160791,0.08372351306072012,6328.451126160791,5918.562776481892,1.0640280222751042,-3186.942047836842,-1,-27,28.72875660142781,5056.0,,5095.0
283,2024-04-01,5,5.0,9175.0,35.543434,-89.663313,-1,young,4,2024,0.8660254037844387,-0.49999999999999983,25,1.791759469228055,1,0,0,9083.884248210024,7429.452755905511,7886.488584474886,6847.796945598823,0.06458400420947075,6847.796945598823,6090.624184197607,1.0768458156712903,-3186.942047836842,-1,-5,5.3842290783564515,13106.0,5134.0,7765.333333333333
283,2024-05-01,7,7.0,7038.0,35.543434,-89.663313,-1,young,5,2024,0.49999999999999994,-0.8660254037844387,49,2.0794415416798357,0,1,0,8814.025609756098,7998.3031496062995,8395.829596412555,7853.1775975865285,-0.012185195097515367,7853.1775975865285,5610.966011133729,1.0474066918833662,-3186.942047836842,-1,-7,7.3318468431835635,9175.0,5056.0,9112.333333333334
283,2024-06-01,9,9.0,4234.0,35.543434,-89.663313,-1,young,6,2024,1.2246467991473532e-16,-1.0,81,2.302585092994046,0,1,0,8809.09238451935,8203.594488188977,8293.524774774774,8191.947651887404,0.006075710725315986,8191.947651887404,5735.3720327415895,1.0227107823630444,-3186.942047836842,-1,-9,9.204397041267399,7038.0,13106.0,9773.0
283,2024-07-01,11,11.0,4877.0,35.543434,-89.663313,-1,young,7,2024,-0.4999999999999998,-0.8660254037844388,121,2.4849066497880004,0,1,0,8726.096324461343,8097.134387351779,8343.913832199547,8344.422734462292,0.0029748851913780072,8344.422734462292,5600.925358040788,0.9953486266588346,-3186.942047836842,-1,-11,10.94883489324718,4234.0,9175.0,6815.666666666667
283,2024-08-01,13,13.0,3728.0,35.543434,-89.663313,-1,young,8,2024,-0.8660254037844384,-0.5000000000000004,169,2.6390573296152584,0,1,0,8941.678663239074,8670.412698412698,8368.736017897092,8335.391541623805,0.03902965110492862,8335.391541623805,5702.95230590533,1.0118954902497466,-3186.942047836842,-1,-13,13.154641373246704,4877.0,7038.0,5383.0
283,2024-09-01,15,15.0,6078.0,35.543434,-89.663313,-1,young,9,2024,-1.0,-1.8369701987210297e-16,225,2.772588722239781,0,1,0,8549.35994764398,8996.478070175439,8695.364864864865,8469.338238320503,-0.0593266798260248,8469.338238320503,5417.289748108356,0.977255287094714,-3186.942047836842,-1,-15,14.65882930642071,3728.0,4234.0,4279.666666666667
283,2024-10-01,34,60.0,14373.0,35.543434,-89.663313,-1,mid,10,2024,-0.8660254037844386,0.5000000000000001,1156,3.5553480614894135,0,0,1,9048.311170212766,9929.421319796955,8179.497737556561,8414.532873439506,0.10543943111888066,8414.532873439506,6007.41009367072,1.0688688564627258,-3186.942047836842,-1,-34,36.341541119732675,6078.0,4877.0,4894.333333333333
283,2024-11-01,17,17.0,3230.0,35.543434,-89.663313,-1,young,11,2024,-0.5000000000000004,0.8660254037844384,289,2.8903717578961645,0,1,0,7971.445682451254,8505.416243654823,9041.939325842697,8638.933976088041,-0.12211901111916468,8638.933976088041,5895.130708615539,0.9646976395591788,-3186.942047836842,-1,-17,16.39985987250604,14373.0,3728.0,8059.666666666667
283,2024-12-01,19,19.0,6140.0,35.543434,-89.663313,-1,young,12,2024,-2.4492935982947064e-16,1.0,361,2.995732273553991,0,0,1,7934.281831187411,8421.49152542373,7937.7466367713005,8386.39456672352,-0.008492187046229005,8386.39456672352,5613.76536644629,0.9632194094959462,-3186.942047836842,-1,-19,18.301168780422977,3230.0,6078.0,7893.666666666667
283,2025-01-01,21,21.0,4463.0,35.543434,-89.663313,-1,young,1,2025,0.49999999999999994,0.8660254037844387,441,3.091042453358316,0,0,1,7045.493840985442,8169.859756097561,7870.337807606264,8283.341256740088,0.10543477319073724,8283.341256740088,5828.801295632255,0.8428296879665141,-3186.942047836842,-1,-21,17.699423447296798,6140.0,14373.0,7914.333333333333
283,2025-02-01,23,23.0,5266.0,35.543434,-89.663313,-1,young,2,2025,0.8660254037844386,0.5000000000000001,529,3.1780538303479458,0,0,1,8097.8722669735325,7741.517730496454,8700.145089285714,8169.409844554427,0.026633277607879924,8169.409844554427,5493.47013133738,0.9712535653623937,-3186.942047836842,-1,-23,22.338832003335057,4463.0,3230.0,4611.0
283,2025-03-01,25,25.0,5439.0,35.543434,-89.663313,-1,young,3,2025,1.0,6.123233995736766e-17,625,3.258096538021482,0,0,1,8925.537470725996,7065.320754716981,8931.858468677494,8500.780455189824,0.12177505866546312,8500.780455189824,5918.562776481892,1.0640280222751042,-3186.942047836842,-1,-25,26.600700556877605,5266.0,6140.0,5289.666666666667
283,2025-04-01,27,27.0,5437.0,35.543434,-89.663313,-1,young,4,2025,0.8660254037844387,-0.49999999999999983,729,3.332204510175204,0,0,1,9083.884248210024,8768.519108280254,10019.536057692309,9217.179871885173,-0.015251616246191202,9217.179871885173,6090.624184197607,1.0768458156712903,-3186.942047836842,-1,-27,29.07483702312484,5439.0,4463.0,5056.0
283,2025-05-01,29,29.0,3521.0,35.543434,-89.663313,-1,young,5,2025,0.49999999999999994,-0.8660254037844387,841,3.4011973816621555,0,0,1,8814.025609756098,9031.60465116279,9866.72193877551,9606.038821715105,-0.04439796388564188,9606.038821715105,5610.966011133729,1.0474066918833662,-3186.942047836842,-1,-29,30.37479406461762,5437.0,5266.0,5380.666666666667
283,2025-06-01,31,31.0,4374.0,35.543434,-89.663313,-1,young,6,2025,1.2246467991473532e-16,-1.0,961,3.4657359027997265,0,0,1,8809.09238451935,8412.006872852233,9428.659574468085,9771.63919031197,-0.005273651356723197,9771.63919031197,5735.3720327415895,1.0227107823630444,-3186.942047836842,-1,-31,31.704034253254374,3521.0,5439.0,4799.0
283,2025-07-01,33,33.0,3468.0,35.543434,-89.663313,-1,young,7,2025,-0.4999999999999998,-0.8660254037844388,1089,3.5263605246161616,0,0,1,8726.096324461343,8183.473867595819,9378.93611111111,9558.105874784904,-0.01980646784352824,9558.105874784904,5600.925358040788,0.9953486266588346,-3186.942047836842,-1,-33,32.84650467974154,4374.0,5437.0,4444.0
283,2025-08-01,35,35.0,6456.0,35.543434,-89.663313,-1,young,8,2025,-0.8660254037844384,-0.5000000000000004,1225,3.58351893845611,0,0,1,8941.678663239074,7700.775362318841,9193.172514619882,9333.58940006636,0.008260614898114804,9333.58940006636,5702.95230590533,1.0118954902497466,-3186.942047836842,-1,-35,35.41634215874113,3468.0,3521.0,3787.6666666666665
283,2025-09-01,45,60.0,11796.0,35.543434,-89.663313,-1,mid,9,2025,-1.0,-1.8369701987210297e-16,2025,3.828641396489095,0,0,1,8549.35994764398,8797.89406779661,9269.11377245509,9280.40746606203,-0.0228775664480535,9280.40746606203,5417.289748108356,0.977255287094714,-3186.942047836842,-1,-45,43.97648791926213,6456.0,4374.0,4766.0
283,2025-10-01,37,37.0,9374.0,35.543434,-89.663313,-1,mid,10,2025,-0.8660254037844386,0.5000000000000001,1369,3.6375861597263857,0,0,1,9048.311170212766,8612.063670411984,9057.05900621118,9173.115097762051,5.3905474044491086e-05,9173.115097762051,6007.41009367072,1.0688688564627258,-3186.942047836842,-1,-37,39.54814768912085,11796.0,3468.0,7240.0
283,2025-11-01,47,60.0,8810.0,35.543434,-89.663313,-1,mid,11,2025,-0.5000000000000004,0.8660254037844384,2209,3.871201010907891,0,0,1,7971.445682451254,7728.391666666666,9057.547231270359,9127.906669978876,-0.1138106155084797,9127.906669978876,5895.130708615539,0.9646976395591788,-3186.942047836842,-1,-47,45.3407890592814,9374.0,6456.0,9208.666666666666
283,2025-12-01,48,60.0,8326.0,35.543434,-89.663313,-1,mid,12,2025,-2.4492935982947064e-16,1.0,2304,3.8918202981106265,0,0,1,7934.281831187411,8080.327659574468,8026.702205882353,8713.769481121299,0.002616783678432988,8713.769481121299,5613.76536644629,0.9632194094959462,-3186.942047836842,-1,-48,46.23453165580542,8810.0,11796.0,9993.333333333334
284,2024-01-01,1,1.0,168.0,34.963159,-90.0195839,-1,young,1,2024,0.49999999999999994,0.8660254037844387,1,0.6931471805599453,1,0,0,7045.493840985442,4451.94094488189,,,,,5828.801295632255,0.8428296879665141,-3147.36902500954,-1,-1,0.8428296879665141,,,
284,2024-02-01,3,3.0,8576.0,34.963159,-90.0195839,-1,young,2,2024,0.8660254037844386,0.5000000000000001,9,1.3862943611198906,1,0,0,8097.8722669735325,6842.110236220473,5379.687640449438,5379.687640449438,0.3527206593102832,5379.687640449438,5493.47013133738,0.9712535653623937,-3147.36902500954,-1,-3,2.913760696087181,168.0,,168.0
284,2024-03-01,5,5.0,8418.0,34.963159,-90.0195839,-1,young,3,2024,1.0,6.123233995736766e-17,25,1.791759469228055,1,0,0,8925.537470725996,7429.452755905511,7277.214611872146,6328.451126160791,0.08372351306072012,6328.451126160791,5918.562776481892,1.0640280222751042,-3147.36902500954,-1,-5,5.320140111375521,8576.0,,4372.0
284,2024-04-01,7,7.0,8486.0,34.963159,-90.0195839,-1,young,4,2024,0.8660254037844387,-0.49999999999999983,49,2.0794415416798357,0,1,0,9083.884248210024,7998.3031496062995,7886.488584474886,6847.796945598823,0.06458400420947075,6847.796945598823,6090.624184197607,1.0768458156712903,-3147.36902500954,-1,-7,7.537920709699033,8418.0,168.0,5720.666666666667
284,2024-05-01,9,9.0,7053.0,34.963159,-90.0195839,-1,young,5,2024,0.49999999999999994,-0.8660254037844387,81,2.302585092994046,0,1,0,8814.025609756098,8203.594488188977,8395.829596412555,7853.1775975865285,-0.012185195097515367,7853.1775975865285,5610.966011133729,1.0474066918833662,-3147.36902500954,-1,-9,9.426660226950297,8486.0,8576.0,8493.333333333334
284,2024-06-01,11,11.0,8204.0,34.963159,-90.0195839,-1,young,6,2024,1.2246467991473532e-16,-1.0,121,2.4849066497880004,0,1,0,8809.09238451935,8097.134387351779,8293.524774774774,8191.947651887404,0.006075710725315986,8191.947651887404,5735.3720327415895,1.0227107823630444,-3147.36902500954,-1,-11,11.249818605993488,7053.0,8418.0,7985.666666666667
284,2024-07-01,13,13.0,7239.0,34.963159,-90.0195839,-1,young,7,2024,-0.4999999999999998,-0.8660254037844388,169,2.6390573296152584,0,1,0,8726.096324461343,8670.412698412698,8343.913832199547,8344.422734462292,0.0029748851913780072,8344.422734462292,5600.925358040788,0.9953486266588346,-3147.36902500954,-1,-13,12.93953214656485,8204.0,8486.0,7914.333333333333
284,2024-08-01,15,15.0,6775.0,34.963159,-90.0195839,-1,young,8,2024,-0.8660254037844384,-0.5000000000000004,225,2.772588722239781,0,1,0,8941.678663239074,8996.478070175439,8368.736017897092,8335.391541623805,0.03902965110492862,8335.391541623805,5702.95230590533,1.0118954902497466,-3147.36902500954,-1,-15,15.1784323537462,7239.0,7053.0,7498.666666666667
284,2024-09-01,17,17.0,6487.0,34.963159,-90.0195839,-1,young,9,2024,-1.0,-1.8369701987210297e-16,289,2.8903717578961645,0,1,0,8549.35994764398,8505.416243654823,8695.364864864865,8469.338238320503,-0.0593266798260248,8469.338238320503,5417.289748108356,0.977255287094714,-3147.36902500954,-1,-17,16.613339880610138,6775.0,8204.0,7406.0
284,2024-10-01,19,19.0,8804.0,34.963159,-90.0195839,-1,young,10,2024,-0.8660254037844386,0.5000000000000001,361,2.995732273553991,0,0,1,9048.311170212766,8421.49152542373,8179.497737556561,8414.532873439506,0.10543943111888066,8414.532873439506,6007.41009367072,1.0688688564627258,-3147.36902500954,-1,-19,20.30850827279179,6487.0,7239.0,6833.666666666667
284,2024-11-01,21,21.0,11564.0,34.963159,-90.0195839,-1,young,11,2024,-0.5000000000000004,0.8660254037844384,441,3.091042453358316,0,0,1,7971.445682451254,8169.859756097561,9041.939325842697,8638.933976088041,-0.12211901111916468,8638.933976088041,5895.130708615539,0.9646976395591788,-3147.36902500954,-1,-21,20.258650430742755,8804.0,6775.0,7355.333333333333
284,2024-12-01,23,23.0,9939.0,34.963159,-90.0195839,-1,young,12,2024,-2.4492935982947064e-16,1.0,529,3.1780538303479458,0,0,1,7934.281831187411,7741.517730496454,7937.7466367713005,8386.39456672352,-0.008492187046229005,8386.39456672352,5613.76536644629,0.9632194094959462,-3147.36902500954,-1,-23,22.15404641840676,11564.0,6487.0,8951.666666666666
284,2025-01-01,25,25.0,10622.0,34.963159,-90.0195839,-1,young,1,2025,0.49999999999999994,0.8660254037844387,625,3.258096538021482,0,0,1,7045.493840985442,7065.320754716981,7870.337807606264,8283.341256740088,0.10543477319073724,8283.341256740088,5828.801295632255,0.8428296879665141,-3147.36902500954,-1,-25,21.070742199162854,9939.0,8804.0,10102.333333333334
284,2025-02-01,27,27.0,11717.0,34.963159,-90.0195839,-1,young,2,2025,0.8660254037844386,0.5000000000000001,729,3.332204510175204,0,0,1,8097.8722669735325,8768.519108280254,8700.145089285714,8169.409844554427,0.026633277607879924,8169.409844554427,5493.47013133738,0.9712535653623937,-3147.36902500954,-1,-27,26.22384626478463,10622.0,11564.0,10708.333333333334
284,2025-03-01,29,29.0,10663.0,34.963159,-90.0195839,-1,young,3,2025,1.0,6.123233995736766e-17,841,3.4011973816621555,0,0,1,8925.537470725996,9031.60465116279,8931.858468677494,8500.780455189824,0.12177505866546312,8500.780455189824,5918.562776481892,1.0640280222751042,-3147.36902500954,-1,-29,30.85681264597802,11717.0,9939.0,10759.333333333334
284,2025-04-01,31,31.0,11336.0,34.963159,-90.0195839,-1,young,4,2025,0.8660254037844387,-0.49999999999999983,961,3.4657359027997265,0,0,1,9083.884248210024,8412.006872852233,10019.536057692309,9217.179871885173,-0.015251616246191202,9217.179871885173,6090.624184197607,1.0768458156712903,-3147.36902500954,-1,-31,33.38222028581,10663.0,10622.0,11000.666666666666
284,2025-05-01,33,33.0,9415.0,34.963159,-90.0195839,-1,young,5,2025,0.49999999999999994,-0.8660254037844387,1089,3.5263605246161616,0,0,1,8814.025609756098,8183.473867595819,9866.72193877551,9606.038821715105,-0.04439796388564188,9606.038821715105,5610.966011133729,1.0474066918833662,-3147.36902500954,-1,-33,34.564420832151086,11336.0,11717.0,11238.666666666666
284,2025-06-01,35,35.0,9624.0,34.963159,-90.0195839,-1,young,6,2025,1.2246467991473532e-16,-1.0,1225,3.58351893845611,0,0,1,8809.09238451935,7700.775362318841,9428.659574468085,9771.63919031197,-0.005273651356723197,9771.63919031197,5735.3720327415895,1.0227107823630444,-3147.36902500954,-1,-35,35.79487738270655,9415.0,10663.0,10471.333333333334
284,2025-07-01,37,37.0,8235.0,34.963159,-90.0195839,-1,mid,7,2025,-0.4999999999999998,-0.8660254037844388,1369,3.6375861597263857,0,0,1,8726.096324461343,8612.063670411984,9378.93611111111,9558.105874784904,-0.01980646784352824,9558.105874784904,5600.925358040788,0.9953486266588346,-3147.36902500954,-1,-37,36.82789918637688,9624.0,11336.0,10125.0
284,2025-08-01,44,48.0,11288.0,34.963159,-90.0195839,25,mid,8,2025,-0.8660254037844384,-0.5000000000000004,1936,3.8066624897703196,0,0,1,11883.0,12237.5,12242.5,12112.833333333334,-0.0004084133142739921,12112.833333333334,2153.225139180759,1.0118954902497466,-3147.36902500954,25,1100,44.52340157098885,8235.0,9415.0,9091.333333333334
284,2025-09-01,45,48.0,9207.0,34.963159,-90.0195839,25,mid,9,2025,-1.0,-1.8369701987210297e-16,2025,3.828641396489095,0,0,1,10287.2,9780.5,12237.5,11806.166666666666,-0.20077630234933608,11806.166666666666,1711.798235774298,0.977255287094714,-3147.36902500954,25,1125,43.97648791926213,11288.0,9624.0,9715.666666666666
284,2025-10-01,46,48.0,8471.0,34.963159,-90.0195839,25,mid,10,2025,-0.8660254037844386,0.5000000000000001,2116,3.8501476017100584,0,0,1,11670.2,9053.0,9780.5,11420.166666666666,-0.07438270027094729,11420.166666666666,3974.740582729897,1.0688688564627258,-3147.36902500954,25,1150,49.16796739728539,9207.0,8235.0,9576.666666666666
284,2025-11-01,47,48.0,7325.0,34.963159,-90.0195839,25,mid,11,2025,-0.5000000000000004,0.8660254037844384,2209,3.871201010907891,0,0,1,10173.0,7764.5,9053.0,10356.999999999998,-0.14232850988622558,10356.999999999998,3557.8019899932597,0.9646976395591788,-3147.36902500954,25,1175,45.3407890592814,8471.0,11288.0,9655.333333333334
284,2025-12-01,48,48.0,7171.0,34.963159,-90.0195839,25,mid,12,2025,-2.4492935982947064e-16,1.0,2304,3.8918202981106265,0,0,1,9527.2,7490.0,7764.5,8865.999999999998,-0.03535321012299564,8865.999999999998,3639.384728219868,0.9632194094959462,-3147.36902500954,25,1200,46.23453165580542,7325.0,9207.0,8334.333333333334
285,2024-01-01,25,25.0,4748.0,34.820948,-89.971472,-1,young,1,2024,0.49999999999999994,0.8660254037844387,625,3.258096538021482,0,0,1,7045.493840985442,7065.320754716981,,,,,5828.801295632255,0.8428296879665141,-3132.891947995456,-1,-25,21.070742199162854,,,
285,2024-02-01,26,26.0,6908.0,34.820948,-89.971472,-1,young,2,2024,0.8660254037844386,0.5000000000000001,676,3.295836866004329,0,0,1,8097.8722669735325,8229.010152284263,5379.687640449438,5379.687640449438,0.3527206593102832,5379.687640449438,5493.47013133738,0.9712535653623937,-3132.891947995456,-1,-26,25.252592699422237,4748.0,,4748.0
285,2024-03-01,27,27.0,9198.0,34.820948,-89.971472,-1,young,3,2024,1.0,6.123233995736766e-17,729,3.332204510175204,0,0,1,8925.537470725996,8768.519108280254,7277.214611872146,6328.451126160791,0.08372351306072012,6328.451126160791,5918.562776481892,1.0640280222751042,-3132.891947995456,-1,-27,28.72875660142781,6908.0,,5828.0
285,2024-04-01,28,28.0,9622.0,34.820948,-89.971472,-1,young,4,2024,0.8660254037844387,-0.49999999999999983,784,3.367295829986474,0,0,1,9083.884248210024,9458.397959183674,7886.488584474886,6847.796945598823,0.06458400420947075,6847.796945598823,6090.624184197607,1.0768458156712903,-3132.891947995456,-1,-28,30.15168283879613,9198.0,4748.0,6951.333333333333
285,2024-05-01,29,29.0,8536.0,34.820948,-89.971472,-1,young,5,2024,0.49999999999999994,-0.8660254037844387,841,3.4011973816621555,0,0,1,8814.025609756098,9031.60465116279,8395.829596412555,7853.1775975865285,-0.012185195097515367,7853.1775975865285,5610.966011133729,1.0474066918833662,-3132.891947995456,-1,-29,30.37479406461762,9622.0,6908.0,8576.0
285,2024-06-01,30,30.0,9488.0,34.820948,-89.971472,-1,young,6,2024,1.2246467991473532e-16,-1.0,900,3.4339872044851463,0,0,1,8809.09238451935,9283.290816326531,8293.524774774774,8191.947651887404,0.006075710725315986,8191.947651887404,5735.3720327415895,1.0227107823630444,-3132.891947995456,-1,-30,30.681323470891332,8536.0,9198.0,9118.666666666666
285,2024-07-01,31,31.0,8408.0,34.820948,-89.971472,-1,young,7,2024,-0.4999999999999998,-0.8660254037844388,961,3.4657359027997265,0,0,1,8726.096324461343,8412.006872852233,8343.913832199547,8344.422734462292,0.0029748851913780072,8344.422734462292,5600.925358040788,0.9953486266588346,-3132.891947995456,-1,-31,30.855807426423873,9488.0,9622.0,9215.333333333334
285,2024-08-01,32,32.0,12050.0,34.820948,-89.971472,-1,young,8,2024,-0.8660254037844384,-0.5000000000000004,1024,3.4965075614664802,0,0,1,8941.678663239074,9084.688775510203,8368.736017897092,8335.391541623805,0.03902965110492862,8335.391541623805,5702.95230590533,1.0118954902497466,-3132.891947995456,-1,-32,32.38065568799189,8408.0,8536.0,8810.666666666666
285,2024-09-01,33,33.0,7324.0,34.820948,-89.971472,-1,young,9,2024,-1.0,-1.8369701987210297e-16,1089,3.5263605246161616,0,0,1,8549.35994764398,8183.473867595819,8695.364864864865,8469.338238320503,-0.0593266798260248,8469.338238320503,5417.289748108356,0.977255287094714,-3132.891947995456,-1,-33,32.24942447412556,12050.0,9488.0,9982.0
285,2024-10-01,34,34.0,11578.0,34.820948,-89.971472,-1,young,10,2024,-0.8660254037844386,0.5000000000000001,1156,3.5553480614894135,0,0,1,9048.311170212766,9929.421319796955,8179.497737556561,8414.532873439506,0.10543943111888066,8414.532873439506,6007.41009367072,1.0688688564627258,-3132.891947995456,-1,-34,36.341541119732675,7324.0,8408.0,9260.666666666666
285,2024-11-01,35,35.0,6456.0,34.820948,-89.971472,-1,young,11,2024,-0.5000000000000004,0.8660254037844384,1225,3.58351893845611,0,0,1,7971.445682451254,7700.775362318841,9041.939325842697,8638.933976088041,-0.12211901111916468,8638.933976088041,5895.130708615539,0.9646976395591788,-3132.891947995456,-1,-35,33.76441738457125,11578.0,12050.0,10317.333333333334
285,2024-12-01,36,36.0,6418.0,34.820948,-89.971472,-1,mid,12,2024,-2.4492935982947064e-16,1.0,1296,3.6109179126442243,0,0,1,7934.281831187411,7437.75,7937.7466367713005,8386.39456672352,-0.008492187046229005,8386.39456672352,5613.76536644629,0.9632194094959462,-3132.891947995456,-1,-36,34.67589874185406,6456.0,7324.0,8452.666666666666
285,2025-01-01,37,37.0,9014.0,34.820948,-89.971472,-1,mid,1,2025,0.49999999999999994,0.8660254037844387,1369,3.6375861597263857,0,0,1,7045.493840985442,8612.063670411984,7870.337807606264,8283.341256740088,0.10543477319073724,8283.341256740088,5828.801295632255,0.8428296879665141,-3132.891947995456,-1,-37,31.184698454761023,6418.0,11578.0,8150.666666666667
285,2025-02-01,38,38.0,9147.0,34.820948,-89.971472,-1,mid,2,2025,0.8660254037844386,0.5000000000000001,1444,3.6635616461296463,0,0,1,8097.8722669735325,8673.796954314721,8700.145089285714,8169.409844554427,0.026633277607879924,8169.409844554427,5493.47013133738,0.9712535653623937,-3132.891947995456,-1,-38,36.90763548377096,9014.0,6456.0,7296.0
285,2025-03-01,39,39.0,12773.0,34.820948,-89.971472,-1,mid,3,2025,1.0,6.123233995736766e-17,1521,3.6888794541139363,0,0,1,8925.537470725996,10407.748091603053,8931.858468677494,8500.780455189824,0.12177505866546312,8500.780455189824,5918.562776481892,1.0640280222751042,-3132.891947995456,-1,-39,41.49709286872906,9147.0,6418.0,8193.0
285,2025-04-01,40,40.0,11504.0,34.820948,-89.971472,-1,mid,4,2025,0.8660254037844387,-0.49999999999999983,1600,3.713572066704308,0,0,1,9083.884248210024,10131.388349514564,10019.536057692309,9217.179871885173,-0.015251616246191202,9217.179871885173,6090.624184197607,1.0768458156712903,-3132.891947995456,-1,-40,43.07383262685161,12773.0,9014.0,10311.333333333334
285,2025-05-01,41,41.0,9280.0,34.820948,-89.971472,-1,mid,5,2025,0.49999999999999994,-0.8660254037844387,1681,3.7376696182833684,0,0,1,8814.025609756098,9413.288389513109,9866.72193877551,9606.038821715105,-0.04439796388564188,9606.038821715105,5610.966011133729,1.0474066918833662,-3132.891947995456,-1,-41,42.943674367218016,11504.0,9147.0,11141.333333333334
