client_name,client_id,site_id,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,asp_mem,asp_ret,mem_revenue_pct,mem_count_pct,client_id_1,active,address,lat,lon
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2021,8,21,3282,219.97,948,7012.99,10.47,7.4,3.04,77.59,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2021,9,78,8460,656.88,958,7099.0,8.42,7.41,8.47,89.83,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2021,10,221,8480,681.87,772,6218.0,3.09,8.05,9.88,91.66,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2021,11,235,8848,681.87,941,7416.0,2.9,7.88,8.42,90.39,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2021,12,226,5984,681.87,406,2779.0,3.02,6.84,19.7,93.65,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,1,222,8576,681.87,695,5212.0,3.07,7.5,11.57,92.5,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,2,224,7728,681.87,740,5639.0,3.04,7.62,10.79,91.26,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,3,231,8256,681.87,635,5000.0,2.95,7.87,12.0,92.86,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,4,230,9911,745.86,943,7200.0,3.24,7.64,9.39,91.31,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,5,232,10591,745.86,1095,8203.0,3.21,7.49,8.33,90.63,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,6,248,9888,681.87,1226,9037.0,2.75,7.37,7.02,88.97,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,7,248,9920,681.87,1088,7887.99,2.75,7.25,7.96,90.12,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,8,243,10416,681.87,1137,8810.0,2.81,7.75,7.18,90.16,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,9,255,9376,681.87,942,7347.0,2.67,7.8,8.49,90.87,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,10,255,9888,681.87,894,7261.0,2.67,8.12,8.58,91.71,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,11,241,6123,552.9,597,4730.99,2.29,7.92,10.46,91.12,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2022,12,233,3880,408.93,439,3479.0,1.76,7.92,10.52,89.84,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,1,226,3780,408.93,363,2980.0,1.81,8.21,12.07,91.24,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,2,223,3960,408.93,452,3571.0,1.83,7.9,10.27,89.76,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,3,223,4610,408.93,404,3190.0,1.83,7.9,11.36,91.94,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,4,224,5274,383.94,895,7458.0,1.71,8.33,4.9,85.49,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,5,232,4932,383.94,720,5892.0,1.65,8.18,6.12,87.26,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,6,235,5460,463.93,958,7971.0,1.97,8.32,5.5,85.07,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,7,238,5202,383.94,1149,9448.0,1.61,8.22,3.91,81.91,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,8,252,5364,383.94,1168,9536.0,1.52,8.16,3.87,82.12,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,9,242,5022,383.94,765,5967.99,1.59,7.8,6.04,86.78,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,10,236,6000,423.93,962,7523.0,1.8,7.82,5.33,86.18,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,11,243,4760,423.93,670,5248.98,1.74,7.83,7.47,87.66,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2023,12,231,4680,423.93,583,4671.0,1.84,8.01,8.32,88.92,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,1,236,4400,423.93,416,3276.0,1.8,7.88,11.46,91.36,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,2,229,3590,423.93,345,2850.99,1.85,8.26,12.94,91.23,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,3,235,5060,423.93,618,4923.0,1.8,7.97,7.93,89.12,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,4,243,6017,470.92,756,5850.0,1.94,7.74,7.45,88.84,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,5,255,6974,470.92,1049,8483.0,1.85,8.09,5.26,86.93,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,6,259,6360,423.93,1245,9996.0,1.64,8.03,4.07,83.63,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,7,260,6820,501.13,1199,10654.0,1.93,8.89,4.49,85.05,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,8,273,6600,458.0,1218,10969.0,1.68,9.01,4.01,84.42,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,9,284,5870,458.0,995,8382.0,1.61,8.42,5.18,85.51,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,10,293,7513,508.0,1251,10892.0,1.73,8.71,4.46,85.73,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,11,287,6941,508.0,940,8775.0,1.77,9.34,5.47,88.07,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2024,12,292,6908,508.0,910,8204.0,1.74,9.02,5.83,88.36,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,1,288,6941,508.0,886,7602.0,1.76,8.58,6.26,88.68,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,2,289,5665,508.0,606,5185.0,1.76,8.56,8.92,90.34,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,3,286,5830,508.0,472,4325.0,1.78,9.16,10.51,92.51,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,4,293,6897,508.0,844,8417.0,1.73,9.97,5.69,89.1,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,5,303,7766,508.0,947,9146.0,1.68,9.66,5.26,89.13,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,6,310,7524,508.0,1042,9725.0,1.64,9.33,4.96,87.84,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,7,311,7843,508.0,1073,10204.0,1.63,9.51,4.74,87.97,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,8,315,8338,508.0,1143,11386.0,1.61,9.96,4.27,87.94,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,9,324,7425,508.0,884,8742.0,1.57,9.89,5.49,89.36,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,10,327,8019,508.0,800,7610.0,1.55,9.51,6.26,90.93,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,11,316,5819,508.0,581,5170.0,1.61,8.9,8.95,90.92,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2025,12,316,6171,508.0,608,5048.0,1.61,8.3,9.14,91.03,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2026,1,311,5590,458.0,567,5100.0,1.47,8.99,8.24,90.79,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2026,2,312,5620,458.0,567,5464.0,1.47,9.64,7.73,90.84,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2026,3,335,7780,458.0,1064,10969.0,1.37,10.31,4.01,87.97,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2026,4,340,7000,458.0,782,8888.0,1.35,11.37,4.9,89.95,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,3,2026,5,334,6720,458.0,751,8023.0,1.37,10.68,5.4,89.95,sandiegocarcare_000024,False,"16757 Bernardo Center Dr, CA, 92128, West",33.0181571,-117.0751321
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,4,68,792,687.94,1,20.99,10.12,20.99,97.04,99.87,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,5,31,1316,343.94,1,60.98,11.09,60.98,84.94,99.92,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,6,17,1015,233.95,2,41.98,13.76,20.99,84.79,99.8,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,7,12,1125,267.95,0,0.0,22.33,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,8,15,1165,233.95,0,0.0,15.6,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,9,42,1880,329.95,0,0.0,7.86,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,10,122,3486,594.91,0,0.0,4.88,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,11,116,2604,594.89,0,0.0,5.13,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2021,12,109,2052,1257.78,0,0.0,11.54,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,1,101,2178,537.9,0,0.0,5.33,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,2,105,2035,537.9,0,0.0,5.12,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,3,111,2112,537.9,0,0.0,4.85,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,4,114,2544,1017.82,0,0.0,8.93,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,5,109,2486,537.9,0,0.0,4.93,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,6,110,2453,537.9,0,0.0,4.89,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,7,113,2387,537.9,0,0.0,4.76,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,8,111,2486,537.9,0,0.0,4.85,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,9,115,2376,537.9,0,0.0,4.68,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,10,123,2706,537.9,0,0.0,4.37,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,11,122,1872,427.92,0,0.0,3.51,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2022,12,115,1566,1107.81,0,0.0,9.63,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,1,111,1560,387.93,0,0.0,3.49,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,2,107,1344,387.93,0,0.0,3.63,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,3,112,1576,387.93,1,53.98,3.46,53.98,87.78,99.94,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,4,113,2025,1107.81,0,0.0,9.8,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,5,116,1784,387.93,1,26.99,3.34,26.99,93.5,99.94,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,6,114,1264,387.93,0,0.0,3.4,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,7,118,1512,387.93,0,0.0,3.29,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,8,117,1743,347.94,0,0.0,2.97,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,9,120,1224,311.94,0,0.0,2.6,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,10,124,1967,347.94,0,0.0,2.81,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,11,123,1820,347.94,1,29.99,2.83,29.99,92.06,99.95,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2023,12,120,1760,1067.82,0,0.0,8.9,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,1,122,1617,347.94,0,0.0,2.85,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,2,117,1274,347.94,0,0.0,2.97,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,3,126,1750,347.94,0,0.0,2.76,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,4,130,1880,1067.82,0,0.0,8.21,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,5,132,1536,303.95,0,0.0,2.3,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,6,141,1883,348.06,0,0.0,2.47,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,7,136,1764,371.39,0,0.0,2.73,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,8,142,2114,372.0,0,0.0,2.62,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,9,144,1855,372.0,0,0.0,2.58,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,10,149,2009,372.0,0,0.0,2.5,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,11,147,1904,372.0,0,0.0,2.53,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2024,12,153,2156,372.0,0,0.0,2.43,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,1,157,2093,372.0,0,0.0,2.37,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,2,157,1841,372.0,0,0.0,2.37,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,3,153,1666,372.0,0,0.0,2.43,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,4,157,2464,1140.0,0,0.0,7.26,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,5,155,2023,372.0,0,0.0,2.4,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,6,162,2065,372.0,0,0.0,2.3,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,7,160,2205,372.0,0,0.0,2.33,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,8,165,2464,372.0,0,0.0,2.25,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,9,163,2044,372.0,0,0.0,2.28,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
Scrub-a-doo Car Wash,scrubadoo_000064,1,2020,5,223,21800,90.96,4846,54282.2,0.41,11.2,0.17,81.81,scrubadoo_000064,False,"8050 Culebra Rd, TX, 78251, South",29.4656112,-98.6469982
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,10,167,2380,372.0,1,29.0,2.23,29.0,92.77,99.96,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,11,169,1967,372.0,0,0.0,2.2,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2025,12,176,1995,372.0,0,0.0,2.11,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2026,1,185,2205,372.0,0,0.0,2.01,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2026,2,186,2086,372.0,0,0.0,2.0,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2026,3,188,2758,372.0,1,36.0,1.98,36.0,91.18,99.96,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2026,4,190,3249,1268.0,0,0.0,6.67,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
San Diego Car Care Costa Verde,sandiegocarcare_000024,4,2026,5,183,2840,500.0,0,0.0,2.73,,100.0,100.0,sandiegocarcare_000024,False,"12889 El Camino Real, CA, 92130, West",32.95192,-117.233639
Santa Cruz Car Wash,santacruzcw_000624,1,2025,5,9,6,72.85,92,1475.6,8.09,16.04,4.7,6.12,santacruzcw_000624,False,"9801 Compagnoni St, CA, 93313, West",35.265938,-119.025147
Santa Cruz Car Wash,santacruzcw_000624,1,2025,6,81,387,72.85,781,12115.25,0.9,15.51,0.6,33.13,santacruzcw_000624,False,"9801 Compagnoni St, CA, 93313, West",35.265938,-119.025147
Santa Cruz Car Wash,santacruzcw_000624,1,2025,7,112,1008,72.85,795,12104.9,0.65,15.23,0.6,55.91,santacruzcw_000624,False,"9801 Compagnoni St, CA, 93313, West",35.265938,-119.025147
