zip5,total_washes,avg_washes,n_site_days,retail_total,membership_total,voucher_total,precip_mean,snowfall_mean,sunshine_mean,wind_mean,region,state,city,retail_share,membership_share,voucher_share,latitude,longitude,has_lat_lon,kmeans_cluster,dbscan_cluster,tsne_x,tsne_y
38632,228779,314.25686813186815,728,199630,28028,1121,1469.6000000000001,21.0,3270.104025,18.09562842,South,MS,Hernando,0.8725888302685124,0.12251124447611013,0.00489992525537746,34.8096,-90.0095,True,5,1,0.62050176,2.4462218
38637,242481,333.0782967032967,728,210577,30582,1322,1446.3,21.91,3227.125069,17.41912568,South,MS,Horn Lake,0.868426804574379,0.12612122186892993,0.005451973556691039,34.9519,-90.0507,True,5,1,0.5867068,2.1386027
38668,209272,287.46153846153845,728,176832,30950,1490,1492.8999999999999,15.049999999999999,3278.989444,17.87322404,South,MS,Senatobia,0.844986429144845,0.1478936503688979,0.00711992048625712,34.6323,-89.8855,True,5,1,1.3439513,2.0718334
38671,259419,356.3447802197802,728,219204,38606,1609,1465.0,19.25,3254.219228,18.21775956,South,MS,Southaven,0.844980514148925,0.1488171645099241,0.006202321341150802,34.9771,-89.9992,True,5,1,0.6807803,1.3339936
38834,224194,307.9587912087912,728,193126,29654,1414,1227.2,12.25,3244.0719329999997,17.06885246,South,MS,Corinth,0.8614235884992462,0.13226937384586562,0.006307037654888177,34.8759,-88.5916,True,5,1,1.9184167,2.7186248
39553,212645,292.0947802197802,728,178656,33989,0,1450.1000000000001,7.910000000000001,3538.457636,16.73060109,South,MS,Gautier,0.8401608314326695,0.15983916856733052,0.0,30.398,-88.6412,True,5,-1,11.968393,-0.8976366
39648,274174,376.6126373626374,728,223253,50921,0,1123.5,5.6,3439.547458,15.034426229999998,South,MS,McComb,0.8142748765382567,0.18572512346174327,0.0,31.1769,-90.4016,True,5,1,9.382705,-3.751901
40202,73915,101.67125171939477,727,65690,8218,7,1352.4,47.60000000000001,3075.724039,14.379508200000002,South,KY,Louisville,0.8887235337888115,0.11118176283568965,9.470337549888385e-05,38.2507,-85.7476,True,1,-1,-2.007791,15.645006
40216,205797,282.6881868131868,728,129792,24337,51668,1351.9,47.81,3098.1311970000006,16.15819672,South,KY,Louisville,0.6306797475181855,0.11825731181698469,0.2510629406648299,38.1865,-85.8335,True,2,-1,8.7072935,-14.424299
40241,392966,539.7884615384615,728,311908,81054,4,1333.6,49.28000000000001,3083.90295,16.35491803,South,KY,Louisville,0.7937277016332202,0.2062621193691057,1.0178997674099032e-05,38.3045,-85.5815,True,0,-1,-2.651922,-4.0951433
40299,67468,101.76168929110105,663,67468,0,0,1422.6,47.39,3113.536311,15.04672131,South,KY,Louisville,1.0,0.0,0.0,38.1768,-85.5218,True,1,-1,-3.6355798,19.25011
40356,73683,55.820454545454545,1320,68505,779,4399,1428.1,51.38,3094.392889,18.7931694,South,KY,Nicholasville,0.929725988355523,0.010572316545200385,0.05970169509927663,37.8808,-84.5646,True,1,-1,-1.1542802,19.226822
40383,37509,57.44104134762634,653,36167,0,1342,1388.5,50.33,3067.748956,19.77923497,South,KY,Versailles,0.964221920072516,0.0,0.03577807992748407,38.0413,-84.7287,True,1,-1,-4.3364186,18.398046
40391,678040,931.3736263736264,728,86119,574378,17543,1347.5,50.75,3111.2321690000003,20.11912568,South,KY,Winchester,0.12701168072680077,0.8471152144416259,0.02587310483157336,37.9872,-84.1789,True,0,-1,-2.0326455,-10.125562
40505,85023,117.59751037344398,723,76035,8988,0,1367.8,53.97,3096.896983,19.07295082,South,KY,Lexington,0.8942874281076885,0.1057125718923115,0.0,38.0612,-84.4583,True,1,0,-4.480454,15.115629
41240,149231,205.26960110041264,727,119286,29461,484,1195.4,48.02,3107.481444,15.88989071,South,KY,Paintsville,0.7993379391681353,0.19741876687819554,0.0032432939536691436,37.8242,-82.7945,True,5,1,0.5939761,7.7325687
42066,87155,120.5463347164592,723,76433,10722,0,1480.0,20.16,3166.213053,19.19808743,South,KY,Mayfield,0.876977798175664,0.12302220182433596,0.0,36.7327,-88.6506,True,5,1,4.347866,7.6477013
42301,358988,493.11538461538464,728,307724,51263,1,1250.0,44.94,3157.163006,17.64808743,South,KY,Owensboro,0.8571985693115091,0.14279864508005838,2.7856084325938473e-06,37.7513,-87.1554,True,0,1,-1.9941895,-2.710805
42501,27895,38.42286501377411,726,18037,1575,8283,1388.8,31.5,3171.775733,18.52103825,South,KY,Somerset,0.6466033339308119,0.056461731493099125,0.2969349345760889,37.1029,-84.5443,True,2,-1,8.97548,-15.049642
42503,58419,40.40041493775934,1446,37954,3017,17448,1383.6282157676349,28.419612724757954,3173.1849582807745,17.803120912634856,South,KY,Somerset,0.6496858898645989,0.051644156866772796,0.29866995326862833,37.1566,-84.5248,True,2,-1,7.573474,-16.943699
43220,43333,60.43654114365411,717,40779,1882,672,1229.9,43.12,2979.561889,16.9557377,Midwest,OH,COLUMBUS,0.9410610850852699,0.04343110331617935,0.015507811598550757,40.0495,-83.0669,True,1,0,-4.506638,17.610273
43953,393217,540.1332417582418,728,282288,110799,130,1121.1,56.91,2828.056983,17.73087432,Midwest,OH,Wintersville,0.7178936821144559,0.2817757116299651,0.00033060625557898056,40.3524,-80.6781,True,0,-1,-4.086162,-5.348252
44023,84464,116.18156808803302,727,76073,8391,0,1247.0,123.41,2806.572142,19.3352459,Midwest,OH,Chagrin Falls,0.9006559007387763,0.09934409926122371,0.0,41.3872,-81.3042,True,1,-1,-11.749804,14.538317
45324,28274,41.457478005865106,682,28274,0,0,1153.5,49.0,2957.722836,18.34972678,Midwest,OH,Fairborn,1.0,0.0,0.0,39.8053,-84.0198,True,1,0,-5.2089295,18.45662
45385,84390,119.70212765957447,705,84390,0,0,1133.9,47.81,2912.687769,18.2295082,Midwest,OH,Xenia,1.0,0.0,0.0,39.6842,-83.9369,True,1,0,-5.447075,18.873753
45750,446226,613.7909215955983,727,330092,116011,123,1131.4,57.75,2994.2203420000005,17.09453552,Midwest,OH,Marietta,0.7397417452143085,0.25998260970898157,0.00027564507671000796,39.4281,-81.4644,True,0,-1,-3.6207888,-5.437125
46319,121674,167.1346153846154,728,95876,5513,20285,826.1999999999999,77.28,3081.196406,18.24262295,Midwest,IN,Griffith,0.7879744234594079,0.045309597777668194,0.16671597876292388,41.5335,-87.4228,True,1,-1,-13.748176,7.596807
46322,254884,350.11538461538464,728,214535,40345,4,856.3000000000001,71.05,3035.443019,16.42540984,Midwest,IN,Highland,0.8416966149307136,0.15828769165581205,1.569341347436481e-05,41.55,-87.4569,True,1,-1,-9.12189,10.237806
46350,577622,793.4368131868132,728,450550,118043,9029,1021.6,112.35000000000001,2949.263628,19.24453552,Midwest,IN,La Porte,0.7800083791822333,0.20436029098614664,0.015631329831619988,41.5994,-86.7077,True,0,-1,-6.077172,-5.3286557
46368,755518,518.8997252747253,1456,611374,121896,22248,874.4,87.36,3067.360228,20.43387978,Midwest,IN,Portage,0.8092116931694546,0.1613409607712854,0.029447346059260006,41.5672,-87.1757,True,4,-1,2.8101592,-23.582241
46383,113260,155.57692307692307,728,102708,10541,11,926.6,89.95,3043.244136,20.28469945,Midwest,IN,Valparaiso,0.9068338336570723,0.0930690446759668,9.712166696097475e-05,41.4547,-87.0656,True,1,-1,-10.174357,13.786807
46408,514527,706.7678571428571,728,427734,83137,3656,826.1999999999999,77.28,3081.196406,18.24262295,Midwest,IN,Gary,0.8313149747243584,0.16157947007640028,0.0071055551992412445,41.5422,-87.3588,True,0,-1,-6.362256,-4.7456737
47201,384095,527.603021978022,728,315505,63840,4750,1150.3,45.15,3040.8528500000007,17.53169399,Midwest,IN,Columbus,0.8214243871958761,0.16620888061547273,0.012366732188651246,39.2055,-85.9317,True,0,-1,-2.3355815,-3.5410264
48066,100948,138.66483516483515,728,81115,19430,403,851.0,80.85,2890.283664,16.9863388,Midwest,MI,Roseville,0.8035325117882474,0.1924753338352419,0.003992154376510679,42.5034,-82.9387,True,1,-1,-9.656525,12.008269
48081,273698,386.57909604519773,708,241712,31986,0,832.9,85.82,2889.234056,21.40218579,Midwest,MI,St. Clair Shores,0.8831339651732932,0.11686603482670681,0.0,42.4941,-82.899,True,1,-1,-10.593488,11.08855
48188,118852,163.25824175824175,728,105371,13480,1,845.9,87.92,2902.673183,19.20300546,Midwest,MI,Canton,0.8865732171103557,0.11341836906404604,8.413825598223e-06,42.291,-83.465,True,1,-1,-10.276689,13.19605
48346,250267,343.77335164835165,728,218043,26140,6084,779.1999999999999,99.61,2819.164392,18.69453552,Midwest,MI,Clarkston,0.8712415140629808,0.10444844905640775,0.024310036880611507,42.7239,-83.4232,True,1,-1,-10.696814,11.543736
48430,278308,382.2912087912088,728,212151,64812,1345,794.9,100.31000000000002,2820.377278,19.99945355,Midwest,MI,Fenton,0.762288543627923,0.23287868117337626,0.00483277519870072,42.7851,-83.7294,True,1,-1,-12.132483,11.2783165
48750,128213,182.12073863636363,704,128213,0,0,733.2,93.31,2994.19905,20.28770492,Midwest,MI,Oscoda,1.0,0.0,0.0,44.4465,-83.3619,True,1,-1,-10.099762,16.473543
48846,92302,126.96286107290234,727,78883,13419,0,768.2,92.19000000000001,2929.8766279999995,20.08715847,Midwest,MI,Ionia,0.8546185348096466,0.14538146519035341,0.0,42.9859,-85.071,True,1,-1,-10.709765,12.846628
49331,215769,296.7936726272352,727,182893,32876,0,779.8999999999999,98.07,2898.9004169999994,19.93415301,Midwest,MI,Lowell,0.8476333486274673,0.15236665137253266,0.0,42.955,-85.3653,True,1,-1,-11.144098,11.707136
49548,108757,149.59697386519946,727,90887,17870,0,731.7,108.64,2884.660608,19.84098361,Midwest,MI,Grand Rapids,0.835688737276681,0.16431126272331895,0.0,42.8697,-85.6628,True,1,-1,-11.261481,12.754881
49601,213508,293.68363136176066,727,178675,34833,0,787.8,156.66,2773.362478,19.98715847,Midwest,MI,Cadillac,0.8368538883788897,0.16314611162111023,0.0,44.2504,-85.43,True,1,-1,-12.586341,12.970736
49829,144019,198.3732782369146,726,139675,4344,0,770.6,126.48999999999998,2840.55075,19.68989071,Midwest,MI,Escanaba,0.969837313132295,0.030162686867704954,0.0,45.7659,-87.089,True,1,-1,-10.800227,15.574437
53027,100703,138.3282967032967,728,78464,12825,9414,752.0,72.66,3044.3752330000007,20.89918033,Midwest,WI,Hartford,0.779162487711389,0.12735469648371944,0.09348281580489161,43.3157,-88.3707,True,1,-1,-12.048178,8.356603
53149,233885,321.71251719394775,727,182076,37702,14107,763.5,67.62,3073.9481559999995,20.05,Midwest,WI,Mukwonago,0.7784851529597879,0.16119887979135045,0.06031596724886162,42.8821,-88.3451,True,1,-1,-10.9788885,8.476449
53151,129023,177.47317744154057,727,97686,19195,12142,779.5,70.56,3106.6074719999997,19.93278689,Midwest,WI,New Berlin,0.7571208234190803,0.14877192438557466,0.09410725219534502,42.9822,-88.0946,True,1,-1,-11.9462385,8.312775
53154,488185,670.5837912087912,728,397636,86293,4256,733.6999999999999,78.96,3107.521531,22.14371585,Midwest,WI,Oak Creek,0.8145190860022328,0.17676290750432724,0.008718006493439987,42.8892,-87.9027,True,0,-1,-6.698384,-4.327604
53220,520835,715.4326923076923,728,412064,102635,6136,736.4,71.68,3093.946161,19.06120219,Midwest,WI,Greenfield,0.7911603482868855,0.19705856941257788,0.011781082300536639,42.9559,-87.9933,True,0,-1,-6.4311466,-4.69153
54143,116465,160.42011019283746,726,95444,20908,113,823.7,105.14,3019.7194220000006,20.43005464,Midwest,WI,Marinette,0.8195080066972911,0.17952174473017646,0.0009702485725325205,45.0874,-87.6697,True,1,-1,-11.497205,12.408656
57401,278803,382.97115384615387,728,215436,45689,17678,792.0,67.2,3135.0829780000004,21.88224044,Midwest,SD,Aberdeen,0.7727176536837839,0.1638755680534284,0.0634067782627877,45.4661,-98.4856,True,1,-1,-10.394998,7.723864
57501,173707,238.6085164835165,728,139572,34135,0,689.6,42.63,3191.367122,23.938251370000003,Midwest,SD,Pierre,0.8034909358862913,0.19650906411370872,0.0,44.3695,-100.3211,True,1,-1,-9.7614565,7.027921
58703,159954,219.71703296703296,728,141258,18188,508,497.09999999999997,52.5,2960.510556,21.04043716,Midwest,ND,Minot,0.8831163959638396,0.11370769096115133,0.003175913075009065,48.3306,-101.3156,True,1,-1,-9.8101,8.651867
59102,214255,294.30631868131866,728,182136,28531,3588,574.3,130.76,3284.448978,19.03360656,West,MT,Billings,0.8500898462112902,0.1331637534713309,0.016746400317378823,45.7813,-108.5727,True,1,-1,-14.067807,0.17552094
59901,604500,830.3571428571429,728,468541,96257,39702,771.5,131.39,3210.8631889999997,12.7726776,West,MT,Kalispell,0.7750885028949545,0.1592340777502068,0.06567741935483871,48.2028,-114.3039,True,0,-1,-8.910031,-4.22133
60202,102867,142.6726768377254,721,70475,8929,23463,798.9,70.56,3120.794275,18.76256831,Midwest,IL,Evanston,0.6851079549320968,0.08680140375436243,0.2280906413135408,42.0302,-87.6865,True,2,-1,-14.007365,6.760997
60440,113016,158.73033707865167,712,112080,0,936,890.2,68.11,3064.691258,18.23934426,Midwest,IL,Bolingbrook,0.9917179868337227,0.0,0.008282013166277342,41.6976,-88.0873,True,1,-1,-7.6947246,19.182425
60632,270681,371.81456043956047,728,249926,19675,1080,886.3000000000001,70.21,3079.688681,16.79371585,Midwest,IL,Chicago,0.9233230259973918,0.07268703750909743,0.0039899364935108116,41.8093,-87.7052,True,1,-1,-8.704877,10.448992
60804,62639,86.87794729542303,721,51553,0,11086,921.1,73.01,3091.082267,15.70519126,Midwest,IL,Cicero,0.8230176088379444,0.0,0.17698239116205558,41.8378,-87.7602,True,1,-1,-14.031021,7.634214
63376,513977,235.33745421245422,2184,411816,97489,4672,1005.0,50.12,3135.211867,16.55273224,Midwest,MO,St. Peters,0.8012342964763015,0.18967580261373562,0.009089900909962896,38.7802,-90.6228,True,4,-1,5.0406256,-21.660208
65802,422317,580.1057692307693,728,338787,68392,15138,1160.1,29.75,3222.875772,18.50300546,Midwest,MO,Springfield,0.8022101880814648,0.16194470030806243,0.0358451116104727,37.2117,-93.299,True,0,-1,-0.98977673,-3.4984093
65803,347296,238.52747252747253,1456,287171,50432,9693,1156.3999999999999,30.240000000000002,3230.275743,18.343852455,Midwest,MO,Springfield,0.8268767852206763,0.14521330507693725,0.027909909702386437,37.2593,-93.2912,True,4,-1,2.3049452,-20.395279
65804,697212,478.8543956043956,1456,561021,112291,23900,1149.3,31.29,3254.293144,18.27377049,Midwest,MO,Springfield,0.8046634309220151,0.16105718203358518,0.034279387044399694,37.1654,-93.2522,True,4,-1,3.4020498,-22.609303
65807,353914,486.1456043956044,728,285338,50583,17993,1176.6,29.54,3243.196819,18.21967213,Midwest,MO,Springfield,0.8062354131229621,0.1429245522923648,0.050840034584673115,37.1668,-93.3085,True,0,1,-0.98120695,-3.1340785
66030,181983,249.97664835164835,728,140416,35116,6451,1116.1,44.03,3185.407322,21.80273224,Midwest,KS,Gardner,0.7715885549749152,0.19296307896891468,0.035448366056170084,38.8075,-94.9157,True,1,-1,-5.41727,5.6313977
66215,65996,90.90358126721763,726,62414,3542,40,1076.7,45.01,3178.5436609999997,18.77814208,Midwest,KS,Lenexa,0.9457239832717135,0.05366991938905388,0.0006060973392326808,38.9536,-94.7336,True,1,-1,-3.67442,17.073196
66220,243999,335.16346153846155,728,218295,25622,82,1076.7,45.01,3178.5436610000006,18.77814208,Midwest,KS,Lenexa,0.8946553059643687,0.10500862708453723,0.00033606695109406184,38.9536,-94.7336,True,1,-1,-6.8932166,7.8862414
67502,85856,120.92394366197183,710,76002,1144,8710,852.0,33.81,3353.789739,21.86584699,Midwest,KS,Hutchinson,0.885226425642937,0.013324636600819978,0.10144893775624302,38.1156,-97.8937,True,1,-1,-10.303199,4.7968063
68516,96481,132.52884615384616,728,71875,8535,16071,771.6,50.12,3236.896039,20.78907104,Midwest,NE,Lincoln,0.7449653299613396,0.08846301344306133,0.16657165659559914,40.7568,-96.6523,True,1,-1,-12.915082,6.5425096
68523,64795,89.00412087912088,728,48153,2337,14305,758.5,57.89,3238.094678,21.83961749,Midwest,NE,Lincoln,0.7431591943822826,0.03606759780847288,0.22077320780924453,40.7408,-96.7583,True,2,-1,-13.23933,6.333089
68601,288453,395.6831275720165,729,242662,44023,1768,760.1,50.88999999999999,3167.386447,20.65819672,Midwest,NE,Columbus,0.8412531677604324,0.15261758414715743,0.006129248092410202,41.4297,-97.3684,True,1,-1,-9.392888,7.7072077
69101,17097,30.475935828877006,561,17097,0,0,608.5,29.05,3304.44505,22.63142077,Midwest,NE,North Platte,1.0,0.0,0.0,41.1326,-100.7746,True,1,-1,-9.603663,4.3599463
70043,194086,266.60164835164835,728,178454,15061,571,1474.6000000000001,10.01,3509.586731,15.63005464,South,LA,Chalmette,0.9194583844275218,0.07759962078666158,0.002941994785816597,29.9466,-89.9611,True,5,-1,11.596942,5.3603373
72076,202286,277.86538461538464,728,158131,32918,11237,1253.1,22.96,3329.0501190000004,17.23770492,South,AR,Jacksonville,0.7817199410735296,0.16272999614407324,0.0555500627823972,34.919,-92.1419,True,5,1,3.1773407,2.104869
72301,285322,391.9258241758242,728,248568,35016,1738,1363.0,22.4,3257.375356,18.41666667,South,AR,West Memphis,0.8711841358184788,0.12272450073951535,0.006091363442005874,35.1484,-90.1779,True,5,1,-0.15637144,1.4594538
73089,67757,93.32920110192838,726,58976,8781,0,873.5,14.279999999999998,3402.741308,23.446994539999995,South,OK,Tuttle,0.8704045338489013,0.1295954661510988,0.0,35.2674,-97.7446,True,1,-1,-5.878747,3.1091084
74012,189256,259.967032967033,728,153184,35247,825,1353.8,20.44,3266.538489,18.96857923,South,OK,Broken Arrow,0.8094010229530372,0.18623980217271843,0.00435917487424441,36.0447,-95.8079,True,5,1,1.3168323,3.6109402
74464,178305,125.83274523641497,1417,155652,14258,8395,1249.6,24.22,3283.519822,18.88306011,South,OK,Tahlequah,0.8729536468410869,0.07996410644681866,0.04708224671209445,35.9094,-94.9787,True,4,-1,1.3024875,-19.741415
74501,175144,240.58241758241758,728,138641,25006,11497,1131.4,17.57,3288.395031,19.25765027,South,OK,McAlester,0.7915829260494222,0.14277394601014023,0.06564312794043758,34.9262,-95.7592,True,5,1,-2.996007,4.060908
74701,367195,252.19436813186815,1456,318573,48595,27,1134.9,18.41,3388.298347,20.26639344,South,OK,Durant,0.8675853429376762,0.132341126649328,7.353041299581965e-05,34.0061,-96.3847,True,4,-1,1.7338365,-20.296656
75019,304974,419.49656121045393,727,245960,58729,285,1260.5,15.54,3396.387411,15.56038251,South,TX,Coppell,0.8064949798999259,0.19257051420776852,0.0009345058923055736,32.9673,-96.9805,True,5,1,9.556678,-4.495709
75023,501538,688.9258241758242,728,365499,100132,35907,1382.0,16.24,3437.8749030000004,16.36666667,South,TX,Plano,0.7287563454812995,0.1996498769784144,0.07159377754028608,33.055,-96.7365,True,0,-1,4.9576735,-9.480563
75034,199882,274.5631868131868,728,185117,12024,2741,1358.7,16.94,3441.7528250000005,18.3284153,South,TX,Frisco,0.9261314175363464,0.060155491740126674,0.013713090723526881,33.1499,-96.8241,True,5,-1,-0.6483759,3.994656
75070,147737,202.93543956043956,728,120886,22965,3886,1363.5,16.38,3403.8514059999998,18.22923497,South,TX,McKinney,0.8182513520648179,0.15544514915017904,0.02630349878500308,33.1976,-96.6153,True,5,1,3.1306329,3.4516826
75078,751775,1032.657967032967,728,501260,81070,169445,1441.5,18.9,3440.744806,19.33306011,South,TX,Prosper,0.6667686475341691,0.10783811645771674,0.22539323600811412,33.2362,-96.7954,True,0,-1,12.0180025,-18.66456
75087,229993,315.92445054945057,728,213007,13156,3830,1315.7,8.61,3403.817017,21.61174863,South,TX,Rockwall,0.9261455783436887,0.057201740922549815,0.01665268073376146,32.9492,-96.4418,True,5,-1,-1.5385698,3.7473428
75104,321094,441.0631868131868,728,271041,48744,1309,1162.6,7.42,3441.807656,18.88251366,South,TX,Cedar Hill,0.8441172989840982,0.15180601319239848,0.004076687823503398,32.5885,-96.9438,True,5,-1,-2.0468986,1.5580347
75119,223455,306.94368131868134,728,190897,32090,468,1172.2,5.18,3412.781869,21.47568306,South,TX,Ennis,0.8542972858069857,0.1436083327739366,0.002094381419077667,32.3321,-96.6224,True,5,-1,-3.0267746,2.7608259
75149,134465,184.70467032967034,728,110478,11891,12096,1308.1,7.21,3384.657975,17.94480874,South,TX,Mesquite,0.8216115717844792,0.08843193396051018,0.0899564942550106,32.7678,-96.6082,True,5,1,3.1784027,4.183826
75165,180273,247.62774725274724,728,140873,30552,8848,1099.8,2.8,3425.4102829999997,21.26803279,South,TX,Waxahachie,0.7814425898498388,0.16947629428699806,0.04908111586316309,32.3808,-96.8374,True,5,-1,-3.8171027,3.1438608
75218,183927,252.64697802197801,728,168356,12066,3505,1521.8999999999999,9.24,3436.538878,16.12295082,South,TX,Dallas,0.9153414126256613,0.06560211388213802,0.01905647349220071,32.8463,-96.6972,True,5,-1,11.123164,5.7106547
75224,318853,437.9848901098901,728,281416,36188,1249,1437.7,10.29,3430.692128,16.65191257,South,TX,Dallas,0.8825885282559675,0.11349430615361938,0.003917165590413137,32.7114,-96.8387,True,5,1,-0.9800935,1.9989302
75287,155373,213.42445054945054,728,134510,20063,800,1250.9,15.96,3433.714569,15.94699454,South,TX,Dallas,0.8657231307884896,0.1291279694670245,0.00514889974448585,33.0005,-96.8314,True,5,1,6.9986615,5.202566
75418,79159,108.88445667125173,727,63099,15166,894,1179.2,24.01,3407.8912970000006,22.6989071,South,TX,Bonham,0.7971171945072576,0.191589080205662,0.011293725287080433,33.5806,-96.1836,True,5,-1,-4.7399673,3.6244226
75601,76845,162.8072033898305,472,66237,10608,0,1163.9,5.53,3381.689033,16.25327869,South,TX,Longview,0.8619558852235019,0.13804411477649814,0.0,32.5178,-94.7303,True,5,-1,7.492036,6.102871
75771,122227,167.89423076923077,728,105966,15635,626,1237.5,2.38,3386.891458,17.1579235,South,TX,Lindale,0.8669606551743886,0.12791772685249578,0.005121617973115596,32.5062,-95.4006,True,5,1,6.691984,5.376102
76049,119407,164.0206043956044,728,66409,52998,0,846.6,13.510000000000002,3554.5195890000005,20.79371585,South,TX,Granbury,0.5561566742318289,0.44384332576817104,0.0,32.4488,-97.7285,True,0,-1,10.055096,-7.0098457
76053,163804,225.0054945054945,728,131668,28059,4077,1241.2,15.96,3455.6554219999994,17.08278689,South,TX,Hurst,0.8038143146687504,0.17129618324338844,0.0248895020878611,32.8211,-97.1756,True,5,1,3.6493845,3.1311166
76502,80661,110.79807692307692,728,65975,13176,1510,991.5,0.56,3372.914797,19.69480874,South,TX,Temple,0.8179293586739564,0.1633503179975453,0.018720323328498285,31.071,-97.3898,True,5,-1,-4.5084968,2.7493265
77051,213610,293.4203296703297,728,178373,35185,52,1650.0,10.43,3364.627069,16.08142077,South,TX,Houston,0.8350404943588783,0.16471607134497449,0.00024343429614718411,29.6579,-95.3688,True,5,-1,11.547406,-1.4045211
77055,135968,186.76923076923077,728,112944,22419,605,1346.2,4.41,3337.41255,14.49453552,South,TX,Houston,0.830666039068016,0.16488438456107318,0.004449576370910802,29.7971,-95.4958,True,5,1,11.0400915,1.350009
77075,104831,144.19669876203577,727,101304,3527,0,1625.1,7.840000000000001,3388.153914,15.64153005,South,TX,Houston,0.9663553719796625,0.0336446280203375,0.0,29.6223,-95.26,True,5,-1,12.020313,6.4887137
77076,355857,488.81456043956047,728,282558,73284,15,1367.4,5.67,3353.226322,14.79508197,South,TX,Houston,0.7940211939065411,0.20593665433025063,4.2151763208255e-05,29.858,-95.3834,True,5,1,10.757504,-4.5658164
77083,71963,98.98624484181568,727,69503,2460,0,1250.4,5.950000000000001,3358.582794,14.92978142,South,TX,Houston,0.9658157664355294,0.03418423356447063,0.0,29.6947,-95.6511,True,5,-1,12.710461,6.7453337
77086,258265,354.75961538461536,728,205638,52580,47,1260.7,4.76,3364.1800500000004,14.876502730000002,South,TX,Houston,0.796228679844346,0.20358933653418002,0.00018198362147406734,29.9227,-95.4939,True,5,1,10.246623,-3.821329
77095,275195,378.0151098901099,728,215210,57880,2105,1221.2,3.99,3357.099731,15.70765027,South,TX,Houston,0.7820272897400026,0.21032358872799287,0.0076491215320045785,29.8941,-95.6481,True,5,1,10.052907,-4.2017317
77320,336003,461.5425824175824,728,255403,69095,11505,1036.1,1.26,3348.811961,17.0726776,South,TX,Huntsville,0.7601211893941423,0.20563804489840865,0.03424076570744904,30.847,-95.597,True,0,1,7.6695704,-5.9366326
77339,36864,50.846896551724136,725,35764,1100,0,1327.6,3.57,3330.218383,15.713114749999999,South,TX,KINGWOOD,0.9701605902777778,0.029839409722222224,0.0,30.0569,-95.1835,True,5,-1,12.562597,6.9563165
77357,233578,320.8489010989011,728,166076,34515,32987,1346.0,3.43,3344.6788109999998,15.88688525,South,TX,New Caney,0.7110087422616856,0.14776648485730676,0.14122477288100763,30.1579,-95.198,True,5,-1,9.645531,-11.615705
77375,370660,254.92434662998625,1454,302985,61587,6088,1242.6475928473176,3.6398074277854193,3355.7439577744153,16.441741267977992,South,TX,Tomball,0.8174202773431177,0.16615496681594993,0.016424755840932392,30.0739,-95.6201,True,4,-1,2.7615778,-19.366669
77449,301587,208.42225293711127,1447,255102,43313,3172,1263.408569454043,4.3426123013130615,3368.9625636931587,16.910682928424325,South,TX,Katy,0.8458653721811616,0.1436169330906173,0.010517694728221044,29.8323,-95.736,True,4,-1,2.4779406,-19.334333
77477,269597,370.32554945054943,728,209022,52300,8275,1364.7,8.54,3371.213414,15.52759563,South,TX,Stafford,0.7753127816704192,0.19399325660152006,0.030693961728060774,29.6228,-95.5678,True,5,1,10.795829,-3.6734083
77504,294056,403.9230769230769,728,230791,52525,10740,1625.1000000000001,7.839999999999999,3388.153914,15.641530050000002,South,TX,Pasadena,0.7848539053785674,0.1786224392632696,0.03652365535816307,29.6501,-95.1885,True,5,-1,11.357956,-2.9182591
77539,334754,459.8269230769231,728,241932,43359,49463,1753.8,7.559999999999999,3469.535386,18.61885246,South,TX,Dickinson,0.7227157853229536,0.1295249646008711,0.14775925007617535,29.4585,-95.0345,True,5,-1,6.88104,-12.331318
77546,271970,373.58516483516485,728,199960,40857,31153,1737.3999999999999,5.6,3433.9495059999995,18.17978142,South,TX,Friendswood,0.735228150163621,0.15022612788175166,0.11454572195462735,29.5224,-95.1879,True,5,-1,6.9808993,-12.305026
77573,396518,544.6675824175824,728,295093,59986,41439,1737.3999999999999,5.6,3433.9495059999995,18.17978142,South,TX,League City,0.7442108554971023,0.1512819090180017,0.10450723548489602,29.5173,-95.0963,True,0,-1,6.6822762,-12.215614
77706,16393,23.723589001447177,691,15376,1017,0,1550.6,7.63,3387.156764,17.60437158,South,TX,Beaumont,0.9379613249557738,0.062038675044226194,0.0,30.0948,-94.1648,True,5,-1,11.8946705,7.235323
78045,141692,194.89958734525447,727,114097,23076,4519,482.1,0.7,3621.541978,20.80546448,South,TX,Laredo,0.8052465911978093,0.16286028851311296,0.03189312028907772,27.6357,-99.5923,True,3,-1,-7.0106544,1.4589214
78064,83817,115.29160935350757,727,72095,11090,632,650.5,1.12,3459.304347,22.45191257,South,TX,Pleasanton,0.8601477027333357,0.1323120607991219,0.007540236467542384,28.9924,-98.4831,True,5,-1,-6.6253986,2.2318609
78258,284872,391.3076923076923,728,214691,68623,1558,942.3000000000001,1.8899999999999997,3368.528828,16.50819672,South,TX,San Antonio,0.7536402314021736,0.24089064562329748,0.005469122974528911,29.6562,-98.4967,True,5,1,8.145423,-5.461354
78363,60982,83.76648351648352,728,56670,4298,14,737.4,0.35,3587.954881,21.25519126,South,TX,Kingsville,0.9292906103440359,0.07047981371552262,0.00022957594044144175,27.4229,-97.8407,True,5,-1,-7.030671,2.7035425
