month_offset,year_month,site_age_months,calendar_month,calendar_month_sin,calendar_month_cos,latitude,longitude,region_code,cbsa_code,peer_ref_level,peer_recent,peer_seasonal,peer_count,peer_level_resolved,peer_trend_ratio,h3_ref_level,h3_seasonal_factor,h3_peer_count,h3_used,h3_vs_cbsa_ratio,ramp_factor,anchor_wash,log_anchor,maturity_indicator,site_train_mean,site_train_median,site_train_max,site_train_std,site_train_recent6,site_train_months,site_vs_peer_ratio,predicted_washes,predicted_washes_low,predicted_washes_high,cbsa_id,cbsa_name,sample_label,sample_lat,sample_lon
46,2030-04,46,4,0.8660254037844387,-0.49999999999999983,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2942871133509497,30,cbsa,0.8850399839968794,10220.322147651006,1.2942871133509497,0,0,,1.0,13228.03125,9.490169030694075,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12664.421122352205,3502.30265223285,45794.88933145957,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
47,2030-05,47,5,0.49999999999999994,-0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.032482428426028,30,cbsa,0.8850399839968794,10220.322147651006,1.032482428426028,0,0,,1.0,10552.30303030303,9.264194173344865,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10889.21247415572,3011.3747292919493,39375.68684292856,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
48,2030-06,48,6,1.2246467991473532e-16,-1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0468195795366693,30,cbsa,0.8850399839968794,10220.322147651006,1.0468195795366693,0,0,,1.0,10698.833333333336,9.277983444004699,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11403.312339255686,3153.547301070559,41234.685860737474,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
49,2030-07,49,7,-0.4999999999999998,-0.8660254037844388,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9805056228718324,30,cbsa,0.8850399839968794,10220.322147651006,0.9805056228718324,0,0,,1.0,10021.083333333334,9.212546270525346,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9575.380506893192,2648.038960599727,34624.83491218146,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
50,2030-08,50,8,-0.8660254037844384,-0.5000000000000004,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9648800177645195,30,cbsa,0.8850399839968794,10220.322147651006,0.9648800177645195,0,0,,1.0,9861.384615384615,9.196483265758403,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11696.18808409426,3234.54109368161,42293.73247591037,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
51,2030-09,51,9,-1.0,-1.8369701987210297e-16,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.942937812125928,30,cbsa,0.8850399839968794,10220.322147651006,0.942937812125928,0,0,,1.0,9637.128205128205,9.173482199158725,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9771.818400230288,2702.363192886924,35335.15964783006,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
52,2030-10,52,10,-0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.0608462550940625,30,cbsa,0.8850399839968794,10220.322147651006,1.0608462550940625,0,0,,1.0,10842.190476190475,9.291292556060531,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12785.789517244104,3535.8666696656655,46233.76073021633,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
53,2030-11,53,11,-0.5000000000000004,0.8660254037844384,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8918915150581833,30,cbsa,0.8850399839968794,10220.322147651006,0.8918915150581833,0,0,,1.0,9115.418604651162,9.11783230908435,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9738.441933557127,2693.1330443769966,35214.46944155803,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
54,2030-12,54,12,-2.4492935982947064e-16,1.0,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.7595838347567117,30,cbsa,0.8850399839968794,10220.322147651006,0.7595838347567117,0,0,,1.0,7763.191489361702,8.95727760773562,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,8470.530435752637,2342.4964255646537,30629.66717044898,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
55,2031-01,55,1,0.49999999999999994,0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.8821740956911113,30,cbsa,0.8850399839968794,10220.322147651006,0.8821740956911113,0,0,,1.0,9016.103448275862,9.106878436016537,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,8054.504427148688,2227.445845735164,29125.30587047603,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
56,2031-02,56,2,0.8660254037844386,0.5000000000000001,33.749,-84.388,2,0,10220.322147651006,9045.39375,0.9568393985310272,30,cbsa,0.8850399839968794,10220.322147651006,0.9568393985310272,0,0,,1.0,9779.206896551725,9.188115917871736,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,9126.901398549951,2524.0135862500606,33003.122325745,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
57,2031-03,57,3,1.0,6.123233995736766e-17,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2374609936250187,30,cbsa,0.8850399839968794,10220.322147651006,1.2374609936250187,0,0,,1.0,12647.25,9.445274144664868,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,11067.66461757314,3060.7250635195737,40020.974620380846,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
58,2031-04,58,4,0.8660254037844387,-0.49999999999999983,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.2942871133509497,30,cbsa,0.8850399839968794,10220.322147651006,1.2942871133509497,0,0,,1.0,13228.03125,9.490169030694075,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,12891.959807137142,3565.2277027747455,46617.67537021194,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
59,2031-05,59,5,0.49999999999999994,-0.8660254037844387,33.749,-84.388,2,0,10220.322147651006,9045.39375,1.032482428426028,30,cbsa,0.8850399839968794,10220.322147651006,1.032482428426028,0,0,,1.0,10552.30303030303,9.264194173344865,1,10220.322147651006,10220.322147651006,15330.483221476508,2044.0644295302013,9045.39375,0,1.0,10863.052060684597,3004.1401557888844,39281.09008021819,12060,"Atlanta-Sandy Springs-Roswell, GA","Atlanta, GA",33.749,-84.388
0,2026-06,0,6,1.2246467991473532e-16,-1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9915450108869369,6,cbsa,0.7694270370055912,4369.275510204082,0.9915450108869369,0,0,,0.897131560310634,3886.6729631191033,8.265566047618414,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4460.44012191478,1933.7461139364195,10288.592663639241,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
1,2026-07,1,7,-0.4999999999999998,-0.8660254037844388,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.127774054084632,6,cbsa,0.7694270370055912,4369.275510204082,1.127774054084632,0,0,,0.9228778311245457,4547.531783856817,8.422559775004398,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5529.89177896368,2397.388249989442,12755.423777181171,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
2,2026-08,2,8,-0.8660254037844384,-0.5000000000000004,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.07924070912611,6,cbsa,0.7694270370055912,4369.275510204082,1.07924070912611,0,0,,0.9486241019384574,4473.236952690796,8.406091102804714,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4887.7377023723275,2118.9935364148787,11274.21081595715,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
3,2026-09,3,9,-1.0,-1.8369701987210297e-16,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8946105574874647,6,cbsa,0.7694270370055912,4369.275510204082,0.8946105574874647,0,0,,0.9486241019384574,3707.9818896570423,8.21851269466749,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4803.205874318086,2082.3462349074075,11079.227020145197,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
4,2026-10,4,10,-0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9615552945077991,6,cbsa,0.7694270370055912,4369.275510204082,0.9615552945077991,0,0,,0.9486241019384574,3985.454439474041,8.290657503173879,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4682.114526200594,2029.8491903437869,10799.913875742533,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
5,2026-11,5,11,-0.5000000000000004,0.8660254037844384,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.7774952394641363,6,cbsa,0.7694270370055912,4369.275510204082,0.7774952394641363,0,0,,0.9283832335329342,3153.802242787153,8.05668109243621,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4197.172309266582,1819.6109398912063,9681.330776527117,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
6,2026-12,6,12,-2.4492935982947064e-16,1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8709785971742724,6,cbsa,0.7694270370055912,4369.275510204082,0.8709785971742724,0,0,,0.9283832335329342,3533.0045944474687,8.170186952948821,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4192.7269429945945,1817.6837287823193,9671.07695368384,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
7,2027-01,7,1,0.49999999999999994,0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0256277017858935,6,cbsa,0.7694270370055912,4369.275510204082,1.0256277017858935,0,0,,0.9198337733342055,4122.005096753908,8.3243375688822,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3887.934698399091,1685.5463606224482,8968.033494749734,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
8,2027-02,8,2,0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0599869450172703,6,cbsa,0.7694270370055912,4369.275510204082,1.0599869450172703,0,0,,0.9198337733342055,4260.095141975706,8.357281481806302,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4502.237024101604,1951.8664327769861,10385.002723958043,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
9,2027-03,9,3,1.0,6.123233995736766e-17,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0703147441900656,6,cbsa,0.7694270370055912,4369.275510204082,1.0703147441900656,0,0,,0.8864053644128682,4145.274686676778,8.329965544220451,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,6552.765093599268,2840.83715708445,15114.815808717814,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
10,2027-04,10,4,0.8660254037844387,-0.49999999999999983,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2218844949309766,6,cbsa,0.7694270370055912,4369.275510204082,1.2218844949309766,0,0,,0.8864053644128682,4732.2966392592,8.46237720262201,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,7616.08854878607,3301.822517973509,17567.51141746731,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
11,2027-05,11,5,0.49999999999999994,-0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2862258255116314,6,cbsa,0.7694270370055912,4369.275510204082,1.2862258255116314,0,0,,0.8864053644128682,4981.4873473297675,8.513684512661701,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,7810.554375369964,3386.1297894919553,18016.072461228327,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
12,2027-06,12,6,1.2246467991473532e-16,-1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9915450108869369,6,cbsa,0.7694270370055912,4369.275510204082,0.9915450108869369,0,0,,0.9657192047817047,4183.817501515939,8.339218374210708,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5178.73917747725,2245.152156697476,11945.444048561885,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
13,2027-07,13,7,-0.4999999999999998,-0.8660254037844388,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.127774054084632,6,cbsa,0.7694270370055912,4369.275510204082,1.127774054084632,0,0,,1.0543396496758248,5195.317198202609,8.555705422540502,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4702.581001848909,2038.7220743348657,10847.122497638664,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
14,2027-08,14,8,-0.8660254037844384,-0.5000000000000004,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.07924070912611,6,cbsa,0.7694270370055912,4369.275510204082,1.07924070912611,0,0,,1.0543396496758248,4971.738618046352,8.511725997117507,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4461.737686258562,1934.3086503540796,10291.585666711391,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
15,2027-09,15,9,-1.0,-1.8369701987210297e-16,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8946105574874647,6,cbsa,0.7694270370055912,4369.275510204082,0.8946105574874647,0,0,,1.0543396496758248,4121.202822652865,8.324142965153241,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4497.287495051589,1949.7206506782065,10373.585983259683,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
16,2027-10,16,10,-0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9615552945077991,6,cbsa,0.7694270370055912,4369.275510204082,0.9615552945077991,0,0,,1.0387666312768689,4364.170247983509,8.381412470487565,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5027.1819125031925,2179.4471445973236,11595.857254004952,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
17,2027-11,17,11,-0.5000000000000004,0.8660254037844384,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.7774952394641363,6,cbsa,0.7694270370055912,4369.275510204082,0.7774952394641363,0,0,,1.033538121519336,3511.0229568122313,8.163947491411387,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3842.8356713722246,1665.994463080535,8864.006648536473,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
18,2027-12,18,12,-2.4492935982947064e-16,1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8709785971742724,6,cbsa,0.7694270370055912,4369.275510204082,0.8709785971742724,0,0,,1.0214468958440226,3887.1625915387845,8.265691983517364,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4296.264384325612,1862.570582847928,9909.899699909383,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
19,2028-01,19,1,0.49999999999999994,0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0256277017858935,6,cbsa,0.7694270370055912,4369.275510204082,1.0256277017858935,0,0,,0.9304674416403067,4169.657222850625,8.335828909772337,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3869.0571742783077,1677.3623388865763,8924.489998846153,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
20,2028-02,20,2,0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0599869450172703,6,cbsa,0.7694270370055912,4369.275510204082,1.0599869450172703,0,0,,0.9304674416403067,4309.343647526875,8.368772912524161,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4501.801865525312,1951.677777356702,10383.998973383394,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
21,2028-03,21,3,1.0,6.123233995736766e-17,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0703147441900656,6,cbsa,0.7694270370055912,4369.275510204082,1.0703147441900656,0,0,,0.9304674416403067,4351.330990830895,8.378466840522176,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4872.418612526388,2112.352211870898,11238.87531742009,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
22,2028-04,22,4,0.8660254037844387,-0.49999999999999983,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2218844949309766,6,cbsa,0.7694270370055912,4369.275510204082,1.2218844949309766,0,0,,0.9808522235802329,5236.524808638968,8.563604300952152,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5709.047390402058,2475.0580444356788,13168.669793070614,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
23,2028-05,23,5,0.49999999999999994,-0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2862258255116314,6,cbsa,0.7694270370055912,4369.275510204082,1.2862258255116314,0,0,,1.01429212330962,5700.194946484651,8.648431071585453,0,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5946.572661869422,2578.032988187313,13716.55311818046,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
24,2028-06,24,6,1.2246467991473532e-16,-1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9915450108869369,6,cbsa,0.7694270370055912,4369.275510204082,0.9915450108869369,0,0,,1.01429212330962,4394.251575551711,8.388280049789751,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4406.735364623165,1218.6676995419946,15934.874273863761,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
25,2028-07,25,7,-0.4999999999999998,-0.8660254037844388,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.127774054084632,6,cbsa,0.7694270370055912,4369.275510204082,1.127774054084632,0,0,,1.01429212330962,4997.980787170559,8.51698932807163,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4736.246045413217,1309.7927592759295,17126.39380835565,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
26,2028-08,26,8,-0.8660254037844384,-0.5000000000000004,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.07924070912611,6,cbsa,0.7694270370055912,4369.275510204082,1.07924070912611,0,0,,1.01429212330962,4782.8945074665135,8.473010244272478,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4705.340502308509,1301.245936287449,17014.63852854181,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
27,2028-09,27,9,-1.0,-1.8369701987210297e-16,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8946105574874647,6,cbsa,0.7694270370055912,4369.275510204082,0.8946105574874647,0,0,,1.01429212330962,3964.665051592643,8.285428850544143,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4175.369841725208,1154.6843499161214,15098.250284984646,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
28,2028-10,28,10,-0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9615552945077991,6,cbsa,0.7694270370055912,4369.275510204082,0.9615552945077991,0,0,,1.01429212330962,4261.345497660707,8.35757487405172,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4477.337023471493,1238.1923485289205,16190.171781925159,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
29,2028-11,29,11,-0.5000000000000004,0.8660254037844384,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.7774952394641363,6,cbsa,0.7694270370055912,4369.275510204082,0.7774952394641363,0,0,,1.01429212330962,3445.6425512576257,8.145155862636068,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3835.501521959963,1060.6949202987764,13869.277247800323,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
30,2028-12,30,12,-2.4492935982947064e-16,1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8709785971742724,6,cbsa,0.7694270370055912,4369.275510204082,0.8709785971742724,0,0,,1.01429212330962,3859.9347794421824,8.258664603980195,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4267.0884082689445,1180.0488080118942,15429.907102452384,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
31,2029-01,31,1,0.49999999999999994,0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0256277017858935,6,cbsa,0.7694270370055912,4369.275510204082,1.0256277017858935,0,0,,1.01429212330962,4545.2965775812345,8.422068241523665,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,3583.2338667318295,990.9311569619208,12957.070583044888,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
32,2029-02,32,2,0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0599869450172703,6,cbsa,0.7694270370055912,4369.275510204082,1.0599869450172703,0,0,,1.01429212330962,4697.567182593091,8.455012886453062,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4201.648569138377,1161.9516427380574,15193.27487410966,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
33,2029-03,33,3,1.0,6.123233995736766e-17,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.0703147441900656,6,cbsa,0.7694270370055912,4369.275510204082,1.0703147441900656,0,0,,1.01429212330962,4743.337114657438,8.46470699942126,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4110.373714595309,1136.7098916891962,14863.222531238065,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
34,2029-04,34,4,0.8660254037844387,-0.49999999999999983,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2218844949309766,6,cbsa,0.7694270370055912,4369.275510204082,1.2218844949309766,0,0,,1.01429212330962,5415.052073319234,8.597122429265099,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4818.726790297464,1332.6025291639814,17424.64641283386,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
35,2029-05,35,5,0.49999999999999994,-0.8660254037844387,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.2862258255116314,6,cbsa,0.7694270370055912,4369.275510204082,1.2862258255116314,0,0,,1.01429212330962,5700.194946484651,8.648431071585453,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,5043.42819796297,1394.7429403540661,18237.17278077841,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
36,2029-06,36,6,1.2246467991473532e-16,-1.0,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9915450108869369,6,cbsa,0.7694270370055912,4369.275510204082,0.9915450108869369,0,0,,1.01429212330962,4394.251575551711,8.388280049789751,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4403.144095174895,1217.6745461722476,15921.888146400523,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
37,2029-07,37,7,-0.4999999999999998,-0.8660254037844388,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.127774054084632,6,cbsa,0.7694270370055912,4369.275510204082,1.127774054084632,0,0,,1.01429212330962,4997.980787170559,8.51698932807163,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4741.260908168202,1311.179602540038,17144.52768772197,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
38,2029-08,38,8,-0.8660254037844384,-0.5000000000000004,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,1.07924070912611,6,cbsa,0.7694270370055912,4369.275510204082,1.07924070912611,0,0,,1.01429212330962,4782.8945074665135,8.473010244272478,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4716.0076096436205,1304.195888594821,17053.211077194355,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
39,2029-09,39,9,-1.0,-1.8369701987210297e-16,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.8946105574874647,6,cbsa,0.7694270370055912,4369.275510204082,0.8946105574874647,0,0,,1.01429212330962,3964.665051592643,8.285428850544143,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4166.632864850352,1152.2681686326912,15066.657140283436,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
40,2029-10,40,10,-0.8660254037844386,0.5000000000000001,33.4484,-112.074,3,0,4369.275510204082,3361.8387096774195,0.9615552945077991,6,cbsa,0.7694270370055912,4369.275510204082,0.9615552945077991,0,0,,1.01429212330962,4261.345497660707,8.35757487405172,1,4369.275510204082,4369.275510204082,6553.913265306122,873.8551020408164,3361.8387096774195,0,1.0,4421.329001459608,1222.7035202482239,15987.645259399678,38060,"Phoenix-Mesa-Scottsdale, AZ","Phoenix, AZ",33.4484,-112.074
