client_id,site_id,address1,company_name,file_name,matched_address_in_file,year_5_max_hourly[car_wash_volume_estimate],tunnel_length_predicted,tunnel_length_actual,project_cost_total_investment[car_wash_acquisition_budget],project_cost_owner_investment[car_wash_acquisition_budget],project_cost_bank_debt_total[car_wash_acquisition_budget],total_debt_monthly_payment[bank_debt_allocation],2020_volume,2021_volume,2022_volume,2023_volume,2024_volume,2025_volume,2026_volume,operational_start
seafordcw_000135,1,3470 Merrick Rd,N_A,Sonny's Express Exterior Proforma_0695w00000HHR0sAAH.xlsx,"3470 Merrick Rd., Seaford, NY 11783, Average Daily Wash Hours",113.37,40.6492,,0.0,0.0,0.0,0.0,24317.0,24288.0,,,,,,01-2020
seafordcarwash_000354,1,3470 Merrick Rd,N_A,Sonny's Express Exterior Proforma_0695w00000HHR0sAAH.xlsx,"3470 Merrick Rd., Seaford, NY 11783",113.37,40.6492,,0.0,0.0,0.0,0.0,,12623.0,39814.0,39838.0,40507.0,38561.0,17158.0,08-2021
seafordcw_000135,1,3470 Merrick Rd,N_A,Sonny's Express Exterior Proforma_0695w00000HHR0sAAH.xlsx,"3470 Merrick Rd., Seaford, NY 11783",113.37,40.6492,,0.0,0.0,0.0,0.0,24317.0,24288.0,,,,,,01-2020
napcowash_000528,1,4830 Portsmouth Blvd,NAPCO WASH,SONNY'S Flex Proforma_069f2000007O43iAAC.xls,"4830 Portsmouth Blvd., Chesapeake, VA 23321, PRO FORMA PROCESSING DATA",79.67,30.3779,,0.0,0.0,0.0,0.0,,,,3636.0,26423.0,36623.0,21236.0,09-2023
napcowash_000528,1,4830 Portsmouth Blvd,NAPCO WASH,SONNY'S Flex Proforma_069f2000007O43iAAC.xls,"4830 Portsmouth Blvd., Chesapeake, VA 23321, SITE-SPECIFIC FACTORS, (Enter the number one ""1"" in the block that best matches your site)",79.67,30.3779,,0.0,0.0,0.0,0.0,,,,3636.0,26423.0,36623.0,21236.0,09-2023
napcowash_000528,1,4830 Portsmouth Blvd,NAPCO WASH,SONNY'S Flex Proforma_069f2000007O43iAAC.xls,"4830 Portsmouth Blvd., Chesapeake, VA 23321",79.67,30.3779,,0.0,0.0,0.0,0.0,,,,3636.0,26423.0,36623.0,21236.0,09-2023
coolsudzcw_000625,1,5440 Augusta Rd,Nautique Group,"SONNY'S Express Proforma -  5440 Augusta Rd. Savannah, GA 31408 (Inrix traffic count)_069Uc00000UP08YIAT.pdf","5440 Augusta Rd. Savannah, GA 31408 (Inrix traffic count)",92.0,34.1359,,4800000.0,2980000.0,1820000.0,13449.64,,,,,15.0,17164.0,8498.0,12-2024
coolsudzcw_000625,1,5440 Augusta Rd,Nautique Group,"SONNY'S Express Proforma -  5440 Augusta Rd. Savannah, GA 31408 (vehicle in the market)_069Uc00000UP0YMIA1.pdf","5440 Augusta Rd. Savannah, GA 31408 (vehicle in the market)",17.0,11.2770,,4800000.0,2980000.0,1820000.0,13449.64,,,,,15.0,17164.0,8498.0,12-2024
sudsdeluxe_000305,1,24624 Kuykendahl Rd,NDA,Sonny's Express Exterior Proforma_0695w00000D8SHiAAN.xlsx,"24624 Kuykendahl Rd., Tomball, TX 77375, Average Daily Wash Hours",121.11,43.0082,,0.0,0.0,0.0,0.0,1319.0,95701.0,113322.0,109575.0,111160.0,95680.0,40419.0,12-2020
sudsdeluxe_000305,1,24624 Kuykendahl Rd,NDA,Sonny's Express Exterior Proforma_0695w00000D8SHiAAN.xlsx,24624 Kuykendahl Rd.,121.11,43.0082,,0.0,0.0,0.0,0.0,1319.0,95701.0,113322.0,109575.0,111160.0,95680.0,40419.0,12-2020
sudsdeluxe_000305,1,24624 Kuykendahl Rd,NDA,Sonny's Express Exterior Proforma_0695w00000D8SHiAAN.xlsx,"Cadillac Express Car Wash, 24624 Kuykendahl Rd., Tomball, TX 77375",121.11,43.0082,,0.0,0.0,0.0,0.0,1319.0,95701.0,113322.0,109575.0,111160.0,95680.0,40419.0,12-2020
newdaycw_000610,4,1701 Fulton Rd,New Day Car Wash,"Sonny's Express Proforma - 1701 Fulton Rd, Fultondale, AL (split traffic count)_069Uc00000CmZhPIAV.pdf","1701 Fulton Rd, Fultondale, AL (split traffic count)",45.0,19.8110,,6000000.0,1200000.0,4800000.0,43617.64,,,,,,59975.0,56202.0,05-2025
newdaycw_000610,4,1701 Fulton Rd,New Day Car Wash,"Sonny's Express Proforma - 1701 Fulton Rd, Fultondale, AL_069Uc00000CmX2oIAF.pdf","1701 Fulton Rd, Fultondale, AL",91.0,33.8311,,6000000.0,1200000.0,4800000.0,43617.64,,,,,,59975.0,56202.0,05-2025
newdaycw_000610,7,4505 Valleydale Rd,New Day Car Wash,"SONNY'S Express Proforma - 4505 Valleydale Rd Birmingham, AL 35242_069Uc00000IqplnIAB.pdf","4505 Valleydale Rd Birmingham, AL 35242",76.0,29.2594,,7000000.0,1400000.0,5600000.0,46995.0,,,,,,19979.0,34172.0,09-2025
412somerset_000727,1,412 Somerset St,NJ Car Wash,"Sonny's Express Exterior Proforma 412 Somerset St, North Plainfield_0695w00000QBfA2AAL.xlsx","NJ Car Wash, 412 Somerset St., North Plainfield, NJ 07060",40.68,18.4944,,0.0,0.0,0.0,0.0,,,,,,13143.0,11534.0,04-2025
412somerset_000727,1,412 Somerset St,NJ Car Wash,"Sonny's Express Exterior Proforma 412 Somerset St, North Plainfield_0695w00000QBfA2AAL.xlsx",412 Somerset St.,40.68,18.4944,,0.0,0.0,0.0,0.0,,,,,,13143.0,11534.0,04-2025
412somerset_000727,1,412 Somerset St,NJ Car Wash,"Sonny's Express Exterior Proforma 412 Somerset St, North Plainfield_0695w00000QBfA2AAL.xlsx","412 Somerset St., North Plainfield, NJ 07060, Average Daily Wash Hours",40.68,18.4944,,0.0,0.0,0.0,0.0,,,,,,13143.0,11534.0,04-2025
412somerset_000727,1,412 Somerset St,NJ Car Wash,"Sonny's Express Exterior Proforma 412 Somerset St, North Plainfield_0695w00000QBfA2AAL.xlsx","412 Somerset St, North Plainfield",40.68,18.4944,,0.0,0.0,0.0,0.0,,,,,,13143.0,11534.0,04-2025
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"Sonny's Express Exterior Proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kNNAAZ.xlsx",5001 Collin McKinney Pkwy.,111.07,39.9482,,0.0,0.0,0.0,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"Sonny's Express Exterior Proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kNNAAZ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX 75070",111.07,39.9482,,0.0,0.0,0.0,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"Sonny's Express Exterior Proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kNNAAZ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX 75070, Average Daily Wash Hours",111.07,39.9482,,0.0,0.0,0.0,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"Sonny's Express Exterior Proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kNNAAZ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX",111.07,39.9482,,0.0,0.0,0.0,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"SONNY'S Flex_proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kLcAAJ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX 75070, SITE-SPECIFIC FACTORS, (Enter the number one ""1"" in the block that best matches your site)",121.27,43.0570,,0.0,,,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"SONNY'S Flex_proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kLcAAJ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX 75070, PRO FORMA PROCESSING DATA",121.27,43.0570,,0.0,,,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"SONNY'S Flex_proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kLcAAJ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX",121.27,43.0570,,0.0,,,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
oasisautospa_000475,1,5001 Collin McKinney Pkwy,Oasis Auto Spa,"SONNY'S Flex_proforma 5001 Collin McKinney Pkwy., McKinney, TX_0695w00000U9kLcAAJ.xlsx","5001 Collin McKinney Pkwy., McKinney, TX 75070",121.27,43.0570,,0.0,,,0.0,,,,21159.0,53301.0,68313.0,29341.0,04-2023
happycarwash_000394,8,1004 Lakeville St,Oil Stop Inc,Sonny's Express Exterior Proforma_0695w000009med9AAA.xlsx,"Oilstop, 1004 Lakeville St., Petaluma, CA 94952",75.28,29.0399,,0.0,0.0,0.0,0.0,,,,,,119093.0,81890.0,06-2025
happycarwash_000394,8,1004 Lakeville St,Oil Stop Inc,Sonny's Express Exterior Proforma_0695w000009med9AAA.xlsx,1004 Lakeville St.,75.28,29.0399,,0.0,0.0,0.0,0.0,,,,,,119093.0,81890.0,06-2025
happycarwash_000394,8,1004 Lakeville St,Oil Stop Inc,Sonny's Express Exterior Proforma_0695w000009med9AAA.xlsx,"1004 Lakeville St., Petaluma, CA 94952, Average Daily Wash Hours",75.28,29.0399,,0.0,0.0,0.0,0.0,,,,,,119093.0,81890.0,06-2025
mrsuds_000654,1,4921 N University Dr,Paolo,"Sonny's Express Exterior Proforma 4921 N University Dr., Lauderhill, FL 33351_069Uc000007HuOOIA0.pdf","4921 N University Dr., Lauderhill, FL 33351",195.0,65.5288,,5000000.0,1000000.0,4000000.0,33567.85,,,,,50220.0,115116.0,44143.0,06-2024
happycarwash_000394,5,525 Cirby Way,Pavillion Auto Care,"Sonny's Express Exterior Proforma Cirby Way, Roseville_0695w00000OxyMQAAZ.xlsx",525 Cirby Way,72.92,28.3206,,0.0,0.0,0.0,0.0,,,,,,52207.0,29831.0,01-2025
happycarwash_000394,5,525 Cirby Way,Pavillion Auto Care,"Sonny's Express Exterior Proforma Cirby Way, Roseville_0695w00000OxyMQAAZ.xlsx","525 Cirby Way, Roseville, CA 95678",72.92,28.3206,,0.0,0.0,0.0,0.0,,,,,,52207.0,29831.0,01-2025
happycarwash_000394,5,525 Cirby Way,Pavillion Auto Care,"Sonny's Express Exterior Proforma Cirby Way, Roseville_0695w00000OxyMQAAZ.xlsx","525 Cirby Way, Roseville, CA 95678, Average Daily Wash Hours",72.92,28.3206,,0.0,0.0,0.0,0.0,,,,,,52207.0,29831.0,01-2025
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000JaXRHAA3.pdf,1315 Old Troy Rd,76.0,29.2594,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000JaXRMAA3.xlsx,1315 Old Troy Rd,76.27,29.3417,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000JaXRMAA3.xlsx,"1315 Old Troy Rd, Union City TN 38261, Average Daily Wash Hours",76.27,29.3417,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000JaXRMAA3.xlsx,"1315 Old Troy Rd, Union City TN 38261",76.27,29.3417,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000Ovi5jAAB.xlsx,"1315 Old Troy Road, Union City TN 38261",74.16,28.6986,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000Ovi5jAAB.xlsx,1315 Old Troy Road,74.16,28.6986,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
peppyscw_000491,3,1315 Old Troy Rd,Peppy's,Sonny's Express Exterior Proforma_0695w00000Ovi5jAAB.xlsx,"1315 Old Troy Road, Union City TN 38261, Average Daily Wash Hours",74.16,28.6986,,0.0,0.0,0.0,0.0,,,,34872.0,99821.0,118006.0,54538.0,06-2023
luvcarwash_000457,26,1075 W Sunrise Blvd,Plaza Gas & Wash,"Sonny's Express Exterior Proforma 11500 W State Rd 84, Davie, FL 33325_0695w00000VNErSAAX.xlsx","1075 Sunrise Corp., 11500 W. State Rd. 84, Davie, FL 33325",63.17,25.3490,,1700000.0,340000.0,1360000.0,11375.58,,,39146.0,170660.0,186968.0,179384.0,64137.0,09-2022
luvcarwash_000457,26,1075 W Sunrise Blvd,Plaza Gas & Wash,"Sonny's Express Exterior Proforma 11500 W State Rd 84, Davie, FL 33325_0695w00000VNErSAAX.xlsx",1075 Sunrise Corp.,63.17,25.3490,,1700000.0,340000.0,1360000.0,11375.58,,,39146.0,170660.0,186968.0,179384.0,64137.0,09-2022
joehollandexp_000648,1,231 MacCorkle Ave SW,PRAY Construction,"Sonny's Express Exterior Proforma 231 MacCorkle Ave SW, South Charleston, WV 25303_0695w00000VmTqVAAV.xlsx","231 MacCorkle Ave SW, South Charleston, WV 25303, Average Daily Wash Hours",80.89,30.7498,,0.0,,,0.0,,,,,4990.0,59341.0,36936.0,10-2024
joehollandexp_000648,1,231 MacCorkle Ave SW,PRAY Construction,"Sonny's Express Exterior Proforma 231 MacCorkle Ave SW, South Charleston, WV 25303_0695w00000VmTqVAAV.xlsx","231 MacCorkle Ave SW, South Charleston, WV 25303",80.89,30.7498,,0.0,,,0.0,,,,,4990.0,59341.0,36936.0,10-2024
joehollandexp_000648,1,231 MacCorkle Ave SW,PRAY Construction,"Sonny's Express Exterior Proforma 231 MacCorkle Ave SW, South Charleston, WV 25303_0695w00000VmTqVAAV.xlsx",231 MacCorkle Ave SW,80.89,30.7498,,0.0,,,0.0,,,,,4990.0,59341.0,36936.0,10-2024
prestigeautospa_000140,1,15180 Biscayne Blvd,Prestige Imports,Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,"15180 Biscayne Blvd., N Miami Beach, FL 33160",167.65,57.1929,35,1700000.0,340000.0,1360000.0,8975.4,32152.0,88389.0,73671.0,66667.0,73100.0,70909.0,30241.0,01-2020
prestigeautospa_000140,1,15180 Biscayne Blvd,Prestige Imports,Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,"15180 Biscayne Blvd., N Miami Beach, FL 33160, PRO FORMA PROCESSING DATA",167.65,57.1929,35,1700000.0,340000.0,1360000.0,8975.4,32152.0,88389.0,73671.0,66667.0,73100.0,70909.0,30241.0,01-2020
prestigeautospa_000140,1,15180 Biscayne Blvd,Prestige Imports,Flexserve_proforma_ Sonny's_0695w0000097P7VAAU.xlsx,"15180 Biscayne Blvd., N Miami Beach, FL 33160, SITE-SPECIFIC FACTORS, (Enter the number one ""1"" in the block that best matches your site)",167.65,57.1929,35,1700000.0,340000.0,1360000.0,8975.4,32152.0,88389.0,73671.0,66667.0,73100.0,70909.0,30241.0,01-2020
quickjetcw_000314,3,712 Winfield Dunn Pkwy,Quick Jet,"Sonny's Express Exterior Proforma - 712 Winfield Dunn Pkwy, Sevierville, TN (revised)_069Uc00000Ag6bLIAR.pdf","712 Winfield Dunn Pkwy, Sevierville, TN (revised)",115.0,41.1460,,4272912.47,854582.49,3418329.98,33661.65,,,,,,20840.0,24209.0,06-2025
quickjetcw_000314,3,712 Winfield Dunn Pkwy,Quick Jet,"Sonny's Express Exterior Proforma - 712 Winfield Dunn Pkwy, Sevierville, TN_069Uc00000AcYZBIA3.pdf","712 Winfield Dunn Pkwy, Sevierville, TN",115.0,41.1460,,4925000.0,985000.0,3940000.0,35802.81,,,,,,20840.0,24209.0,06-2025
elcarwash_000738,11,2699 Cassel Creek Blvd,"Ream, LLC",Will Ream Proforma - Southern_069f2000004wAxRAAU.xlsx,2699 Cassel Creek Blvd,150.37,51.9262,,0.0,0.0,0.0,0.0,,,,,,41642.0,,04-2025
washcity_000125,11,2699 Cassel Creek Blvd,"Ream, LLC",Will Ream Proforma - Southern_069f2000004wAxRAAU.xlsx,2699 Cassel Creek Blvd,150.37,51.9262,,0.0,0.0,0.0,0.0,,,5707.0,115661.0,130346.0,40515.0,,12-2022
elcarwash_000738,11,2699 Cassel Creek Blvd,"Ream, LLC",Will Ream Proforma - Southern_069f2000004wAxRAAU.xlsx,"2699 Cassel Creek Blvd, Casselberry, FL 32707, Address Line 3",150.37,51.9262,,0.0,0.0,0.0,0.0,,,,,,41642.0,,04-2025
washcity_000125,11,2699 Cassel Creek Blvd,"Ream, LLC",Will Ream Proforma - Southern_069f2000004wAxRAAU.xlsx,"2699 Cassel Creek Blvd, Casselberry, FL 32707, Address Line 3",150.37,51.9262,,0.0,0.0,0.0,0.0,,,5707.0,115661.0,130346.0,40515.0,,12-2022
revexpress_000340,1,509 S Pleasantburg Dr,Rev Express Car Wash,Sonny's Express Exterior Proforma_0695w00000DyF6PAAV.xlsx,"509 S Pleasantburg Dr., Greenville, SC 29607",101.86,37.1411,,0.0,0.0,0.0,0.0,,23676.0,57531.0,60451.0,54297.0,50103.0,25773.0,07-2021
revexpress_000340,1,509 S Pleasantburg Dr,Rev Express Car Wash,Sonny's Express Exterior Proforma_0695w00000DyF6PAAV.xlsx,"509 S Pleasantburg Dr., Greenville, SC 29607, Average Daily Wash Hours",101.86,37.1411,,0.0,0.0,0.0,0.0,,23676.0,57531.0,60451.0,54297.0,50103.0,25773.0,07-2021
revexpress_000340,1,509 S Pleasantburg Dr,Rev Express Car Wash,Sonny's Express Exterior Proforma_0695w00000DyF6PAAV.xlsx,509 S Pleasantburg Dr.,101.86,37.1411,,0.0,0.0,0.0,0.0,,23676.0,57531.0,60451.0,54297.0,50103.0,25773.0,07-2021
rialtoarcocw_000773,1,1916 N Riverside Ave,Rialto Arco Car Wash,"Sonny's Express Proforma - 1916 N. Riverside Ave., Rialto, CA 92376_069Uc00000CNXsPIAX.pdf","1916 N. Riverside Ave., Rialto, CA 92376",174.0,59.1283,,5600000.0,1120000.0,4480000.0,40709.79,,,,,,6929.0,17946.0,10-2025
wilsonway_000626,1,4343 N Wilson Way,RIGNA Investments,Sonny's Express Exterior Proforma_0695w00000Q9fLQAAZ.xlsx,4343 N Wilson Way,69.7,27.3392,,0.0,0.0,0.0,0.0,,,,,669.0,33198.0,18354.0,12-2024
wilsonway_000626,1,4343 N Wilson Way,RIGNA Investments,Sonny's Express Exterior Proforma_0695w00000Q9fLQAAZ.xlsx,"4343 N Wilson Way, Stockton CA 95205, Average Daily Wash Hours",69.7,27.3392,,0.0,0.0,0.0,0.0,,,,,669.0,33198.0,18354.0,12-2024
wilsonway_000626,1,4343 N Wilson Way,RIGNA Investments,Sonny's Express Exterior Proforma_0695w00000Q9fLQAAZ.xlsx,"4343 N Wilson Way, Stockton CA 95205",69.7,27.3392,,0.0,0.0,0.0,0.0,,,,,669.0,33198.0,18354.0,12-2024
132759carsplash,1,181 NW 180th Ave,RMH,Sonny's Express Exterior Proforma_0695w00000CClB5AAL.xlsx,181 NW 180th Ave.,107.87,38.9729,,3500000.0,700000.0,2800000.0,20691.75,30165.0,13792.0,,,,,,01-2020
132759carsplash,1,181 NW 180th Ave,RMH,Sonny's Express Exterior Proforma_0695w00000CClB5AAL.xlsx,"181 NW 180th Ave., Pembroke Pines, FL 33029, Average Daily Wash Hours",107.87,38.9729,,3500000.0,700000.0,2800000.0,20691.75,30165.0,13792.0,,,,,,01-2020
132759carsplash,1,181 NW 180th Ave,RMH,Sonny's Express Exterior Proforma_0695w00000CClB5AAL.xlsx,"Pines Express Car Wash, 181 NW 180th Ave., Pembroke Pines, FL 33029",107.87,38.9729,,3500000.0,700000.0,2800000.0,20691.75,30165.0,13792.0,,,,,,01-2020
rivercities_000269,1,1557 Marinette Ave,Rubber Ducky Car Wash,Sonny's Express Exterior Proforma (As is)_0695w00000AAGRMAA5.xlsx,"1557 Marinette Ave., Marinette, WI 54143",41.17,18.6437,,0.0,0.0,0.0,0.0,419.0,40561.0,55982.0,61212.0,50901.0,47514.0,20039.0,12-2020
rivercities_000269,1,1557 Marinette Ave,Rubber Ducky Car Wash,Sonny's Express Exterior Proforma (As is)_0695w00000AAGRMAA5.xlsx,1557 Marinette Ave.,41.17,18.6437,,0.0,0.0,0.0,0.0,419.0,40561.0,55982.0,61212.0,50901.0,47514.0,20039.0,12-2020
rivercities_000269,1,1557 Marinette Ave,Rubber Ducky Car Wash,Sonny's Express Exterior Proforma (As is)_0695w00000AAGRMAA5.xlsx,"1557 Marinette Ave., Marinette, WI 54143, Average Daily Wash Hours",41.17,18.6437,,0.0,0.0,0.0,0.0,419.0,40561.0,55982.0,61212.0,50901.0,47514.0,20039.0,12-2020
rivercities_000269,1,1557 Marinette Ave,Rubber Ducky Car Wash,Sonny's Express Exterior Proforma (Vacs_pay station)_0695w00000AAGR1AAP.xlsx,"1557 Marinette Ave., Marinette, WI 54143",59.76,24.3097,,0.0,0.0,0.0,0.0,419.0,40561.0,55982.0,61212.0,50901.0,47514.0,20039.0,12-2020
rivercities_000269,1,1557 Marinette Ave,Rubber Ducky Car Wash,Sonny's Express Exterior Proforma (Vacs_pay station)_0695w00000AAGR1AAP.xlsx,1557 Marinette Ave.,59.76,24.3097,,0.0,0.0,0.0,0.0,419.0,40561.0,55982.0,61212.0,50901.0,47514.0,20039.0,12-2020
rivercities_000269,1,1557 Marinette Ave,Rubber Ducky Car Wash,Sonny's Express Exterior Proforma (Vacs_pay station)_0695w00000AAGR1AAP.xlsx,"1557 Marinette Ave., Marinette, WI 54143, Average Daily Wash Hours",59.76,24.3097,,0.0,0.0,0.0,0.0,419.0,40561.0,55982.0,61212.0,50901.0,47514.0,20039.0,12-2020
zeecw_000808,1,551 N State Rd 7,Sajid Zubair,Sonny's Express Exterior Proforma_0695w00000Q95qNAAR.xlsx,"551 S. State Rd. 7, Plantation FL 33317",134.09,46.9643,,0.0,0.0,0.0,0.0,,,,,,,4.0,02-2026
zeecw_000808,1,551 N State Rd 7,Sajid Zubair,Sonny's Express Exterior Proforma_0695w00000Q95qNAAR.xlsx,"551 S. State Rd. 7, Plantation FL 33317, Average Daily Wash Hours",134.09,46.9643,,0.0,0.0,0.0,0.0,,,,,,,4.0,02-2026
zeecw_000808,1,551 N State Rd 7,Sajid Zubair,Sonny's Express Exterior Proforma_0695w00000Q95qNAAR.xlsx,551 S. State Rd. 7,134.09,46.9643,,0.0,0.0,0.0,0.0,,,,,,,4.0,02-2026
stevenscreek_000445,1,3655 Stevens Creek Blvd,"SCCW, LLC",Sonny's Express Exterior Proforma_0695w00000GKmk5AAD.xlsx,3655 Stevens Creek Bkvd.,247.5,81.5300,,0.0,0.0,0.0,0.0,,,13.0,133265.0,244479.0,290804.0,130645.0,11-2022
stevenscreek_000445,1,3655 Stevens Creek Blvd,"SCCW, LLC",Sonny's Express Exterior Proforma_0695w00000GKmk5AAD.xlsx,"3655 Stevens Creek Bkvd., Santa Clara, CA 95051, Average Daily Wash Hours",247.5,81.5300,,0.0,0.0,0.0,0.0,,,13.0,133265.0,244479.0,290804.0,130645.0,11-2022
stevenscreek_000445,1,3655 Stevens Creek Blvd,"SCCW, LLC",Sonny's Express Exterior Proforma_0695w00000GKmk5AAD.xlsx,"Harv's Car Wash, 3655 Stevens Creek Bkvd., Santa Clara, CA 95051",247.5,81.5300,,0.0,0.0,0.0,0.0,,,13.0,133265.0,244479.0,290804.0,130645.0,11-2022
5028930scrub,1,2410 THOUSAND OAKS DRIVE,Scrub A Dub Carwash,DereckWhite_ExpressProforma_Southern_0695w0000097tCGAAY.xlsx,"2410 Thousand Oaks Dr, San Antonio, TX",50.1,21.3654,25,1200000.0,240000.0,960000.0,6335.58,22.0,,,,,,,01-2020
5028930scrub,1,2410 THOUSAND OAKS DRIVE,Scrub A Dub Carwash,DereckWhite_ExpressProforma_Southern_0695w0000097tCGAAY.xlsx,"2410 Thousand Oaks Dr, San Antonio, TX, PRO FORMA PROCESSING DATA",50.1,21.3654,25,1200000.0,240000.0,960000.0,6335.58,22.0,,,,,,,01-2020
5028930scrub,1,2410 THOUSAND OAKS DRIVE,Scrub A Dub Carwash,DereckWhite_ExpressProforma_Southern_0695w0000097tCGAAY.xlsx,"2410 Thousand Oaks Dr, San Antonio, TX, SITE-SPECIFIC FACTORS, (Enter the number one ""1"" in the block that best matches your site)",50.1,21.3654,25,1200000.0,240000.0,960000.0,6335.58,22.0,,,,,,,01-2020
shinetimeexpcw_000734,1,3361 Buford Dr,Scrubs Carwash,"Sonny's Express Exterior Proforma - 3361 Buford Drive Buford, GA 30519_069Uc00000FA06KIAT.xlsx",3361 Buford Drive,145.05,50.3048,36,5300000.0,1060000.0,4240000.0,38528.91,,,,,,88138.0,71126.0,04-2025
shinetimeexpcw_000734,1,3361 Buford Dr,Scrubs Carwash,"Sonny's Express Exterior Proforma - 3361 Buford Drive Buford, GA 30519_069Uc00000FA06KIAT.xlsx","3361 Buford Drive, Buford GA 30519, Average Daily Wash Hours",145.05,50.3048,36,5300000.0,1060000.0,4240000.0,38528.91,,,,,,88138.0,71126.0,04-2025
shinetimeexpcw_000734,1,3361 Buford Dr,Scrubs Carwash,"Sonny's Express Exterior Proforma - 3361 Buford Drive Buford, GA 30519_069Uc00000FA06KIAT.xlsx","3361 Buford Drive Buford, GA 30519",145.05,50.3048,36,5300000.0,1060000.0,4240000.0,38528.91,,,,,,88138.0,71126.0,04-2025
shinetimeexpcw_000734,1,3361 Buford Dr,Scrubs Carwash,"Sonny's Express Exterior Proforma - 3361 Buford Drive Buford, GA 30519_069Uc00000FA06KIAT.xlsx","3361 Buford Drive, Buford GA 30519",145.05,50.3048,36,5300000.0,1060000.0,4240000.0,38528.91,,,,,,88138.0,71126.0,04-2025
shinetimeexpcw_000734,1,3361 Buford Dr,Scrubs Carwash,"Sonny's Express Exterior Proforma - 3361 Buford Drive Buford, GA 30519_069Uc00000FAIz8IAH.pdf","3361 Buford Drive Buford, GA 30519",145.0,50.2895,36,5300000.0,1060000.0,4240000.0,38528.91,,,,,,88138.0,71126.0,04-2025
pelicancw_000512,1,13020 US-1,"Sebastian Family Car Wash, LLC","Sonny's Express Exterior Proforma 13020 US-1, Sebastian_0695w00000RVGPpAAP.xlsx","Sebastian Family Car Wash, LLC., 13020 US-1, Sebastian, FL 32958",81.85,31.0424,,0.0,0.0,0.0,0.0,,,,12631.0,62599.0,74044.0,38058.0,08-2023
pelicancw_000512,1,13020 US-1,"Sebastian Family Car Wash, LLC","Sonny's Express Exterior Proforma 13020 US-1, Sebastian_0695w00000RVGPpAAP.xlsx","13020 US-1, Sebastian, FL 32958, Average Daily Wash Hours",81.85,31.0424,,0.0,0.0,0.0,0.0,,,,12631.0,62599.0,74044.0,38058.0,08-2023
