state,calendar_month,month_level,ref_level,peer_count,seasonal_factor,ref_recent
PA,1,8302.708333333334,7050.471947194719,15,1.177610292689252,6261.5
PA,2,7985.666666666667,7050.471947194719,15,1.132642853765846,6261.5
PA,3,7289.5,7050.471947194719,15,1.0339024188161456,6261.5
PA,4,8124.75,7050.471947194719,15,1.1523696655842621,6261.5
PA,5,7401.583333333333,7050.471947194719,15,1.0497996997602856,6261.5
PA,6,7267.25,7050.471947194719,15,1.0307466017067883,6261.5
PA,7,5725.375,7050.471947194719,15,0.8120555677521764,6261.5
PA,8,6929.833333333333,7050.471947194719,15,0.982889285318072,6261.5
PA,9,6405.041666666667,7050.471947194719,15,0.9084557338342635,6261.5
PA,10,8199.916666666666,7050.471947194719,15,1.163030890425611,6261.5
PA,11,5762.541666666667,7050.471947194719,15,0.8173270824741738,6261.5
PA,12,5982.88,7050.471947194719,15,0.8485786547070089,6261.5
RI,1,4338.25,4021.2619047619046,2,1.0788280153706786,3477.1666666666665
RI,2,5071.25,4021.2619047619046,2,1.261109104581007,3477.1666666666665
RI,3,3762.75,4021.2619047619046,2,0.9357137359156389,3477.1666666666665
RI,4,4019.0,4021.2619047619046,2,0.999437513692101,3477.1666666666665
RI,5,4996.75,4021.2619047619046,2,1.2425825818713625,3477.1666666666665
RI,6,5312.75,4021.2619047619046,2,1.3211648795391164,3477.1666666666665
RI,7,4084.25,4021.2619047619046,2,1.0156637634478636,3477.1666666666665
RI,8,4204.25,4021.2619047619046,2,1.045505142309036,3477.1666666666665
RI,9,3655.0,4021.2619047619046,2,0.9089186644798778,3477.1666666666665
RI,10,3795.25,4021.2619047619046,2,0.9437957760238731,3477.1666666666665
RI,11,3171.75,4021.2619047619046,2,0.7887449450243645,3477.1666666666665
RI,12,3278.5,4021.2619047619046,2,0.8152913383029492,3477.1666666666665
SC,1,11762.480666666666,13117.305656565657,13,0.8967146893294466,13242.403239436619
SC,2,12011.280666666666,13117.305656565657,13,0.9156819991195838,13242.403239436619
SC,3,15688.747333333333,13117.305656565657,13,1.1960342881451864,13242.403239436619
SC,4,16725.547333333332,13117.305656565657,13,1.2750749102931536,13242.403239436619
SC,5,14587.200625,13117.305656565657,13,1.1120576898121308,13242.403239436619
SC,6,15249.950625,13117.305656565657,13,1.1625825473821205,13242.403239436619
SC,7,14696.894705882352,13117.305656565657,13,1.1204202364931595,13242.403239436619
SC,8,12797.800526315788,13117.305656565657,13,0.9756424727291503,13242.403239436619
SC,9,12900.747894736842,13117.305656565657,13,0.9834906826524683,13242.403239436619
SC,10,14915.168947368418,13117.305656565657,13,1.1370604099556734,13242.403239436619
SC,11,12228.905789473683,13117.305656565657,13,0.93227268691057,13242.403239436619
SC,12,10991.695263157895,13117.305656565657,13,0.8379537346266059,13242.403239436619
SD,1,8206.0,10173.25,2,0.8066252180964785,9409.666666666666
SD,2,9869.0,10173.25,2,0.9700931364116678,9409.666666666666
SD,3,9494.0,10173.25,2,0.9332317597621212,9409.666666666666
SD,4,9888.333333333334,10173.25,2,0.9719935451633779,9409.666666666666
SD,5,11985.333333333334,10173.25,2,1.1781223633876425,9409.666666666666
SD,6,11715.666666666666,10173.25,2,1.1516149378681018,9409.666666666666
SD,7,10447.333333333334,10173.25,2,1.026941570622302,9409.666666666666
SD,8,10653.333333333334,10173.25,2,1.047190753528453,9409.666666666666
SD,9,11354.333333333334,10173.25,2,1.1160969536120053,9409.666666666666
SD,10,11167.0,10173.25,2,1.0976826481212985,9409.666666666666
SD,11,7698.333333333333,10173.25,2,0.7567231055300256,9409.666666666666
SD,12,9386.666666666666,10173.25,2,0.9226812146233176,9409.666666666666
TN,1,7413.333333333333,9428.262857142858,18,0.7862883593362044,9344.96875
TN,2,9013.25925925926,9428.262857142858,18,0.9559830263356317,9344.96875
TN,3,10918.444444444445,9428.262857142858,18,1.1580547349899801,9344.96875
TN,4,10549.074074074075,9428.262857142858,18,1.1188778074936774,9344.96875
TN,5,9334.518518518518,9428.262857142858,18,0.9900570932265302,9344.96875
TN,6,9258.074074074075,9428.262857142858,18,0.9819490837657493,9344.96875
TN,7,8722.148148148148,9428.262857142858,18,0.9251065949588203,9344.96875
TN,8,11007.931034482759,9428.262857142858,18,1.1675460475885167,9344.96875
TN,9,9415.290322580646,9428.262857142858,18,0.9986240800920836,9344.96875
TN,10,11206.322580645161,9428.262857142858,18,1.1885882638661527,9344.96875
TN,11,8110.8387096774195,9428.262857142858,18,0.8602686234540696,9344.96875
TN,12,7825.354838709677,9428.262857142858,18,0.8299890401105209,9344.96875
TX,1,6824.2,8719.866594360086,52,0.7826037160263228,8920.44642857143
TX,2,7847.794117647059,8719.866594360086,52,0.8999901584185847,8920.44642857143
TX,3,10985.478260869566,8719.866594360086,52,1.2598218266291885,8920.44642857143
TX,4,9221.097222222223,8719.866594360086,52,1.0574814559876784,8920.44642857143
TX,5,8878.026666666667,8719.866594360086,52,1.0181379004592659,8920.44642857143
TX,6,8546.48051948052,8719.866594360086,52,0.980115971614553,8920.44642857143
TX,7,8210.884615384615,8719.866594360086,52,0.9416296140006689,8920.44642857143
TX,8,9082.628205128205,8719.866594360086,52,1.0416017386094816,8920.44642857143
TX,9,8636.506172839507,8719.866594360086,52,0.9904401723789563,8920.44642857143
TX,10,10178.277108433735,8719.866594360086,52,1.1672514709132056,8920.44642857143
TX,11,7935.1325301204815,8719.866594360086,52,0.9100061846419575,8920.44642857143
TX,12,7865.819277108434,8719.866594360086,52,0.9020572954861442,8920.44642857143
UT,1,2547.5,9266.625,3,0.5,12371.777777777777
UT,2,8832.5,9266.625,3,0.95315176776874,12371.777777777777
UT,3,9586.75,9266.625,3,1.0345460186421702,12371.777777777777
UT,4,10981.75,9266.625,3,1.1850862638770858,12371.777777777777
UT,5,11906.25,9266.625,3,1.2848528995184332,12371.777777777777
UT,6,10888.0,9266.625,3,1.1749693119123736,12371.777777777777
UT,7,11670.75,9266.625,3,1.2594391161830765,12371.777777777777
UT,8,11005.5,9266.625,3,1.1876492250414794,12371.777777777777
UT,9,9699.0,9266.625,3,1.046659382461252,12371.777777777777
UT,10,10301.0,9266.625,3,1.11162370334399,12371.777777777777
UT,11,8437.0,9266.625,3,0.9104717197469413,12371.777777777777
UT,12,7998.0,9266.625,3,0.8630974060135163,12371.777777777777
VA,1,7087.25,7888.373333333333,14,0.8984425179335664,8390.472222222223
VA,2,6889.722222222223,7888.373333333333,14,0.8734021490981947,8390.472222222223
VA,3,9577.421052631578,7888.373333333333,14,1.2141186335794931,8390.472222222223
VA,4,10346.222222222223,7888.373333333333,14,1.311578672183647,8390.472222222223
VA,5,8629.736842105263,7888.373333333333,14,1.0939817979505615,8390.472222222223
VA,6,8402.052631578947,7888.373333333333,14,1.0651185328760995,8390.472222222223
VA,7,7416.611111111111,7888.373333333333,14,0.9401952465625923,8390.472222222223
VA,8,8223.055555555555,7888.373333333333,14,1.0424272797546206,8390.472222222223
VA,9,7461.105263157895,7888.373333333333,14,0.9458357189599582,8390.472222222223
VA,10,8644.0,7888.373333333333,14,1.0957899220456098,8390.472222222223
VA,11,6487.473684210527,7888.373333333333,14,0.8224095653278573,8390.472222222223
VA,12,6796.1578947368425,7888.373333333333,14,0.8615411070896969,8390.472222222223
VT,1,4515.166666666667,3229.3125,3,1.3981820175863027,2908.0555555555557
VT,2,5187.5,3229.3125,3,1.606379066751824,2908.0555555555557
VT,3,4372.166666666667,3229.3125,3,1.3539001464449993,2908.0555555555557
VT,4,3300.1666666666665,3229.3125,3,1.0219409446025018,2908.0555555555557
VT,5,3355.6666666666665,3229.3125,3,1.0391272652202803,2908.0555555555557
VT,6,3067.6666666666665,3229.3125,3,0.9499441960685646,2908.0555555555557
VT,7,2458.5,3229.3125,3,0.7613075538524067,2908.0555555555557
VT,8,2763.6666666666665,3229.3125,3,0.8558065119639757,2908.0555555555557
VT,9,2756.6666666666665,3229.3125,3,0.8536388679220938,2908.0555555555557
VT,10,2372.1666666666665,3229.3125,3,0.7345732773358622,2908.0555555555557
VT,11,2369.8333333333335,3229.3125,3,0.7338507293219017,2908.0555555555557
VT,12,3838.0,3229.3125,3,1.188488261820434,2908.0555555555557
WA,1,8281.333333333334,9383.855172413792,8,0.8825086471579826,7866.880952380952
WA,2,8815.23076923077,9383.855172413792,8,0.9394039664151427,7866.880952380952
WA,3,10247.076923076924,9383.855172413792,8,1.0919900973323617,7866.880952380952
WA,4,11369.23076923077,9383.855172413792,8,1.2115735548278164,7866.880952380952
WA,5,11831.307692307691,9383.855172413792,8,1.2608152486292417,7866.880952380952
WA,6,11847.76923076923,9383.855172413792,8,1.2625694890942833,7866.880952380952
WA,7,13769.23076923077,9383.855172413792,8,1.467331977768465,7866.880952380952
WA,8,11623.76923076923,9383.855172413792,8,1.2386987029531562,7866.880952380952
WA,9,10732.615384615385,9383.855172413792,8,1.143731993665739,7866.880952380952
WA,10,7434.266666666666,9383.855172413792,8,0.7922401326612081,7866.880952380952
WA,11,5493.25,9383.855172413792,8,0.5853937320077992,7866.880952380952
WA,12,5733.6875,9383.855172413792,8,0.6110161969310459,7866.880952380952
WI,1,10872.875,9780.673076923076,6,1.111669402963065,11300.75
WI,2,11702.625,9780.673076923076,6,1.1965050777140949,11300.75
WI,3,9639.0,9780.673076923076,6,0.9855149971981636,11300.75
WI,4,9837.444444444445,9780.673076923076,6,1.0058044438327376,11300.75
WI,5,11387.888888888889,9780.673076923076,6,1.164325685903759,11300.75
WI,6,10508.444444444445,9780.673076923076,6,1.074409129289732,11300.75
WI,7,9411.2,9780.673076923076,6,0.9622241665765493,11300.75
WI,8,9405.272727272728,9780.673076923076,6,0.9616181476777826,11300.75
WI,9,9908.454545454546,9780.673076923076,6,1.0130646906942389,11300.75
WI,10,13233.636363636364,9780.673076923076,6,1.3530394339486054,11300.75
WI,11,9815.727272727272,9780.673076923076,6,1.0035840269405287,11300.75
WI,12,11608.636363636364,9780.673076923076,6,1.186895449049029,11300.75
WV,1,10826.42857142857,11788.516483516483,6,0.9183877026907354,12708.129032258064
WV,2,11642.0,11788.516483516483,6,0.9875712534548895,12708.129032258064
WV,3,12959.142857142857,11788.516483516483,6,1.0993022637974188,12708.129032258064
WV,4,12389.857142857143,11788.516483516483,6,1.0510107154010002,12708.129032258064
WV,5,11814.42857142857,11788.516483516483,6,1.0021980787784721,12708.129032258064
WV,6,11654.0,11788.516483516483,6,0.9885891932454288,12708.129032258064
WV,7,10494.25,11788.516483516483,6,0.8902095539055982,12708.129032258064
WV,8,13302.4,11788.516483516483,6,1.128420189139179,12708.129032258064
WV,9,11903.5,11788.516483516483,6,1.0097538580570586,12708.129032258064
WV,10,12536.6,11788.516483516483,6,1.0634586648395954,12708.129032258064
WV,11,10053.363636363636,11788.516483516483,6,0.8528099061846283,12708.129032258064
WV,12,11023.636363636364,11788.516483516483,6,0.9351165075817957,12708.129032258064
WY,1,5816.0,5952.5,1,0.9770684586308274,4447.666666666667
WY,2,7087.5,5952.5,1,1.1906761864762705,4447.666666666667
WY,3,7676.5,5952.5,1,1.2896262074758504,4447.666666666667
WY,4,5931.0,5952.5,1,0.9963880722385552,4447.666666666667
WY,5,6607.5,5952.5,1,1.1100377992440151,4447.666666666667
WY,6,7073.0,5952.5,1,1.188240235195296,4447.666666666667
WY,7,6086.5,5952.5,1,1.0225115497690047,4447.666666666667
WY,8,5661.5,5952.5,1,0.9511129777404452,4447.666666666667
WY,9,5699.0,5952.5,1,0.9574128517429651,4447.666666666667
WY,10,5277.5,5952.5,1,0.8866022679546409,4447.666666666667
WY,11,3987.0,5952.5,1,0.669802603947921,4447.666666666667
WY,12,4436.5,5952.5,1,0.7453170936581268,4447.666666666667
