client_id,location_id,source,quarter_label,state,region,city,quarter_month_number,client_type,street,zip,month_number,quarter_number,year_number,calendar_month,wash_count_retail,wash_count_membership,wash_count_total,site_client_id,site_count,address
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_1,MI,Midwest,CLINTON TOWNSHIP,1_3,multi_site,36565 S GRATIOT AVE,48035-1723,3.0,1.0,1.0,1704758400.0,535.0,544.0,1079.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_2,MI,Midwest,CLINTON TOWNSHIP,2_4,multi_site,36565 S GRATIOT AVE,48035-1723,4.0,2.0,1.0,1704844800.0,870.0,907.0,1777.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_2,MI,Midwest,CLINTON TOWNSHIP,2_4,multi_site,36565 S GRATIOT AVE,48035-1723,4.0,2.0,1.0,1704844800.0,870.0,907.0,1777.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_2,MI,Midwest,CLINTON TOWNSHIP,2_5,multi_site,36565 S GRATIOT AVE,48035-1723,5.0,2.0,1.0,1704931200.0,683.0,712.0,1395.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_2,MI,Midwest,CLINTON TOWNSHIP,2_5,multi_site,36565 S GRATIOT AVE,48035-1723,5.0,2.0,1.0,1704931200.0,683.0,712.0,1395.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_2,MI,Midwest,CLINTON TOWNSHIP,2_6,multi_site,36565 S GRATIOT AVE,48035-1723,6.0,2.0,1.0,1705017600.0,534.0,558.0,1092.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_2,MI,Midwest,CLINTON TOWNSHIP,2_6,multi_site,36565 S GRATIOT AVE,48035-1723,6.0,2.0,1.0,1705017600.0,534.0,558.0,1092.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_3,MI,Midwest,CLINTON TOWNSHIP,3_7,multi_site,36565 S GRATIOT AVE,48035-1723,7.0,3.0,1.0,1735689600.0,962.0,941.0,1903.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_3,MI,Midwest,CLINTON TOWNSHIP,3_7,multi_site,36565 S GRATIOT AVE,48035-1723,7.0,3.0,1.0,1735689600.0,962.0,941.0,1903.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_3,MI,Midwest,CLINTON TOWNSHIP,3_8,multi_site,36565 S GRATIOT AVE,48035-1723,8.0,3.0,1.0,1735776000.0,1400.0,1371.0,2771.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_3,MI,Midwest,CLINTON TOWNSHIP,3_8,multi_site,36565 S GRATIOT AVE,48035-1723,8.0,3.0,1.0,1735776000.0,1400.0,1371.0,2771.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_3,MI,Midwest,CLINTON TOWNSHIP,3_9,multi_site,36565 S GRATIOT AVE,48035-1723,9.0,3.0,1.0,1735862400.0,1415.0,1385.0,2800.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_3,MI,Midwest,CLINTON TOWNSHIP,3_9,multi_site,36565 S GRATIOT AVE,48035-1723,9.0,3.0,1.0,1735862400.0,1415.0,1385.0,2800.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_4,MI,Midwest,CLINTON TOWNSHIP,4_10,multi_site,36565 S GRATIOT AVE,48035-1723,10.0,4.0,1.0,1735948800.0,1172.0,1361.0,2533.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_4,MI,Midwest,CLINTON TOWNSHIP,4_10,multi_site,36565 S GRATIOT AVE,48035-1723,10.0,4.0,1.0,1735948800.0,1172.0,1361.0,2533.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_4,MI,Midwest,CLINTON TOWNSHIP,4_11,multi_site,36565 S GRATIOT AVE,48035-1723,11.0,4.0,1.0,1736035200.0,1005.0,1168.0,2173.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_4,MI,Midwest,CLINTON TOWNSHIP,4_11,multi_site,36565 S GRATIOT AVE,48035-1723,11.0,4.0,1.0,1736035200.0,1005.0,1168.0,2173.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_4,MI,Midwest,CLINTON TOWNSHIP,4_12,multi_site,36565 S GRATIOT AVE,48035-1723,12.0,4.0,1.0,1736121600.0,979.0,1138.0,2117.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,1_4,MI,Midwest,CLINTON TOWNSHIP,4_12,multi_site,36565 S GRATIOT AVE,48035-1723,12.0,4.0,1.0,1736121600.0,979.0,1138.0,2117.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_5,MI,Midwest,CLINTON TOWNSHIP,5_13,multi_site,36565 S GRATIOT AVE,48035-1723,13.0,5.0,2.0,1736208000.0,956.0,1161.0,2117.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_5,MI,Midwest,CLINTON TOWNSHIP,5_13,multi_site,36565 S GRATIOT AVE,48035-1723,13.0,5.0,2.0,1736208000.0,956.0,1161.0,2117.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_5,MI,Midwest,CLINTON TOWNSHIP,5_14,multi_site,36565 S GRATIOT AVE,48035-1723,14.0,5.0,2.0,1736294400.0,738.0,897.0,1635.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_5,MI,Midwest,CLINTON TOWNSHIP,5_14,multi_site,36565 S GRATIOT AVE,48035-1723,14.0,5.0,2.0,1736294400.0,738.0,897.0,1635.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_5,MI,Midwest,CLINTON TOWNSHIP,5_15,multi_site,36565 S GRATIOT AVE,48035-1723,15.0,5.0,2.0,1736380800.0,677.0,821.0,1498.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_5,MI,Midwest,CLINTON TOWNSHIP,5_15,multi_site,36565 S GRATIOT AVE,48035-1723,15.0,5.0,2.0,1736380800.0,677.0,821.0,1498.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_6,MI,Midwest,CLINTON TOWNSHIP,6_16,multi_site,36565 S GRATIOT AVE,48035-1723,16.0,6.0,2.0,1736467200.0,1502.0,1903.0,3405.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_6,MI,Midwest,CLINTON TOWNSHIP,6_16,multi_site,36565 S GRATIOT AVE,48035-1723,16.0,6.0,2.0,1736467200.0,1502.0,1903.0,3405.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_6,MI,Midwest,CLINTON TOWNSHIP,6_17,multi_site,36565 S GRATIOT AVE,48035-1723,17.0,6.0,2.0,1736553600.0,543.0,689.0,1232.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_6,MI,Midwest,CLINTON TOWNSHIP,6_17,multi_site,36565 S GRATIOT AVE,48035-1723,17.0,6.0,2.0,1736553600.0,543.0,689.0,1232.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_6,MI,Midwest,CLINTON TOWNSHIP,6_18,multi_site,36565 S GRATIOT AVE,48035-1723,18.0,6.0,2.0,1736640000.0,86.0,110.0,196.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
MICHIGAN WASH CO LLC,44465f2da748716b8d8b8c3324d4ebd6b3d43756fe52f92df9b7b830a7af0914,chem,2_6,MI,Midwest,CLINTON TOWNSHIP,6_18,multi_site,36565 S GRATIOT AVE,48035-1723,18.0,6.0,2.0,1736640000.0,86.0,110.0,196.0,1309.0,14.0,"MICHIGAN WASH CO LLC , 36565 S GRATIOT AVE , CLINTON TOWNSHIP , MI , 48035-1723"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_1,TX,South,ALICE,1_1,multi_site,1910 E MAIN ST,78332,1.0,1.0,1.0,1704758400.0,1559.0,3504.0,5063.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_1,TX,South,ALICE,1_1,multi_site,1910 E MAIN ST,78332,1.0,1.0,1.0,1704758400.0,1559.0,3504.0,5063.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_1,TX,South,ALICE,1_2,multi_site,1910 E MAIN ST,78332,2.0,1.0,1.0,1704844800.0,2486.0,5862.0,8348.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_1,TX,South,ALICE,1_2,multi_site,1910 E MAIN ST,78332,2.0,1.0,1.0,1704844800.0,2486.0,5862.0,8348.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_1,TX,South,ALICE,1_3,multi_site,1910 E MAIN ST,78332,3.0,1.0,1.0,1704931200.0,2589.0,6103.0,8692.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_1,TX,South,ALICE,1_3,multi_site,1910 E MAIN ST,78332,3.0,1.0,1.0,1704931200.0,2589.0,6103.0,8692.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_2,TX,South,ALICE,2_4,multi_site,1910 E MAIN ST,78332,4.0,2.0,1.0,1705017600.0,1805.0,4257.0,6062.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_2,TX,South,ALICE,2_4,multi_site,1910 E MAIN ST,78332,4.0,2.0,1.0,1705017600.0,1805.0,4257.0,6062.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_2,TX,South,ALICE,2_5,multi_site,1910 E MAIN ST,78332,5.0,2.0,1.0,1735689600.0,1844.0,4049.0,5893.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_2,TX,South,ALICE,2_5,multi_site,1910 E MAIN ST,78332,5.0,2.0,1.0,1735689600.0,1844.0,4049.0,5893.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_2,TX,South,ALICE,2_6,multi_site,1910 E MAIN ST,78332,6.0,2.0,1.0,1735776000.0,1702.0,3737.0,5439.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_2,TX,South,ALICE,2_6,multi_site,1910 E MAIN ST,78332,6.0,2.0,1.0,1735776000.0,1702.0,3737.0,5439.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_3,TX,South,ALICE,3_7,multi_site,1910 E MAIN ST,78332,7.0,3.0,1.0,1735862400.0,2206.0,4844.0,7050.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_3,TX,South,ALICE,3_7,multi_site,1910 E MAIN ST,78332,7.0,3.0,1.0,1735862400.0,2206.0,4844.0,7050.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_3,TX,South,ALICE,3_8,multi_site,1910 E MAIN ST,78332,8.0,3.0,1.0,1735948800.0,1823.0,6962.0,8785.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_3,TX,South,ALICE,3_8,multi_site,1910 E MAIN ST,78332,8.0,3.0,1.0,1735948800.0,1823.0,6962.0,8785.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_3,TX,South,ALICE,3_9,multi_site,1910 E MAIN ST,78332,9.0,3.0,1.0,1736035200.0,1972.0,7532.0,9504.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_3,TX,South,ALICE,3_9,multi_site,1910 E MAIN ST,78332,9.0,3.0,1.0,1736035200.0,1972.0,7532.0,9504.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_4,TX,South,ALICE,4_10,multi_site,1910 E MAIN ST,78332,10.0,4.0,1.0,1736121600.0,2088.0,7974.0,10062.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_4,TX,South,ALICE,4_10,multi_site,1910 E MAIN ST,78332,10.0,4.0,1.0,1736121600.0,2088.0,7974.0,10062.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_4,TX,South,ALICE,4_11,multi_site,1910 E MAIN ST,78332,11.0,4.0,1.0,1736208000.0,2256.0,6905.0,9161.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_4,TX,South,ALICE,4_11,multi_site,1910 E MAIN ST,78332,11.0,4.0,1.0,1736208000.0,2256.0,6905.0,9161.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_4,TX,South,ALICE,4_12,multi_site,1910 E MAIN ST,78332,12.0,4.0,1.0,1736294400.0,2435.0,7455.0,9890.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,1_4,TX,South,ALICE,4_12,multi_site,1910 E MAIN ST,78332,12.0,4.0,1.0,1736294400.0,2435.0,7455.0,9890.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_5,TX,South,ALICE,5_13,multi_site,1910 E MAIN ST,78332,13.0,5.0,2.0,1736380800.0,2431.0,7442.0,9873.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_5,TX,South,ALICE,5_13,multi_site,1910 E MAIN ST,78332,13.0,5.0,2.0,1736380800.0,2431.0,7442.0,9873.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_5,TX,South,ALICE,5_14,multi_site,1910 E MAIN ST,78332,14.0,5.0,2.0,1736467200.0,2422.0,6942.0,9364.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_5,TX,South,ALICE,5_14,multi_site,1910 E MAIN ST,78332,14.0,5.0,2.0,1736467200.0,2422.0,6942.0,9364.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_5,TX,South,ALICE,5_15,multi_site,1910 E MAIN ST,78332,15.0,5.0,2.0,1736553600.0,2802.0,8032.0,10834.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_5,TX,South,ALICE,5_15,multi_site,1910 E MAIN ST,78332,15.0,5.0,2.0,1736553600.0,2802.0,8032.0,10834.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_6,TX,South,ALICE,6_16,multi_site,1910 E MAIN ST,78332,16.0,6.0,2.0,1736640000.0,2404.0,6893.0,9297.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
TIDAL WAVE,7f54e4c000a0633ea0f10499016d2ed58842e61953d089efd4f539c3c286a267,chem,2_6,TX,South,ALICE,6_16,multi_site,1910 E MAIN ST,78332,16.0,6.0,2.0,1736640000.0,2404.0,6893.0,9297.0,1312.0,63.0,"TIDAL WAVE , 1910 E MAIN ST , ALICE , TX , 78332"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_1,TX,South,EL PASO,1_1,multi_site,10644 GTWY BLVD N,79924,1.0,1.0,1.0,1704240000.0,1366.0,2633.0,3999.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_1,TX,South,EL PASO,1_1,multi_site,10644 GTWY BLVD N,79924,1.0,1.0,1.0,1704240000.0,1366.0,2633.0,3999.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_1,TX,South,EL PASO,1_2,multi_site,10644 GTWY BLVD N,79924,2.0,1.0,1.0,1704326400.0,977.0,3035.0,4012.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_1,TX,South,EL PASO,1_2,multi_site,10644 GTWY BLVD N,79924,2.0,1.0,1.0,1704326400.0,977.0,3035.0,4012.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_1,TX,South,EL PASO,1_3,multi_site,10644 GTWY BLVD N,79924,3.0,1.0,1.0,1704412800.0,1173.0,3643.0,4816.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_1,TX,South,EL PASO,1_3,multi_site,10644 GTWY BLVD N,79924,3.0,1.0,1.0,1704412800.0,1173.0,3643.0,4816.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_2,TX,South,EL PASO,2_4,multi_site,10644 GTWY BLVD N,79924,4.0,2.0,1.0,1704499200.0,1305.0,4052.0,5357.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_2,TX,South,EL PASO,2_4,multi_site,10644 GTWY BLVD N,79924,4.0,2.0,1.0,1704499200.0,1305.0,4052.0,5357.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
CHAMPION XPRESS,d3b652b10642b531693d03aaf7d4cc12e00024cee7c89d9e70d32ee6de2b005b,chem,1_2,TX,South,EL PASO,2_5,multi_site,10644 GTWY BLVD N,79924,5.0,2.0,1.0,1704585600.0,1466.0,3296.0,4762.0,1313.0,42.0,"CHAMPION XPRESS , 10644 GTWY BLVD N , EL PASO , TX , 79924"
