client_id,location_id,source,quarter_label,state,region,city,quarter_month_number,client_type,street,zip,month_number,quarter_number,year_number,calendar_month,wash_count_retail,wash_count_membership,wash_count_total,site_client_id,site_count,address,period_index,calendar_day,year_month,Address,day_number,day_of_week,day_of_week_feature,region_enc,state_enc,latitude,longitude,prev_wash_count,last_week_same_day,running_avg_7_days,dbscan_cluster_12km,dbscan_cluster_18km
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_2,OK,South,PONCA CITY,2_6,multi_site,720 E PROSPECT AVE,74601-1627,6,2.0,1,1705017600.0,1019.0,1300.0,2319.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",6,2024-06-01,2024-06,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",6.0,monthly_panel,5,2.0,26.0,36.7381727,-97.0749898,4075.0,,3951.0,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_2,OK,South,PONCA CITY,2_6,multi_site,720 E PROSPECT AVE,74601-1627,6,2.0,1,1705017600.0,1019.0,1300.0,2319.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",6,2024-06-01,2024-06,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",6.0,monthly_panel,5,2.0,26.0,36.7381727,-97.0749898,2319.0,,3489.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_3,OK,South,PONCA CITY,3_7,multi_site,720 E PROSPECT AVE,74601-1627,7,3.0,1,1735689600.0,1336.0,1269.0,2605.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",7,2024-07-01,2024-07,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",7.0,monthly_panel,6,2.0,26.0,36.7381727,-97.0749898,2319.0,122.0,2904.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_3,OK,South,PONCA CITY,3_7,multi_site,720 E PROSPECT AVE,74601-1627,7,3.0,1,1735689600.0,1336.0,1269.0,2605.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",7,2024-07-01,2024-07,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",7.0,monthly_panel,6,2.0,26.0,36.7381727,-97.0749898,2605.0,122.0,2414.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_3,OK,South,PONCA CITY,3_8,multi_site,720 E PROSPECT AVE,74601-1627,8,3.0,1,1735776000.0,1224.0,1164.0,2388.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",8,2024-08-01,2024-08,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",8.0,monthly_panel,7,2.0,26.0,36.7381727,-97.0749898,2605.0,4485.0,2509.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_3,OK,South,PONCA CITY,3_8,multi_site,720 E PROSPECT AVE,74601-1627,8,3.0,1,1735776000.0,1224.0,1164.0,2388.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",8,2024-08-01,2024-08,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",8.0,monthly_panel,7,2.0,26.0,36.7381727,-97.0749898,2388.0,4485.0,2532.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_3,OK,South,PONCA CITY,3_9,multi_site,720 E PROSPECT AVE,74601-1627,9,3.0,1,1735862400.0,1634.0,1553.0,3187.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",9,2024-09-01,2024-09,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",9.0,monthly_panel,8,2.0,26.0,36.7381727,-97.0749898,2388.0,4696.0,2460.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_3,OK,South,PONCA CITY,3_9,multi_site,720 E PROSPECT AVE,74601-1627,9,3.0,1,1735862400.0,1634.0,1553.0,3187.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",9,2024-09-01,2024-09,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",9.0,monthly_panel,8,2.0,26.0,36.7381727,-97.0749898,3187.0,4696.0,2654.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_4,OK,South,PONCA CITY,4_10,multi_site,720 E PROSPECT AVE,74601-1627,10,4.0,1,1735948800.0,2015.0,2587.0,4602.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",10,2024-10-01,2024-10,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",10.0,monthly_panel,9,2.0,26.0,36.7381727,-97.0749898,3187.0,3703.0,2920.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_4,OK,South,PONCA CITY,4_10,multi_site,720 E PROSPECT AVE,74601-1627,10,4.0,1,1735948800.0,2015.0,2587.0,4602.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",10,2024-10-01,2024-10,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",10.0,monthly_panel,9,2.0,26.0,36.7381727,-97.0749898,4602.0,3703.0,3658.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_4,OK,South,PONCA CITY,4_11,multi_site,720 E PROSPECT AVE,74601-1627,11,4.0,1,1736035200.0,1445.0,1854.0,3299.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",11,2024-11-01,2024-11,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",11.0,monthly_panel,10,2.0,26.0,36.7381727,-97.0749898,4602.0,4075.0,4130.333333333333,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_4,OK,South,PONCA CITY,4_11,multi_site,720 E PROSPECT AVE,74601-1627,11,4.0,1,1736035200.0,1445.0,1854.0,3299.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",11,2024-11-01,2024-11,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",11.0,monthly_panel,10,2.0,26.0,36.7381727,-97.0749898,3299.0,4075.0,4167.666666666667,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_4,OK,South,PONCA CITY,4_12,multi_site,720 E PROSPECT AVE,74601-1627,12,4.0,1,1736121600.0,1796.0,2306.0,4102.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",12,2024-12-01,2024-12,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",12.0,monthly_panel,11,2.0,26.0,36.7381727,-97.0749898,3299.0,2319.0,3733.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,1_4,OK,South,PONCA CITY,4_12,multi_site,720 E PROSPECT AVE,74601-1627,12,4.0,1,1736121600.0,1796.0,2306.0,4102.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",12,2024-12-01,2024-12,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",12.0,monthly_panel,11,2.0,26.0,36.7381727,-97.0749898,4102.0,2319.0,3566.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_5,OK,South,PONCA CITY,5_13,multi_site,720 E PROSPECT AVE,74601-1627,13,5.0,2,1736208000.0,1457.0,1745.0,3202.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",25,2026-01-01,2026-01,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",13.0,monthly_panel,0,2.0,26.0,36.7381727,-97.0749898,4102.0,2605.0,3834.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_5,OK,South,PONCA CITY,5_13,multi_site,720 E PROSPECT AVE,74601-1627,13,5.0,2,1736208000.0,1457.0,1745.0,3202.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",25,2026-01-01,2026-01,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",13.0,monthly_panel,0,2.0,26.0,36.7381727,-97.0749898,3202.0,2605.0,3802.0,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_5,OK,South,PONCA CITY,5_14,multi_site,720 E PROSPECT AVE,74601-1627,14,5.0,2,1736294400.0,1658.0,1986.0,3644.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",26,2026-02-01,2026-02,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",14.0,monthly_panel,1,2.0,26.0,36.7381727,-97.0749898,3202.0,2388.0,3502.0,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_5,OK,South,PONCA CITY,5_14,multi_site,720 E PROSPECT AVE,74601-1627,14,5.0,2,1736294400.0,1658.0,1986.0,3644.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",26,2026-02-01,2026-02,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",14.0,monthly_panel,1,2.0,26.0,36.7381727,-97.0749898,3644.0,2388.0,3349.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_5,OK,South,PONCA CITY,5_15,multi_site,720 E PROSPECT AVE,74601-1627,15,5.0,2,1736380800.0,1698.0,2035.0,3733.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",27,2026-03-01,2026-03,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",15.0,monthly_panel,2,2.0,26.0,36.7381727,-97.0749898,3644.0,3187.0,3496.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_5,OK,South,PONCA CITY,5_15,multi_site,720 E PROSPECT AVE,74601-1627,15,5.0,2,1736380800.0,1698.0,2035.0,3733.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",27,2026-03-01,2026-03,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",15.0,monthly_panel,2,2.0,26.0,36.7381727,-97.0749898,3733.0,3187.0,3673.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_6,OK,South,PONCA CITY,6_16,multi_site,720 E PROSPECT AVE,74601-1627,16,6.0,2,1736467200.0,1942.0,2061.0,4003.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",28,2026-04-01,2026-04,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",16.0,monthly_panel,3,2.0,26.0,36.7381727,-97.0749898,3733.0,4602.0,3703.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_6,OK,South,PONCA CITY,6_16,multi_site,720 E PROSPECT AVE,74601-1627,16,6.0,2,1736467200.0,1942.0,2061.0,4003.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",28,2026-04-01,2026-04,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",16.0,monthly_panel,3,2.0,26.0,36.7381727,-97.0749898,4003.0,4602.0,3823.0,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_6,OK,South,PONCA CITY,6_17,multi_site,720 E PROSPECT AVE,74601-1627,17,6.0,2,1736553600.0,1861.0,1976.0,3837.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",29,2026-05-01,2026-05,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",17.0,monthly_panel,4,2.0,26.0,36.7381727,-97.0749898,4003.0,3299.0,3913.0,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_6,OK,South,PONCA CITY,6_17,multi_site,720 E PROSPECT AVE,74601-1627,17,6.0,2,1736553600.0,1861.0,1976.0,3837.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",29,2026-05-01,2026-05,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",17.0,monthly_panel,4,2.0,26.0,36.7381727,-97.0749898,3837.0,3299.0,3947.6666666666665,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_6,OK,South,PONCA CITY,6_18,multi_site,720 E PROSPECT AVE,74601-1627,18,6.0,2,1736640000.0,1651.0,1752.0,3403.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",30,2026-06-01,2026-06,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",18.0,monthly_panel,5,2.0,26.0,36.7381727,-97.0749898,3837.0,4102.0,3892.3333333333335,-1,-1
TIDAL WAVE,09a5bb822a97f2fa3439a18cb027cd67be5d38029756be3094eea33ae7f9dd1e,chem,2_6,OK,South,PONCA CITY,6_18,multi_site,720 E PROSPECT AVE,74601-1627,18,6.0,2,1736640000.0,1651.0,1752.0,3403.0,683.0,63.0,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",30,2026-06-01,2026-06,"TIDAL WAVE , 720 E PROSPECT AVE , PONCA CITY , OK , 74601-1627",18.0,monthly_panel,5,2.0,26.0,36.7381727,-97.0749898,3403.0,4102.0,3692.3333333333335,-1,-1
Links Car Wash,1,control,1_1,FL,South,Orlando,1_1,multi_site,3893 McCoy Rd,32812,1,1.0,1,1704672000.0,1566.0,4574.0,6140.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",1,2024-01-01,2024-01,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",1.0,monthly_panel,0,2.0,5.0,28.452047,-81.3345029,,,3620.0,12,14
Links Car Wash,1,control,1_1,FL,South,Orlando,1_2,multi_site,3893 McCoy Rd,32812,2,1.0,1,1704758400.0,2689.0,8148.0,10837.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",2,2024-02-01,2024-02,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",2.0,monthly_panel,1,2.0,5.0,28.452047,-81.3345029,6140.0,,4771.5,12,14
Links Car Wash,1,control,1_1,FL,South,Orlando,1_3,multi_site,3893 McCoy Rd,32812,3,1.0,1,1704844800.0,3593.0,8980.0,12573.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",3,2024-03-01,2024-03,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",3.0,monthly_panel,2,2.0,5.0,28.452047,-81.3345029,10837.0,,8488.5,12,14
Links Car Wash,1,control,1_2,FL,South,Orlando,2_4,multi_site,3893 McCoy Rd,32812,4,2.0,1,1704931200.0,4065.0,9481.0,13546.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",4,2024-04-01,2024-04,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",4.0,monthly_panel,3,2.0,5.0,28.452047,-81.3345029,12573.0,,9850.0,12,14
Links Car Wash,1,control,1_2,FL,South,Orlando,2_5,multi_site,3893 McCoy Rd,32812,5,2.0,1,1705017600.0,3851.0,9359.0,13210.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",5,2024-05-01,2024-05,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",5.0,monthly_panel,4,2.0,5.0,28.452047,-81.3345029,13546.0,,12318.666666666666,12,14
Links Car Wash,1,control,1_2,FL,South,Orlando,2_6,multi_site,3893 McCoy Rd,32812,6,2.0,1,1735689600.0,3403.0,8839.0,12242.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",6,2024-06-01,2024-06,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",6.0,monthly_panel,5,2.0,5.0,28.452047,-81.3345029,13210.0,,13109.666666666666,12,14
Links Car Wash,1,control,1_3,FL,South,Orlando,3_7,multi_site,3893 McCoy Rd,32812,7,3.0,1,1735776000.0,4328.0,10079.0,14407.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",7,2024-07-01,2024-07,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",7.0,monthly_panel,6,2.0,5.0,28.452047,-81.3345029,12242.0,,12999.333333333334,12,14
Links Car Wash,1,control,1_3,FL,South,Orlando,3_8,multi_site,3893 McCoy Rd,32812,8,3.0,1,1735862400.0,4713.0,12041.0,16754.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",8,2024-08-01,2024-08,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",8.0,monthly_panel,7,2.0,5.0,28.452047,-81.3345029,14407.0,,13286.333333333334,12,14
Links Car Wash,1,control,1_3,FL,South,Orlando,3_9,multi_site,3893 McCoy Rd,32812,9,3.0,1,1735948800.0,4042.0,10903.0,14945.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",9,2024-09-01,2024-09,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",9.0,monthly_panel,8,2.0,5.0,28.452047,-81.3345029,16754.0,,14467.666666666666,12,14
Links Car Wash,1,control,1_4,FL,South,Orlando,4_10,multi_site,3893 McCoy Rd,32812,10,4.0,1,1736035200.0,3486.0,10550.0,14036.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",10,2024-10-01,2024-10,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",10.0,monthly_panel,9,2.0,5.0,28.452047,-81.3345029,14945.0,,15368.666666666666,12,14
Links Car Wash,1,control,1_4,FL,South,Orlando,4_11,multi_site,3893 McCoy Rd,32812,11,4.0,1,1736121600.0,3471.0,9603.0,13074.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",11,2024-11-01,2024-11,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",11.0,monthly_panel,10,2.0,5.0,28.452047,-81.3345029,14036.0,,15245.0,12,14
Links Car Wash,1,control,1_4,FL,South,Orlando,4_12,multi_site,3893 McCoy Rd,32812,12,4.0,1,1736208000.0,3419.0,9334.0,12753.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",12,2024-12-01,2024-12,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",12.0,monthly_panel,11,2.0,5.0,28.452047,-81.3345029,13074.0,,14018.333333333334,12,14
Links Car Wash,1,control,2_5,FL,South,Orlando,5_13,multi_site,3893 McCoy Rd,32812,13,5.0,2,1736294400.0,2822.0,8571.0,11393.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",25,2026-01-01,2026-01,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",13.0,monthly_panel,0,2.0,5.0,28.452047,-81.3345029,12753.0,6140.0,13287.666666666666,12,14
Links Car Wash,1,control,2_5,FL,South,Orlando,5_14,multi_site,3893 McCoy Rd,32812,14,5.0,2,1736380800.0,2788.0,8146.0,10934.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",26,2026-02-01,2026-02,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",14.0,monthly_panel,1,2.0,5.0,28.452047,-81.3345029,11393.0,10837.0,12406.666666666666,12,14
Links Car Wash,1,control,2_5,FL,South,Orlando,5_15,multi_site,3893 McCoy Rd,32812,15,5.0,2,1736467200.0,3061.0,9652.0,12713.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",27,2026-03-01,2026-03,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",15.0,monthly_panel,2,2.0,5.0,28.452047,-81.3345029,10934.0,12573.0,11693.333333333334,12,14
Links Car Wash,1,control,2_6,FL,South,Orlando,6_16,multi_site,3893 McCoy Rd,32812,16,6.0,2,1736553600.0,3086.0,8364.0,11450.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",28,2026-04-01,2026-04,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",16.0,monthly_panel,3,2.0,5.0,28.452047,-81.3345029,12713.0,13546.0,11680.0,12,14
Links Car Wash,1,control,2_6,FL,South,Orlando,6_17,multi_site,3893 McCoy Rd,32812,17,6.0,2,1736640000.0,2930.0,7966.0,10896.0,684.0,2.0,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",29,2026-05-01,2026-05,"Links Car Wash , 3893 McCoy Rd , Orlando , FL , 32812",17.0,monthly_panel,4,2.0,5.0,28.452047,-81.3345029,11450.0,13210.0,11699.0,12,14
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_1,FL,South,BROOKSVILLE,1_1,multi_site,1163 S BROAD ST,34601,1,1.0,1,1704153600.0,1303.0,2744.0,4047.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",1,2024-01-01,2024-01,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",1.0,monthly_panel,0,2.0,5.0,30.224516,-81.552353,,,12081.5,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_1,FL,South,BROOKSVILLE,1_1,multi_site,1163 S BROAD ST,34601,1,1.0,1,1704153600.0,1303.0,2744.0,4047.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",1,2024-01-01,2024-01,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",1.0,monthly_panel,0,2.0,5.0,30.224516,-81.552353,4047.0,,7748.5,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_1,FL,South,BROOKSVILLE,1_2,multi_site,1163 S BROAD ST,34601,2,1.0,1,1704240000.0,1482.0,3123.0,4605.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",2,2024-02-01,2024-02,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",2.0,monthly_panel,1,2.0,5.0,30.224516,-81.552353,4047.0,,4047.0,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_1,FL,South,BROOKSVILLE,1_2,multi_site,1163 S BROAD ST,34601,2,1.0,1,1704240000.0,1482.0,3123.0,4605.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",2,2024-02-01,2024-02,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",2.0,monthly_panel,1,2.0,5.0,30.224516,-81.552353,4605.0,,4233.0,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_1,FL,South,BROOKSVILLE,1_3,multi_site,1163 S BROAD ST,34601,3,1.0,1,1704326400.0,1842.0,4589.0,6431.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",3,2024-03-01,2024-03,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",3.0,monthly_panel,2,2.0,5.0,30.224516,-81.552353,4605.0,,4419.0,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_1,FL,South,BROOKSVILLE,1_3,multi_site,1163 S BROAD ST,34601,3,1.0,1,1704326400.0,1842.0,4589.0,6431.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",3,2024-03-01,2024-03,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",3.0,monthly_panel,2,2.0,5.0,30.224516,-81.552353,6431.0,,5213.666666666667,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_2,FL,South,BROOKSVILLE,2_4,multi_site,1163 S BROAD ST,34601,4,2.0,1,1704412800.0,1745.0,4345.0,6090.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",4,2024-04-01,2024-04,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",4.0,monthly_panel,3,2.0,5.0,30.224516,-81.552353,6431.0,,5822.333333333333,10,1
DIRTY DOGS CAR WASH,c25c84e09a2e04574ad7d7111d5c526e587b43e58a76dee7fa0723aec8082540,chem,1_2,FL,South,BROOKSVILLE,2_4,multi_site,1163 S BROAD ST,34601,4,2.0,1,1704412800.0,1745.0,4345.0,6090.0,686.0,3.0,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",4,2024-04-01,2024-04,"DIRTY DOGS CAR WASH , 1163 S BROAD ST , BROOKSVILLE , FL , 34601",4.0,monthly_panel,3,2.0,5.0,30.224516,-81.552353,6090.0,,6317.333333333333,10,1
