key,n_excluded,pred_y1,pred_y2,pred_y3,pred_y4,pred_y5,plateau,model_plateau,anchor_level,n_local_mature,proxy_used,region,mature,mean_y1,mean_y2,mean_y3,mean_y4,mean_y5,size_y1,size_y2,size_y3,size_y4,size_y5,open_idx,open_year,cal,ramp1,ramp2,ramp3,ramp4,ramp5,cal_y1,cal_y2,cal_y3,cal_y4,cal_y5
championxpresscw_000216::55,1,5644.708894138673,7297.838629281879,7796.309142804889,8317.233792575424,8930.960464934002,7461.809894501384,7461.809894501384,8017.638888888889,2,False,West,3418.5,2049.3333333333335,3538.6666666666665,,,,12.0,12.0,,,,24295,2024,7630.0808512312915,0.7564798586329926,0.97802526899803,1.0448281654227076,1.1146402696086377,1.1968893058392223,5739.107588170564,7848.00605067295,,,
championxpresscw_000216::6,1,5486.13480736677,7403.692047500427,7583.465961268499,7343.033114172045,7351.503804375668,7629.490770060569,7629.490770060569,,0,False,West,8211.0,5524.583333333333,7526.583333333333,8292.25,7842.583333333333,7996.166666666667,12.0,12.0,12.0,12.0,12.0,24253,2021,7029.633234260007,0.7190695909739224,0.9704044831607616,0.9939675123570921,0.9624538957419501,0.9635641520433094,5002.841446230529,7282.190865047109,7468.940009108714,7176.256376214272,6893.5399300635745
championxpresscw_000216::7,1,5394.594888174067,7087.977327254518,7185.267037697614,6894.488368383542,6898.6698183827,7268.938969322023,7268.938969322023,,0,False,West,7403.5,5783.916666666667,6530.916666666667,7964.5,7742.0,7275.5,12.0,12.0,12.0,12.0,12.0,24256,2021,6936.778492103092,0.7421433734609032,0.9751048065156086,0.9884891134761842,0.9484862092639903,0.9490614582813236,5061.378061357066,7211.94568802438,7385.168358562057,6903.019003340533,6944.869860783985
championxpresscw_000216::9,1,6004.809446217553,7932.527267002733,8511.056139358085,9077.39780587284,9701.22974987717,8143.102286686202,8143.102286686202,,0,False,West,11339.5,15009.5,15308.416666666666,13989.416666666666,10999.25,11719.5,12.0,12.0,12.0,12.0,12.0,24257,2021,8048.448114029533,0.7374105389828257,0.9741406883679019,1.04518595489995,1.1147345920871203,1.1913432262466446,5830.861221518044,8177.189814313281,9200.44915190091,9386.446700744964,10114.886103636627
champscarwash_000290::1,1,5016.443580148485,5404.47033971055,4454.070302465633,3402.792119981461,2948.406420702607,5448.912983650822,5448.912983650822,3720.4615384615386,1,False,South,2576.5,2419.6666666666665,2829.0833333333335,2561.8333333333335,2582.0,2483.0,12.0,12.0,12.0,12.0,12.0,24256,2021,3957.058848538315,0.9206319857189978,0.9918437596501138,0.8174236431798119,0.6244900827360174,0.5410999275542014,3622.2333572273615,4127.583691723543,3407.054303907271,2602.263090855853,2029.4476646645294
charliescw_000634::1,2,4679.4666387008065,5490.594201260348,5486.725646589609,5443.260282418168,5411.273791233065,5655.303789461875,5655.303789461875,6842.6923076923085,2,False,South,14805.5,6339.833333333333,13699.916666666666,17936.6,,,12.0,12.0,5.0,,,24290,2024,4821.818203064528,0.8274474392375794,0.9708752006375949,0.970191142837208,0.9625053728433068,0.956849356407071,3973.2040050624596,4839.26843499688,,,
circlek_000060::2,2,1110.5725923759355,1229.554871056646,1199.162552754563,1178.9788437382306,1173.9793370676423,1248.470669756024,5560.832354596379,911.2307692307692,3,True,South,501.0,870.3333333333334,933.3333333333334,632.75,506.90909090909093,,12.0,12.0,12.0,11.0,,24272,2022,2305.2000370591054,0.8895464020736373,0.9848488241192926,0.960505185907894,0.9443384392591508,0.9403339345545547,2004.8142040955584,2419.6067582677883,2384.72890023981,2311.6931869360483,
circlek_000060::3,1,5561.912696102911,6238.28275290415,6132.073064213501,5984.326683898849,5968.459536734146,6357.572193455975,6357.572193455975,,0,False,Unknown,939.5,834.4166666666666,892.4166666666666,878.2727272727273,,,12.0,12.0,11.0,,,24284,2023,5815.505238188105,0.8748485313038113,0.9812366361054282,0.9645306223223723,0.94129118817694,0.9387954009987722,5050.872622183444,6081.739394322988,6072.480180874651,,
circlek_000060::4,1,985.1936731105384,1087.371146563067,943.2961025391523,764.2309229387819,677.3494924821524,1103.2260885889968,4869.5930777446,911.2307692307692,3,True,South,788.5,610.0833333333334,783.5,650.0,,,12.0,12.0,2.0,,,24293,2024,1806.048127316551,0.8930115805823451,0.9856285649968557,0.8550342602445238,0.6927237588409618,0.6139716051752078,1606.1127368867142,1840.1281695140963,,,
classicautowash_000387::1,1,5647.342713139002,7335.796393821725,8059.410081773281,8183.871622835856,8172.122517994485,7981.500814033268,7981.500814033268,,0,False,Northeast,9939.5,10237.333333333334,9684.666666666666,10255.25,9510.666666666666,11957.6,12.0,12.0,12.0,12.0,5.0,24266,2022,9289.386950458615,0.7075539857378335,0.9190998741644867,1.0097612303193693,1.0253549819160295,1.0238829398633977,6469.2304055049135,9193.176241173951,10041.805898221488,10137.672204387489,
classicexpcw_000556::1,1,4879.145697914383,5729.725532180389,6140.998913570466,6374.2060195319755,6573.21314779289,6055.921576659653,7498.907269116533,6168.527972027972,4,True,Midwest,3804.5,965.75,2605.0,3931.5,3807.5,,12.0,12.0,12.0,2.0,,24281,2023,5653.497150728165,0.8056817837138571,0.9461360190434982,1.0140486193280167,1.0525575569041439,1.085419133089,4521.961078541614,5654.190132157838,6182.560770081844,,
classictouchcw_000410::1,1,5975.662275239197,7283.037848077513,7450.320378063413,7557.459442246327,7590.726458869616,7567.890498647728,7567.890498647728,8404.23076923077,1,False,South,2961.0,1396.6666666666667,2813.9166666666665,3071.0,2962.3333333333335,2762.0,12.0,12.0,12.0,12.0,2.0,24269,2022,7028.338631864412,0.7896073914265753,0.9623603630865016,0.9844646112935536,0.998621669221659,1.0030174802642782,5509.472009233902,7208.7008881892525,7257.556978382929,7352.426028847498,
clean_000473::1,1,8694.92746737542,10571.298236749008,10754.41583822425,10787.25929520354,10753.581735023636,10978.658415253762,8829.61298960909,11437.46153846154,5,True,South,8930.5,2952.75,7917.583333333333,8714.166666666666,6298.0,,12.0,12.0,12.0,1.0,,24282,2023,10688.356811191547,0.7919845156394225,0.9628952679738385,0.9795746831217602,0.9825662560204722,0.9794987081556883,8356.848994794704,10809.954627934381,11083.70386562709,,
clean_000473::2,1,8694.927467375406,10571.298236748988,10754.415838224231,10787.259295203516,10753.581735023616,10978.658415253742,8829.61298960909,11437.46153846154,5,True,South,11749.0,6730.666666666667,10667.083333333334,12241.416666666666,9141.0,,12.0,12.0,12.0,1.0,,24282,2023,10634.909192391686,0.7919845156394226,0.9628952679738384,0.9795746831217603,0.9825662560204719,0.9794987081556883,8234.692415276304,10913.886642960151,11135.903352644566,,
clean_000473::4,1,6759.735530102541,7825.294442894072,7794.797767014661,7744.446549760366,7718.168180783515,8034.096220666628,8034.096220666628,,0,False,South,9123.0,5614.25,8659.5,9830.25,,,12.0,12.0,4.0,,,24291,2024,8347.210038986068,0.8413809524354505,0.9740105455501713,0.9702146393222919,0.9639474481073331,0.9606765924622074,6983.158101532061,8550.374053945421,,,
cleancarwash_000496::1,1,2674.0601094816766,2872.6915090541643,2735.6804568804323,2631.4254079500693,2596.1981610754565,2894.1292861391103,4677.68821123053,2882.6923076923076,3,True,South,2069.5,1954.5,1963.8333333333333,2103.5,2024.5714285714287,,12.0,12.0,12.0,7.0,,24276,2022,2691.863774598559,0.9239601431382441,0.9925926677886789,0.9452516409624342,0.9092286998209749,0.8970567325756527,2461.611232274433,2852.3363558229166,2719.9106201366976,,
clearwater_000397::1,1,6328.293838023635,7857.351674448924,8060.637045993136,8113.051049672745,8086.778634618619,8198.673884102283,7078.9682798778895,8998.076923076922,14,True,South,13702.5,9617.75,13174.833333333334,13545.75,13593.916666666666,,12.0,12.0,12.0,12.0,,24267,2022,7437.071402078019,0.7718679785879242,0.9583686075969916,0.983163516434431,0.9895565019855752,0.986352030698448,5643.754488315911,7599.3746220827,7997.072275231315,7721.341650935031,
clearwater_000397::10,1,6727.418222848971,8314.824321933493,8538.781026847058,8665.875197486157,8697.488907714165,8667.221906234648,8619.54427358077,8586.0,7,True,South,12885.0,9441.25,12072.166666666666,13527.416666666666,7350.0,,12.0,12.0,12.0,1.0,,24278,2023,9242.010315950158,0.776190836652018,0.9593413451145558,0.9851808479375384,0.9998446204835805,1.0034921225978701,7047.679996801859,9247.19162951856,9819.171549434668,,
clearwater_000397::11,1,6304.637691572355,7843.294467779747,8052.518469522946,8107.633526605882,8081.428545061698,8187.543180212606,6838.24322267516,8998.076923076922,14,True,South,13744.5,9211.75,12959.666666666666,13761.583333333334,10327.666666666666,,12.0,12.0,12.0,3.0,,24276,2022,7032.25007541455,0.7700280234013548,0.9579545774775481,0.9835085192569142,0.9902400937805316,0.987039502227315,5392.503717410571,6963.774452932168,7498.208832247894,,
clearwater_000397::12,2,8328.247729254288,10266.839255507975,10915.878711872734,11711.59816369386,12159.660196055229,10695.807292576215,9196.944705852491,11357.115384615385,8,True,South,8395.5,7177.333333333333,7719.5,7731.25,,,12.0,12.0,8.0,,,24284,2023,11061.897473985511,0.7786460153442357,0.959893813965218,1.0205754846994362,1.0949709398581524,1.1368623109444997,8477.653809649599,11433.22228997607,,,
clearwater_000397::13,2,6798.672382892771,8374.381699815733,8849.675285436837,9394.213134461868,9685.670063374995,8722.688535576357,7868.388568210056,9215.576923076922,8,True,South,8324.0,7819.083333333333,8305.416666666666,7787.7,,,12.0,12.0,10.0,,,24281,2023,8635.537990464038,0.7794239534248765,0.9600688670310742,1.0145582121088643,1.0769859655250364,1.1103996232206415,6682.0426834194395,8763.779464715239,9582.298275873338,,
clearwater_000397::14,2,7592.7763971817985,9207.682324955724,9719.30902817144,10384.06260090969,10769.612140946288,9556.924993208186,9049.549178895142,9726.692307692309,4,True,South,16295.5,15598.166666666666,18842.25,16075.142857142857,,,12.0,12.0,7.0,,,24284,2023,10169.482609987774,0.794479019410297,0.9634565858264391,1.0169912430074166,1.0865485088864175,1.1268909349607663,8020.979174273946,10442.334671866001,,,
clearwater_000397::15,1,7007.890208113491,7415.848100878365,7243.548279171639,7326.010207268834,7467.818990055366,7441.133855805462,7441.133855805462,10727.115384615385,2,False,South,9017.0,7108.5,9015.0,7237.25,,,12.0,12.0,4.0,,,24287,2023,7377.111658550039,0.9417772000763082,0.9966018948970566,0.9734468455395853,0.984528749143948,1.0035861650612674,6858.820696502726,7722.215919393674,,,
clearwater_000397::17,2,7188.245054667071,7884.587755078311,7661.633695225933,7526.261966683291,7499.677202369045,7986.776771770883,7986.776771770883,,0,False,South,18347.0,12826.75,16842.583333333332,,,,12.0,12.0,,,,24292,2024,8077.15593237341,0.900018275216329,0.9872052243836641,0.9592898254407006,0.9423403435143858,0.9390117461247343,7107.3335988962735,8498.308890517339,,,
clearwater_000397::2,2,6608.228853057175,7448.338346713793,7330.598056724641,7243.611329810469,7218.54931890477,7597.149757059648,7597.149757059648,,0,False,South,23181.0,11939.5,17902.5,21207.083333333332,21772.75,,12.0,12.0,12.0,12.0,,24268,2022,7393.236511456296,0.8698300105136773,0.9804122052210998,0.9649142495727013,0.9534643335257866,0.9501654633301043,6394.209244797611,7622.956164220637,7734.075704101959,7374.908613566736,
clearwater_000397::3,2,7092.376175653568,8748.36704322298,9085.099752546406,9379.68480132758,9508.216133729817,9115.071423872729,8926.021950837863,9138.73076923077,8,True,South,12787.0,7193.333333333333,10190.166666666666,11551.75,11989.4,,12.0,12.0,12.0,10.0,,24269,2022,9882.26371395064,0.7780933188387704,0.9597694451752362,0.9967118555705635,1.0290303131099794,1.043131281322429,7610.291196792744,10125.114789485971,10374.93572263046,10625.338887285609,
clearwater_000397::5,1,7113.839215232735,9059.608862656967,9277.10909569359,9232.651362916851,9124.546438090198,9505.56385568616,7594.582250992963,9536.076923076924,13,True,South,20386.5,11272.666666666666,19249.916666666668,22018.583333333332,18473.875,,12.0,12.0,12.0,8.0,,24271,2022,8687.629338958743,0.7483868735443072,0.9530848459071236,0.9759662063754472,0.9712891842175092,0.9599163791458789,6392.203350574446,8828.281470017899,9179.07033916059,,
clearwater_000397::6,2,6723.881768748074,8493.176094381472,8664.979690369873,8608.180758271148,8506.487054177158,8895.527994648166,8078.867499902471,9179.26923076923,12,True,South,14437.5,7307.916666666667,12237.666666666666,14565.75,13246.0,,12.0,12.0,12.0,7.0,,24272,2022,8845.783388201577,0.75587213853898,0.9547691940817046,0.9740826734043221,0.9676975625786468,0.9562655594243459,6568.948455202263,8808.56057161219,9224.401449357612,,
clearwater_000397::7,2,5512.225411222566,6685.786149361024,6948.449593709287,7226.99645027009,7367.87325345799,6939.650491147783,6939.650491147783,7158.333333333333,1,False,South,20933.0,14823.25,21077.666666666668,20561.833333333332,18636.25,,12.0,12.0,12.0,8.0,,24272,2022,6024.121311922237,0.7943087938295971,0.9634182813514041,1.001267946069147,1.0414064021651874,1.0617066756973492,4765.107424481054,5999.486288077547,6504.837628037208,,
clearwater_000397::8,2,5412.56727584898,6116.996542708919,6387.265125170678,6985.178789767407,7428.859700161861,6243.362397998322,6243.362397998322,8402.8,1,False,South,18646.5,10022.166666666666,15230.166666666666,17684.583333333332,16031.166666666666,,12.0,12.0,12.0,6.0,,24274,2022,5392.800838505299,0.866931459494374,0.9797599679092924,1.0230489146711221,1.1188168080723486,1.1898812253063542,4601.560413400781,5689.182923236024,5786.932912055335,,
clearwater_000397::9,2,7405.885259154299,8977.124123155047,9250.96815021496,9508.292169497256,9628.26157241659,9316.695518087572,8912.424964746522,9215.576923076922,6,True,South,15609.5,8384.416666666666,13309.5,15739.333333333334,13368.8,,12.0,12.0,12.0,5.0,,24274,2022,9832.217540604715,0.7949047218272189,0.9635523781717159,0.9929452059751219,1.0205648720662508,1.033441691179468,7759.123303976899,10014.435205873147,10335.064233161722,,
coastlineexpress_000307::1,2,7241.014560788342,8739.172886126007,9901.228333871251,11822.024454398374,13126.383894948684,9060.729573939758,9060.729573939758,,0,False,South,10216.5,7385.75,10106.833333333334,10063.90909090909,,,12.0,12.0,11.0,,,24257,2021,9905.848489914286,0.7991646259496328,0.9645109496768777,1.0927628126490956,1.3047541434633014,1.4487115841866043,7815.249617381602,10035.3545027553,11571.02157097194,,
cocopahcw_000495::1,1,5364.452686557572,6719.421801699816,6680.114732904613,6297.917229624946,6294.975381663803,6829.0739807993405,6829.0739807993405,,0,False,West,1288.5,499.6666666666667,1053.5,1295.8333333333333,1197.0,,12.0,12.0,12.0,2.0,,24281,2023,6023.718370142386,0.7855314939683322,0.9839433312030558,0.9781874895024506,0.9222212626971391,0.9217904798458456,4697.581877522291,6265.192219688737,6346.253939314656,,
colonialcw_000420::1,1,7502.411053111922,8879.665129410221,9040.19313991653,9206.073993370694,9290.028027947124,9164.812984290082,9376.69563070864,8839.0,5,True,South,7968.0,3820.2727272727275,7694.083333333333,7806.083333333333,7635.909090909091,,11.0,12.0,12.0,11.0,,24272,2022,10362.23817022925,0.8186103814635634,0.9688866695513975,0.9864023581728105,1.004502111407111,1.0136625857910773,8339.76773692387,10704.585970109621,11179.206737864766,11040.526090927287,
colonialcw_000420::3,2,5249.346781517425,5920.801265367739,5842.628498060653,5795.461848516901,5788.454311036832,6040.13712697888,8072.616477039601,6315.7692307692305,7,True,South,5563.0,7311.25,5982.916666666667,5659.545454545455,,,12.0,12.0,11.0,,,24284,2023,7148.565802777314,0.8690774184696387,0.9802428555672825,0.9673006382527254,0.9594917676009189,0.9583316056157267,6167.70342970903,7468.256149566939,7496.619922963638,,
colonialcw_000420::4,2,5745.16342533064,6420.230321610584,6308.65862350209,6246.759460066223,6239.6756952719115,6534.426216213073,8974.288762648917,6315.7692307692305,7,True,South,4406.0,5016.833333333333,4621.333333333333,4289.272727272727,,,12.0,12.0,11.0,,,24284,2023,8435.23856074649,0.8792146755098204,0.9825239598973283,0.9654495153452322,0.9559767381819849,0.9548926698093503,7299.586874773887,8923.933904460466,8578.004900103062,,
colonialcw_000420::5,2,6807.696195179506,8110.967492759839,8242.844379707029,8339.574504130669,8375.6419580497,8384.405066672685,8362.20651159985,8478.884615384615,8,True,South,5896.0,6295.25,6498.5,5947.363636363636,,,12.0,12.0,11.0,,,24284,2023,8916.419036548274,0.8119474358699025,0.9673873612094747,0.983116191806101,0.9946531015396413,0.9989548323878319,7187.278653518204,9117.809915728098,9489.819537953641,,
colonialcw_000420::6,2,7154.495311170717,8127.589769762824,8030.724356987736,7953.240632866655,7928.762491572869,8306.13750757622,9712.811279297215,7987.653846153846,8,True,South,3586.0,2960.0,3298.5,3631.909090909091,,,12.0,12.0,11.0,,,24284,2023,10577.69546129355,0.8613504537632487,0.9785041196764996,0.9668422115168123,0.9575137211022957,0.954566726633271,9045.176463111877,11031.138007814565,10948.452511579675,,
conyerscw_000407::1,1,6619.68543612019,8354.120750388074,8965.806880830543,9647.337094282566,10006.437105245694,8748.195732764398,7111.54330169216,9924.46153846154,6,True,South,5601.0,4055.9166666666665,5336.0,5690.666666666667,6211.909090909091,,12.0,12.0,12.0,11.0,,24272,2022,7618.857448522356,0.756691509693553,0.9549535704944959,1.024874974762068,1.102780206225912,1.1438286717532893,5691.459234005453,7641.981462948823,8409.911382736918,8815.136299974462,
cosmicexpress_000633::1,1,7157.676751414935,8926.727696034117,10361.071174915374,12619.276818449658,14128.037234199375,9323.648543955474,9323.648543955474,,0,False,South,11148.5,11551.333333333334,11594.75,9749.0,,,12.0,12.0,1.0,,,24294,2024,10260.916811370356,0.7676905363464457,0.9574285918168074,1.1112678825321511,1.3534698094804036,1.5152906255093226,7701.39252082094,10470.3008243914,,,
crownamerica_000361::1,1,5113.99650011418,7337.419332620285,7675.522889403927,7565.261978475196,7576.0912793144735,7641.063421601067,7661.153418491212,8178.384615384615,11,True,West,12226.0,3920.8333333333335,9780.0,12648.833333333334,,,12.0,12.0,6.0,,,24289,2024,8109.026599204209,0.6692781119519384,0.9602615405439001,1.004509773823555,0.9900797259565229,0.9914969764414049,5396.264195171966,8189.141471863498,,,
cruisercw_000635::1,1,3541.738503563067,4670.882727961133,4870.343233948269,4874.852755000705,5019.611646846685,4793.40448970576,4793.40448970576,1371.923076923077,1,False,West,3909.5,3019.4166666666665,3775.1666666666665,4716.5,,,12.0,12.0,4.0,,,24291,2024,2853.4145012084105,0.7388774536280526,0.9744395112059179,1.0160509601073184,1.0169917363472791,1.0471913350160047,2086.6539316617977,2968.221769289618,,,
crystalclean_000481::1,1,4601.2784340573635,5709.83498056207,6042.9210844169,6404.97545718175,6591.534733866374,5957.126694209117,7425.910447204705,5757.0,5,True,South,5007.5,3482.75,5075.083333333333,5083.5,5730.0,,12.0,12.0,12.0,4.0,,24279,2023,6441.082808247324,0.7723989551087164,0.9584880889158464,1.0144019750815747,1.0751786533947623,1.1064956433231412,4891.293213314287,6582.47057667631,6984.303182930736,,
cudahycw_000277::1,1,6208.429408954581,8670.49900634713,9576.69342403343,10461.186860787962,11208.045336457571,8988.438350350085,7543.833471032494,10229.923076923076,5,True,West,7291.5,5298.666666666667,8664.666666666666,9417.75,10899.166666666666,8820.75,12.0,12.0,12.0,12.0,12.0,24255,2021,7729.092280109567,0.6907127987046574,0.9646279663262561,1.0654457482773338,1.1638492086203736,1.2469402247189065,5244.899998304429,7776.041829130499,8717.586213949091,9411.15225823646,10651.672809340087
detricks_000422::1,2,7318.4452126504975,8428.729865309951,8556.279677182676,8803.140448346941,8970.30836970458,8642.895546595308,8642.895546595308,13076.846153846154,1,False,South,12328.0,12646.916666666666,13482.083333333334,9949.5,,,12.0,12.0,2.0,,,24266,2022,8779.576245472686,0.8467584935159201,0.9752206097909256,0.9899783736890408,1.0185406500504057,1.037882307074537,7403.2554077274035,8850.787192354666,,,
detricks_000422::2,2,7671.934954292683,8776.981229030484,9265.679754369885,10153.99459091926,10757.384490174867,8985.338265383181,8985.338265383181,8796.884615384615,2,False,South,8601.0,8934.333333333334,9207.5,6152.0,,,12.0,12.0,1.0,,,24267,2022,9446.511636063964,0.8538281729302833,0.9768114421295176,1.0311998814854577,1.1300625854052073,1.1972153048059027,7938.673267904746,9935.689880827018,,,
detricks_000422::4,1,6351.96419548014,7680.183897163486,7871.163231143412,8014.461109799485,8067.44113128986,7966.102914667866,9703.10017057208,7843.285714285715,5,True,South,12342.0,7788.666666666667,12053.333333333334,13518.666666666666,14285.5,,12.0,12.0,12.0,6.0,,24277,2023,9928.095133004103,0.7973741067020819,0.9641080437238739,0.9880820415526339,1.00607049590617,1.0127211784366232,7859.124279618915,10117.921153769043,10486.077201794722,,
dickys_000583::1,1,7882.387179959041,9361.583631608146,9810.273346663264,9823.739149577124,9903.3896314513,9908.453706506172,9908.453706506172,15411.76923076923,1,False,Midwest,16233.5,11364.833333333334,15240.666666666666,16231.818181818182,,,12.0,12.0,11.0,,,24284,2023,9783.01864005696,0.7955214217515334,0.9448077277144732,0.99009125311062,0.9914502747413129,0.9994889136887679,7726.287379125605,9851.058952410727,10202.520036393036,,
dickys_000583::3,1,7737.093810561583,9188.400176268966,9913.25002969647,10406.84637084087,10795.223929255242,9725.071730554762,9725.071730554762,16945.46153846154,1,False,Midwest,14800.5,12144.666666666666,14538.416666666666,14667.7,,,12.0,12.0,10.0,,,24285,2023,9416.13228906328,0.7955821843712225,0.9448156713744689,1.0193498109171246,1.0701048443832113,1.1100405455456146,7395.584801146793,9344.445054978105,10391.026024014076,,
dickys_000583::4,1,6475.68100439601,7505.510952334211,7781.090041108674,7684.981043756288,7714.342119524869,7919.685712160499,7919.685712160499,,0,False,Midwest,10519.5,8034.5,10744.333333333334,10513.714285714286,,,12.0,12.0,7.0,,,24288,2023,6524.312913238156,0.8176689378535247,0.9477031318060599,0.9824998521293573,0.9703643961472074,0.9740717498018476,5215.65897303015,6589.822217303917,,,
dickys_000583::6,1,6423.938351947168,7565.884768495419,7903.768242882391,7848.412038250644,7876.587812682803,7999.535505454669,7999.535505454669,,0,False,Midwest,10757.5,8523.0,11185.0,10549.5,,,12.0,12.0,2.0,,,24293,2024,6790.991874990453,0.8030389198931434,0.9457905103785644,0.9880283970854337,0.9811084697229011,0.9846306460308812,5422.351438890219,6754.734394556512,,,
dinoclean_000636::1,1,8191.348824641696,9940.697582739536,10346.176821723378,10820.101218945729,11081.487782402715,10319.429809669133,10424.474050474271,10671.346153846152,8,True,South,11625.0,7450.083333333333,11835.416666666666,10315.333333333334,,,12.0,12.0,3.0,,,24292,2024,12325.394071678746,0.7937792083208454,0.9632991130406516,1.0025919079394467,1.0485173520738011,1.0738469069308023,9683.08361582171,12674.725738426569,,,
dinodashcw_000486::1,1,7120.319197831063,9005.336569777879,9138.77671391555,8917.740704105812,9082.49624612678,9169.374890663008,9169.374890663008,16937.615384615383,1,False,West,9493.0,6464.166666666667,8950.25,8996.166666666666,10386.6,,12.0,12.0,12.0,5.0,,24278,2023,10273.890860779078,0.7765326734630016,0.9821101958594619,0.9966630029732325,0.9725571056306761,0.990525128967658,7843.643012108695,10758.172194019491,10961.98899474508,,
dinodashcw_000486::2,1,7917.603349073695,10162.22336108304,10710.690453897178,11098.592975144222,11691.65205476292,10376.371351641488,10376.371351641488,9243.384615384615,1,False,West,15449.0,15999.166666666666,17826.916666666668,15707.75,14558.888888888889,,12.0,12.0,12.0,9.0,,24274,2022,10951.85901558239,0.76304163380016,0.9793619577305731,1.0322192692345,1.0696025227921784,1.1267572890896356,8210.078235915385,11186.68274338798,12191.362496396474,,
dirtydogs_000082::10,1,4451.164665531774,5362.706429584566,5504.259333973089,5630.682371173981,5686.7978352739,5557.793086687274,5457.040980273854,7449.923076923077,13,True,South,2508.0,2373.75,2764.6666666666665,2588.8333333333335,2593.4444444444443,,12.0,12.0,12.0,9.0,,24274,2022,4549.175165606024,0.8008870780371015,0.9648985390316159,0.990367803932389,1.0131147891527845,1.0232115061814075,3628.2195771410143,4537.532843422936,4725.707529246299,,
dirtydogs_000082::11,1,7475.465739487161,9382.526757073214,9654.663947939973,9717.68795037424,9675.502023131246,9813.38816560171,9611.984750438658,9986.23076923077,12,True,South,5174.0,3266.25,5088.833333333333,5762.666666666667,,,12.0,12.0,6.0,,,24289,2024,11359.2873024841,0.7617619535004709,0.9560945311387183,0.9838257475416999,0.9902479945139722,0.9859491808391125,8516.797970468071,11694.125317286615,,,
dirtydogs_000082::12,1,5642.094292202258,6628.661550574732,6556.104451698525,6398.625652687656,6297.863811282698,6829.60846722063,6829.60846722063,5253.0,13,False,South,6342.0,2648.1666666666665,6421.416666666667,6666.0,5563.0,,12.0,12.0,12.0,2.0,,24281,2023,6476.751188780233,0.8261226568524445,0.9705770956548444,0.9599531925095246,0.9368949455006802,0.9221412679086815,5311.87497399701,6644.876387012484,6581.784956612051,,
dirtydogs_000082::13,1,7741.569200580913,9045.144339709916,9046.531782017277,9004.463632771452,8974.109294795855,9307.117102688033,9307.117102688033,,0,False,South,7059.5,4391.916666666667,6998.916666666667,7729.25,,,12.0,12.0,8.0,,,24287,2023,10495.182515688228,0.8317902434412299,0.9718524264723761,0.9720014997344887,0.9674815018896485,0.9642200904729135,8666.623206024515,10870.685194824415,,,
dirtydogs_000082::7,1,4789.9338536319,5846.436463419544,5911.76647673848,5865.0822410040155,5805.391796189418,6077.111551388192,7621.86905393507,5722.285714285715,5,True,South,7050.0,6157.5,8872.833333333334,8224.833333333334,7143.333333333333,4412.0,12.0,12.0,12.0,12.0,1.0,24270,2022,6714.205239832111,0.788192517634095,0.9620419855686284,0.9727921606750921,0.9651101829230462,0.9552880092950234,5270.071853808928,6677.195802786246,7034.696378157363,6823.774357458299,
dirtydogs_000082::8,1,5948.587814379239,7433.190054165248,7427.493124553278,7159.245734871053,6948.627354914563,7767.008945861147,6974.013844427435,8645.0,5,True,South,5339.0,2910.25,5062.25,5242.666666666667,,,12.0,12.0,3.0,,,24292,2024,7064.900751532927,0.7658788416291317,0.9570209209204292,0.9562874429945405,0.9217506745226608,0.8946336232324439,5341.719236364123,7101.684463532704,,,
dirtydogs_000082::9,1,8512.550383642842,10969.023492753571,11685.450028151605,12290.44412252,12538.835250577353,11537.82046275747,9573.788205130457,11774.632867132868,12,True,South,7975.5,6621.75,8469.583333333334,9111.416666666666,7092.833333333333,,12.0,12.0,12.0,6.0,,24277,2023,12024.74491289419,0.7377953584145469,0.9507015235815205,1.0127952732381875,1.065231008074003,1.0867594352894485,8716.116112920383,11923.130817934154,12774.243931971117,,
dixhillscw_000517::1,1,2961.9564557476574,3156.1311521772423,3149.6940583812197,3068.0126404989883,3055.8536908931687,3290.0014799068613,5063.420772772861,3413.846153846154,4,True,Northeast,2276.0,2684.0,2866.0833333333335,2625.75,2250.5555555555557,,12.0,12.0,12.0,9.0,,24274,2022,3713.1389332965086,0.9002903110643917,0.9593099490844579,0.9573533865007217,0.9325262189808627,0.928830491279803,3308.54407935987,3802.5658592404347,3887.9152816020087,,
doubles_000498::1,1,6000.627688552372,7453.135667050837,7647.056021082134,7697.273678019799,7672.369503840411,7777.504292946382,7777.504292946382,,0,False,South,11631.5,7501.166666666667,12977.166666666666,11554.333333333334,11365.0,,12.0,12.0,12.0,3.0,,24280,2023,7902.8900173342445,0.7715364032642831,0.9582939959043516,0.9832274895711013,0.9896842724986542,0.9864821946544832,6019.456504855503,7954.6042942662325,8424.129792184052,,
dripautospa_000581::1,1,8093.349754629949,10393.73422185706,11549.634908789776,12230.88209729385,12548.060477476924,11103.223481423563,8500.5877537744,12996.923076923076,3,True,Midwest,9313.5,5987.0,9958.0,10492.7,,,12.0,12.0,10.0,,,24285,2023,8522.358404361497,0.7289189277483845,0.9361006053103833,1.0402055698611388,1.1015613724930364,1.1301277055686278,6073.456527943344,8502.544638681144,9337.665682650317,,
