key,n_excluded,pred_y1,pred_y2,pred_y3,pred_y4,pred_y5,plateau,model_plateau,anchor_level,n_local_mature,proxy_used,region
washrite_000380::4,1,7753.561500472698,10100.88279834643,10734.840612876733,11181.098140740483,11327.76800509134,10649.113823411511,8526.385753174653,11600.0,3,True,South
washrite_000380::5,1,5924.254246444531,7103.007584440322,7183.107402482288,7184.860902413161,7161.0682202004755,7353.201678769068,7353.201678769068,,0,False,South
washrite_000380::6,1,7084.74185002855,8651.248454884797,9310.79285921506,9566.049073359138,9726.29388167471,9187.649993347708,9187.649993347708,12997.6,1,False,Midwest
washrite_000380::7,1,6816.901783455148,7898.390317617272,8187.093616809667,8085.054574037371,8115.983348461942,8333.895661824508,8333.895661824508,,0,False,Midwest
washrite_000380::8,1,6668.749504300147,7703.419198574361,7973.351109569863,7865.783323912713,7896.2241017731985,8125.045405172545,8125.045405172545,,0,False,Midwest
washrite_000380::9,1,6896.917708157438,8454.99722851208,8756.383067359715,8437.425486384536,8246.800932877943,8983.445631824019,8983.445631824019,12162.615384615385,1,False,Midwest
washup_000294::1,1,6118.622488889817,6714.479396619673,6700.1035582277,6368.481301758008,6330.32852769654,7034.402564738876,7034.402564738876,12571.96153846154,2,False,Midwest
washup_000294::2,1,10060.848786663852,12603.650515989735,13185.722857835906,12857.03539969145,12613.800849346471,13425.634791792796,6823.390209211997,17119.846153846152,3,True,Midwest
washup_000294::3,1,7497.891232461466,8023.656164670782,8855.743790878525,10042.240039528644,11157.683755685226,8376.995052234519,8376.995052234519,7560.923076923076,2,False,Midwest
washup_000294::7,1,9065.749132418672,11501.548698920102,12406.782032838064,12585.517985808903,12607.49106969806,12269.59103885311,6943.585052217446,15058.384615384612,4,True,Midwest
washwizard_000252::3,1,8291.960492226961,9515.72347629898,9507.011406269923,9560.486972511992,9614.74341402175,9748.98949722966,9748.98949722966,9424.26923076923,2,False,South
waterscarwash_000245::4,1,9548.105573884195,12314.592916570937,12756.670581713235,12826.60986866633,12729.595107135005,12955.652989863838,9435.5901088317,12893.157692307694,4,True,South
waterscarwash_000245::5,1,9903.664038390129,12569.55204788832,13023.165831948798,13183.613077513568,13157.907944998216,13178.610609867754,9911.507091995943,14249.53846153846,3,True,South
waterscarwash_000245::6,2,2342.030915724381,2653.442891971978,2627.992355256952,2615.793081676307,2616.724068368357,2709.933783313694,5408.285118749802,2797.461538461538,4,True,South
waterscarwash_000245::7,1,7291.2994344215,8376.714895385901,8663.74059896428,9209.486346578087,9582.397314512682,8584.392090381923,8584.392090381923,8912.307692307691,1,False,South
waveswash_000587::1,1,5334.749254657429,6257.932695400454,6269.743682572007,6245.416431192955,6224.421672002004,6445.2875337314745,6445.2875337314745,,0,False,South
westchestercw_000036::10,2,7416.720114743609,7834.62592549487,7780.43275771489,7561.471070609457,7530.485479258808,8149.603889254911,8523.811984013857,7931.2692307692305,10,True,Northeast
wetrabbitexpcw_000325::1,1,5138.20269818185,6373.317116194407,6309.7321301063375,5925.917276321929,5921.746047501246,6464.94370379827,6464.94370379827,,0,False,West
wetrabbitexpcw_000325::3,1,7151.977974480506,8511.348923389016,8312.535797964621,7742.778776120951,7770.429796294677,8561.992625001478,8561.992625001478,16719.53846153846,1,False,West
wetrabbitexpcw_000325::4,1,7735.789643001784,9144.26698674219,8866.474290327018,8169.691388158567,8158.760956813243,9185.825336041566,9185.825336041566,7626.961538461539,2,False,West
whitecap_000597::1,1,5240.879439775983,6796.285787324933,7090.76204852737,7188.354699817223,7165.711005134276,7158.284958612428,7158.284958612428,,0,False,South
whitecap_000597::3,1,4620.369237550001,5351.209995335783,5392.398263021493,5465.581965323268,5514.555661625676,5494.619476313023,5726.0274544879385,6033.0,11,True,South
whitecap_000597::4,1,5985.805645330566,7333.770884692614,7772.975466292992,8316.557293444546,8623.091428779573,7629.636009363801,8249.411972719978,8109.615384615385,8,True,South
willyswash_000501::1,1,5913.777959718797,7090.712547216509,7170.786632653161,7172.586815790295,7148.835380828306,7340.537120634549,7340.537120634549,,0,False,South
woodys_000289::1,1,8257.912459592204,10359.292482793388,10685.187978900356,10797.268829251285,10776.855887698895,10833.799850106258,9063.989280135498,10186.132867132868,14,True,South
woodys_000289::10,1,8093.096216333521,10514.464239974364,10982.515297893087,11144.855031924477,11114.581649628324,11078.815217492487,9168.795682948252,13001.23076923077,13,True,South
woodys_000289::11,1,4977.466285187788,5998.181081014832,6078.866715816693,6086.273796930313,6066.337035704943,6216.716894856701,6296.019785948444,7202.7307692307695,4,True,South
woodys_000289::12,1,11154.917249844952,13952.884239806932,15153.59490327661,16695.991270588635,17592.728091759946,14582.712724913228,10524.360558146136,16091.777777777776,4,True,South
woodys_000289::13,1,11154.917249844915,13952.884239806885,15153.594903276557,16695.991270588576,17592.728091759884,14582.712724913175,10524.3605581461,16091.777777777776,4,True,South
woodys_000289::14,1,11154.917249844915,13952.884239806885,15153.594903276557,16695.991270588576,17592.728091759884,14582.712724913175,10524.360558146156,16091.777777777776,4,True,South
woodys_000289::15,1,10247.287649376269,12809.492480975096,13196.205225824428,13330.302095458215,13307.220954273436,13385.850902212607,9693.782545479147,12864.53846153846,15,True,South
woodys_000289::16,1,9511.462959589398,12339.308467869969,12883.026066429891,13072.852949119597,13038.751370671162,12997.658494463783,8934.032145544377,13277.055944055945,10,True,South
woodys_000289::18,1,7579.564032076152,9519.32398752254,10368.930028255318,11460.500550596553,12096.803572776133,9957.870796720312,8339.567463677238,10652.311965811963,6,True,South
woodys_000289::19,1,6298.371582354751,7769.289177493658,8283.263628116782,8935.43716470459,9313.201417792645,8095.027575254285,7692.495356227837,8461.076923076924,7,True,South
woodys_000289::20,1,8421.308546579085,10553.684840714204,11099.724637933812,11584.776830280316,11795.380344469077,11034.677121678636,9069.858847615746,11344.384615384615,8,True,South
woodys_000289::3,1,11065.400911075028,13827.36078826442,14090.531726496103,14006.36355785431,13848.00596525269,14448.415782156968,8554.413396920967,15354.307692307691,5,True,South
woodys_000289::5,1,9036.84473131143,11498.752373040266,12119.283868347082,12601.064581285487,12780.707471683438,12062.55721776531,10062.9805166192,12864.53846153846,7,True,South
woodys_000289::6,1,9320.025027272137,11889.28937225062,12402.831595371494,12666.008689193006,12702.454663193335,12479.051384062035,9202.762588345891,13190.0,5,True,South
woodys_000289::7,1,10288.9994754419,12937.195603296052,13870.905649815577,14947.942353797644,15533.217219452808,13536.634446882366,8509.623333432963,14152.884615384615,6,True,South
woodys_000289::9,1,7865.86311949042,9929.323282316003,10308.526286198252,10506.95244724538,10537.222759642522,10398.273390347877,9128.078882262944,10669.846153846152,8,True,South
wowcarwash_000158::3,1,7101.418778990711,8622.605672669899,9403.759013719498,10588.444533148666,11348.302328710646,8952.207685579266,8952.207685579266,7270.647435897436,2,False,South
yamatogas_000504::1,1,2504.090867934596,2758.8156798725336,2675.200358536238,2613.057857260602,2593.3211301686083,2797.74745334054,4864.953799706526,2882.6923076923076,3,True,South
zakscw_000456::1,1,5945.831254702396,7471.628715686099,8035.669205591982,8140.206207453083,8162.581241929791,7961.771989553381,7961.771989553381,,0,False,Midwest
zelocw_000544::1,1,5073.101130376137,6781.748870200822,7261.575324948047,7622.746427481513,8029.048370276246,6976.754875408546,6976.754875408546,6410.868131868132,2,False,West
zippycarwash_000145::10,1,6891.031496001208,8435.657873388252,8895.932396762653,9434.226347863792,9725.46555871182,8774.293368648488,7703.504085418044,9652.615384615385,3,True,South
zippycarwash_000145::11,1,7625.982863419798,8514.199286643157,8775.115015214482,9461.259812034015,9991.749739064631,8663.625908400874,8663.625908400874,8590.384615384615,1,False,South
zippycarwash_000145::12,1,6523.303469822466,7651.9177679071,7666.251309079486,7636.457313656231,7610.785808816069,7880.945797825141,7880.945797825141,,0,False,South
zippycarwash_000145::13,1,6392.127419400359,7150.086579060401,7012.345440913678,6917.9594441840645,6893.887190903134,7279.028022210247,7279.028022210247,,0,False,South
zippycarwash_000145::14,1,6383.425363544274,7472.659625992288,7784.018130253204,7713.890134355627,7742.247737560917,7894.9588755293325,7894.9588755293325,,0,False,Midwest
zippycarwash_000145::15,1,6645.816523230602,7514.9533346401695,7379.229249691904,7254.061065875037,7203.223034450602,7671.265108016162,7671.265108016162,7426.346153846154,2,False,South
zippycarwash_000145::16,1,5600.324322931374,6573.93957744401,6520.469329333973,6392.600105352205,6309.219064470434,6771.848955335095,6771.848955335095,5809.846153846154,1,False,South
zippycarwash_000145::9,1,5322.15430129761,6180.661406469353,6182.534418639495,6176.1596262674875,6173.161613949415,6350.424644488631,7336.487540965637,6899.714285714285,3,True,South
zips_000468::1,1,4501.433921961739,5329.290157352021,5451.694850882487,5597.438540888227,5677.543715590845,5500.791671081727,6225.416241152244,5599.5,10,True,South
zips_000468::10,3,7534.332013776818,8642.852833317384,8574.33914962489,8503.391090009161,8474.347813403367,8853.864878488355,8853.864878488355,,0,False,South
zips_000468::11,4,7990.22242079876,8995.813923707494,10127.323179449715,12354.407327932033,14000.697563658265,9172.944408906216,9172.944408906216,12223.7,1,False,South
zips_000468::12,3,7933.580988344801,9047.564584673204,9122.537858075078,9329.589398686105,9482.536209045447,9255.138554167712,9255.138554167712,19498.64957264957,2,False,South
zips_000468::14,1,7126.438169794344,7957.666102418995,7798.080255336743,7690.265311493659,7663.470664912278,8097.632262485655,8097.632262485655,,0,False,South
zips_000468::15,1,6469.761579887049,6924.647784430522,6649.012181398667,6494.973717482713,6471.581068777862,6969.465233580396,6969.465233580396,,0,False,South
zips_000468::17,1,6771.457033046911,7399.056483622539,7413.233450073825,7731.264439432388,8025.862110896577,7487.536142047104,7487.536142047104,,0,False,South
zips_000468::18,1,5059.757057052554,5918.725144131976,6305.81637391547,6955.365400945552,7384.383200605299,6091.859656401526,6091.859656401526,2962.6923076923076,2,False,South
zips_000468::3,1,7815.444343152737,9434.708535279564,10128.60898031256,11172.040859554703,11837.81095211515,9782.39363128348,9068.802964609817,10649.923076923076,3,True,South
zips_000468::4,2,6725.068687760395,8137.640197650537,8676.245601711315,9443.46854354448,9915.955816358206,8442.091787315774,8442.091787315774,9871.473076923075,2,False,South
zips_000468::5,1,5870.580618633862,6432.423433396342,6915.297697598532,7971.17338821878,8760.665604348927,6513.999459482995,6513.999459482995,3289.923076923077,1,False,South
zips_000468::7,3,8775.102005698138,11052.107019945695,11437.456125898005,11596.935203268804,11594.500386128078,11568.410806950817,8286.093414436094,12688.653846153846,8,True,South
zips_000468::8,1,9400.477629794766,11897.914410383148,12377.913708431435,12649.58466997379,12705.271008834026,12466.971889469223,10324.293602514,13030.346153846152,6,True,South
zips_000468::9,1,8085.314840574071,9279.599899605464,9342.971651040769,9486.070879332045,9589.056595572476,9507.332464848992,9507.332464848992,8303.923076923076,2,False,South
bluewave_000567::39,1,7022.042297581938,8665.472202556304,8806.006220731462,8760.648394901316,8676.053600833611,9029.599565764496,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::4,1,8832.475421915879,9915.24262298041,9119.93871858686,8136.502741170269,7645.351801973246,10103.135091417122,10103.135091417122,15539.53846153846,2,False,South
bluewave_000567::40,1,7022.042297581914,8665.472202556275,8806.006220731431,8760.648394901285,8676.053600833582,9029.599565764463,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::41,1,7022.042297581938,8665.472202556304,8806.006220731462,8760.648394901316,8676.053600833611,9029.599565764496,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::42,1,7022.0422975819265,8665.47220255629,8806.006220731446,8760.6483949013,8676.053600833598,9029.59956576448,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::43,1,7022.042297581938,8665.472202556304,8806.006220731462,8760.648394901316,8676.053600833611,9029.599565764496,7208.605996262895,9536.076923076924,15,True,South
bluewave_000567::44,1,7022.042297581938,8665.472202556304,8806.006220731462,8760.648394901316,8676.053600833611,9029.599565764496,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::45,1,7022.0422975819265,8665.47220255629,8806.006220731446,8760.6483949013,8676.053600833598,9029.59956576448,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::46,1,7022.042297581938,8665.472202556304,8806.006220731462,8760.648394901316,8676.053600833611,9029.599565764496,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::47,1,7022.042297581938,8665.472202556304,8806.006220731462,8760.648394901316,8676.053600833611,9029.599565764496,7208.605996262921,9536.076923076924,15,True,South
bluewave_000567::48,1,4007.9906542154417,4915.065576967605,4860.237485070104,4578.727544984512,4594.957278452742,4974.493248747201,4974.493248747201,3381.3846153846152,2,False,West
bluewave_000567::5,1,10228.324863304768,13754.729816172932,14368.187303583109,14411.726056971032,14239.847157103171,14595.901655448735,9990.122394307373,16211.615384615385,9,True,South
bluewave_000567::6,1,7462.315870566704,8883.924311051582,8691.393998866308,8297.856882086566,8052.921535598231,9181.738927711856,9181.738927711856,8692.384615384615,2,False,South
bluewave_000567::65,1,10125.104003575403,13702.65300514527,14389.09136553561,14509.818928824256,14373.518042455578,14559.135318813636,9411.438485609688,16740.423076923078,10,True,South
bluewave_000567::66,1,10066.797327169616,13597.25326955248,14267.0779956822,14381.751578348294,14246.539233460817,14441.534144818865,9049.080015059904,16995.990384615383,10,True,South
bluewave_000567::7,1,7554.522093183869,9417.017048830125,9287.088322378764,8905.41587819212,8681.441800097522,9834.671815004243,8408.143053096233,10323.692307692309,3,True,South
bluewave_000567::9,1,6414.935430111805,7260.824412389623,6700.345240583377,5988.719632314802,5629.7699606247215,7413.611977176948,7413.611977176948,5705.7692307692305,3,False,South
bluewavecw_000511::1,1,3464.729181862795,4188.1262201103555,4121.863140366233,3872.4996476054034,3892.557296085323,4226.520794982949,4226.520794982949,3462.5555555555557,1,False,West
bluewaveexp_000379::1,1,6762.681296600597,8168.803341526863,8286.650611319279,8299.995755031814,8272.647375133745,8471.020067881476,8471.020067881476,,0,False,South
bluewavefl_000622::1,1,6182.326642882413,7696.636589978602,7904.283376175183,7959.494524071092,7933.860661454356,8035.71695851279,9099.660842372146,7984.384615384615,3,True,South
bobbyswash_000599::1,1,5048.314930633626,6444.641001797886,6580.869207500495,6217.680518837832,6000.1059526149365,6879.891233625734,6879.891233625734,,0,False,Midwest
bocagas_000342::1,1,3392.085982486356,3786.3348895586496,3891.8052082870695,4141.410685149537,4326.050689327488,3852.5715597351223,5098.487423162213,4099.615384615385,3,True,South
braseltonexpress_000339::1,1,5644.1802355922155,6944.314943744663,7785.851962108878,9113.624582316945,9999.461257193036,7231.279758674539,9906.964120725925,6629.833333333333,3,True,South
braseltonexpress_000339::3,1,6629.776503889271,8008.116095491191,8399.089310312937,8880.563432387036,9148.977342508091,8304.352735308968,8304.352735308968,7911.461538461538,1,False,South
bubblebay_000613::1,1,5943.161326330005,7441.365676979458,7674.68745962271,7687.269717679924,7672.778483482183,7764.735954803071,7764.735954803071,,0,False,Unknown
bubbledown_000358::1,1,6871.934664369881,8717.430987881471,9030.143765740364,9140.362603748888,9122.362707662276,9138.862098854574,9612.710681576824,8673.692307692309,10,True,South
bubbledown_000358::3,1,7281.0139695430435,9295.326910776066,9646.43894417535,9764.40898776185,9739.271027714249,9758.02308784314,9418.18056494222,9687.53846153846,13,True,South
bubbledown_000358::4,1,9052.78684253512,11940.403225613169,12712.335121100366,13214.69468529917,13355.21560272149,12620.826475572358,10335.416383953503,13001.23076923077,9,True,South
bubbledown_000358::5,1,6494.783141543946,8104.427984359293,8336.069453651997,8406.476967654062,8384.763512234838,8465.804679140034,9104.90725960658,8448.153846153846,3,True,South
bubbleupcw_000341::1,1,5795.857557810351,7211.463457771143,8120.650523728279,9529.17565477508,10464.15961936624,7528.238229167067,7528.238229167067,11864.576923076922,2,False,South
buckyscw_000301::1,1,6365.427662563919,8518.725899011182,8545.225104839485,8041.426013230862,7925.921006962243,8765.414165765362,8034.875537141518,9224.384615384615,6,True,West
buffitautowash_000111::2,1,4877.765737489152,5452.4339322853075,5345.701055135818,5272.978326727375,5254.620424208544,5549.806330258194,5549.806330258194,2717.923076923077,1,False,South
busterscw_000595::1,1,4154.1932294832095,5027.69190078981,5620.348493428766,6085.445780607337,6363.19852416317,5393.513617906328,5393.513617906328,2232.8076923076924,2,False,Northeast
cadillacexpresscw_000080::5,1,6778.551065982839,8376.712141681712,8532.874446751544,8516.195718230143,8449.279134980725,8731.428614545632,8827.12315618831,8489.884615384615,8,True,South
cadillacexpresscw_000080::6,1,7815.967590041201,9806.844600181284,9941.3761907323,9796.818221982105,9636.54663343566,10256.494712918206,7905.159221687947,11164.115384615385,12,True,South
cadillacexpresscw_000080::7,1,7639.358957170968,9544.671301208567,9662.37428558288,9511.247043054853,9350.210149112494,9973.02618121304,7988.793652392453,10367.153846153846,7,True,South
cadillacexpresscw_000080::8,1,7349.815689216375,9585.13717906373,9948.115111515675,9985.056897188077,9888.82476124416,10107.627859304152,8016.411093502567,10367.153846153846,9,True,South
cajunclean_000175::2,1,7230.418635191261,8313.750853856796,8334.785645286765,8403.888575344194,8458.03180787316,8521.609248194563,8521.609248194563,10781.384615384615,1,False,South
caliberocala_000153::10,1,7735.980758934449,9767.485640433895,10087.208553917548,10182.780404164643,10150.734659346266,10229.273252371542,9675.631043552125,10490.346153846154,10,True,South
caliberocala_000153::11,1,7543.495331763038,9496.735121293765,9784.105647350794,9852.712254060383,9809.876715017675,9939.426852853258,8762.73682147761,10428.076923076924,3,True,South
caliberocala_000153::12,1,7690.773909102565,8714.203292522461,8595.2624724557,8499.739930964364,8468.695840423068,8899.931488921799,8899.931488921799,11366.03846153846,2,False,South
caliberocala_000153::13,1,8342.140004967308,10701.38192544032,11134.877400311472,11298.727314854834,11281.16001018826,11245.605692705962,7788.884302604104,12997.53846153846,11,True,South
caliberocala_000153::14,1,7653.9257299385645,8489.6290540126,8442.925677094065,8580.927756628847,8723.199043223718,8624.30041109827,8624.30041109827,6515.384615384615,2,False,South
caliberocala_000153::15,1,4612.429782637919,5459.255341285504,5545.694614343781,5627.800299503991,5667.121296753998,5634.589520402896,6663.448050338297,6028.2307692307695,12,True,South
caliberocala_000153::16,1,6642.714886674373,8366.031108854224,8720.749870095478,8952.953282919216,9019.803531009386,8756.770204516968,8362.896885866292,9167.846153846152,12,True,South
caliberocala_000153::17,1,5351.957479869737,6399.612755380192,6300.052448300737,6052.118718690393,5888.848861810664,6620.910181343347,6394.246775709088,7490.384615384615,3,True,South
caliberocala_000153::18,1,4666.163133831082,5708.679928679931,5821.536112637176,5844.29145277565,5825.1962271264465,5937.047811121105,7791.38372087872,5720.7692307692305,3,True,South
caliberocala_000153::19,1,6834.968375026813,8268.357797106413,8392.802827641475,8408.583282866364,8380.90448470996,8577.16286476543,8577.16286476543,,0,False,South
caliberocala_000153::20,1,6839.020746698653,7778.0021619871295,7686.48055042848,7609.482644476574,7583.328928617539,7951.090324171269,7951.090324171269,,0,False,South
caliberocala_000153::21,1,4852.796307404895,5787.712881801136,5836.824096343521,5827.336364001792,5804.864178440363,5984.247106216611,8533.75100831763,5517.923076923077,3,True,South
caliberocala_000153::22,1,7322.280104636605,8561.931449256712,8775.336190798364,9102.301899517648,9306.378407326423,8811.548252618293,8811.548252618293,7119.5,2,False,South
caliberocala_000153::23,1,5522.539760562956,6708.791994760715,6840.8399388717635,6892.753089160825,6890.601429407423,6966.011368549693,8180.42103660043,7474.5,6,True,South
caliberocala_000153::24,1,5793.5762054185325,6611.88404227675,6818.122323169867,6743.5358522255265,6799.923269862604,6962.922216247151,6962.922216247151,5260.456043956044,2,False,Midwest
caliberocala_000153::9,1,5456.167721128672,6495.047192173332,6563.144954278119,6578.708706796944,6570.911453232849,6712.6478613819045,6712.6478613819045,3733.2307692307695,2,False,South
cantonautowash_000594::1,1,5768.764455628015,6769.25909593055,7643.679322871695,8683.322486533172,9476.27810389466,7153.951482796615,7153.951482796615,8603.026515151516,2,False,Midwest
capitolcw_000542::1,1,5432.782094214696,6506.150945906018,6849.584640851949,6838.5245070131905,6861.502882276021,6893.268288177416,6893.268288177416,,0,False,Midwest
carolinacarwash_000283::3,1,5979.752394828042,6920.672218780198,7108.012404041172,7448.269997603053,7677.305231176729,7104.917916834211,7104.917916834211,6269.2307692307695,1,False,South
carolinacarwash_000283::8,1,7000.201632240517,8715.179581751765,8950.351318941313,9012.777445635646,8983.660928988682,9099.209987031509,9099.209987031509,,0,False,South
carolinacarwash_000283::9,2,8357.776572762155,10454.264063289227,11020.11496000624,11561.158820152908,11812.973548222117,10926.193997155804,9237.147995245256,11771.0,7,True,South
carrollclean_000464::1,1,7153.896936339824,8770.813206799092,10049.248289486428,12111.65249314706,13501.12892831678,9126.034660280198,9126.034660280198,,0,False,South
carusoscarcare_000515::1,1,2834.9654778448926,3280.7187158905367,3437.5362802789464,3461.9446325187637,3516.920731001555,3461.0746624008716,4738.19892678805,3652.153846153846,3,True,Midwest
carwashcafe_000425::1,1,3493.3548689167696,4060.816207584905,3979.246684856862,3847.401552169359,3770.2131512415167,4173.330520891218,4173.330520891218,5469.692307692308,13,False,South
carwashcompanymv_000620::1,1,4862.99000367282,5189.2119558641925,4932.907268861737,4752.12233914614,4697.705122127723,5218.59279851147,5218.59279851147,5932.335664335664,2,False,South
cascadecw_000441::3,1,6381.639170602411,7946.033250563436,8160.842116220057,8217.931462916518,8191.384803592925,8296.392150496304,8296.392150496304,,0,False,South
centurycarwash_000236::4,1,8269.170312983739,9802.199991876074,9985.436005050658,10171.319041675644,10264.043419242416,10120.611388962496,9526.287885233713,10843.26923076923,4,True,South
centurycarwash_000236::5,1,7541.090178767827,8646.35895359796,8687.533054149766,8806.901263007323,8896.576316228771,8856.395058729628,8856.395058729628,7739.796703296703,2,False,South
centurycarwash_000236::6,1,7131.910802823416,8066.639981139025,7951.802246541003,7863.176116437873,7836.040731952558,8234.939467950217,8234.939467950217,,0,False,South
centurycarwash_000236::7,1,7301.840942596081,8259.005385682814,8141.502861244381,8050.795733546492,8023.013291895939,8431.359825149508,8431.359825149508,,0,False,South
centurycarwash_000236::8,1,7685.895196296078,8789.932519939835,8553.785678798813,8241.89843833032,8074.294703182132,8997.840066547034,8997.840066547034,10743.153846153846,2,False,South
centurycarwash_000236::9,1,8824.905776306767,10576.419333055084,10554.903197102543,10339.37852529498,10175.267361665785,10947.911080431088,9007.063193873104,11944.0,3,True,South
championcarwash_000085::10,1,4806.754448515975,5606.89284259541,5602.654695019782,5575.3230465059,5556.690190118313,5767.012946374442,7162.858524165705,6730.615384615385,8,True,South
championcarwash_000085::9,1,3976.783662710785,4797.615443782797,4838.233859561052,4805.286599208268,4765.442109288282,4973.677205467528,6607.96090960785,4606.423076923077,4,True,South
championxpresscw_000216::10,2,5205.310301860682,7164.61797779876,7393.054409866577,7204.5012158230975,7215.557981887278,7408.757102879379,7408.757102879379,,0,False,West
championxpresscw_000216::11,1,5413.330562070293,7230.431052274865,7376.795548831507,7118.337003624387,7125.076310565247,7437.203416721772,7437.203416721772,,0,False,West
championxpresscw_000216::12,1,4963.9091775589195,6635.780358417157,6839.349844105544,6748.3241068017915,6847.719004760103,6826.5890850063215,8004.290067454841,7127.923076923077,7,True,West
championxpresscw_000216::14,1,4623.612420219192,5926.066516396215,5987.384009512561,5792.691244509195,5856.574904503447,6049.341960416547,6369.881226855432,7127.923076923077,11,True,West
championxpresscw_000216::15,1,4728.571299623146,6193.472228997775,6352.766297768242,6266.798568331132,6385.000828730056,6347.943187204752,7008.225546260091,6858.846153846154,12,True,West
championxpresscw_000216::16,1,4582.102265770827,6179.112683655593,6455.113182645468,6500.564781228381,6668.790532067884,6366.728206335503,7141.450478718621,7296.576923076924,12,True,West
championxpresscw_000216::17,1,4569.575158775462,5945.492146301981,6079.312611346287,5965.620491071514,6063.748919311217,6086.279196534514,6786.410363285343,7027.5,10,True,West
championxpresscw_000216::18,1,4632.305088331696,5958.445659215402,6021.044891356697,5814.141261279517,5865.887256774408,6086.4914724521395,6479.693287767144,7127.923076923077,11,True,West
championxpresscw_000216::21,1,4787.910107595405,5728.851157107144,6216.3192862875685,7037.602259200292,7603.926335124838,5927.840889218045,7100.777266756347,6269.846153846154,4,True,South
championxpresscw_000216::22,1,7078.77972868508,8439.080352725752,8290.656035681453,7829.262699209136,7927.064806467664,8492.377617593458,8492.377617593458,16212.615384615385,1,False,West
championxpresscw_000216::23,1,4949.611551170332,6258.862339175549,6404.590877448719,6300.269226196266,6454.061042838149,6372.657062068914,6372.657062068914,2589.3076923076924,1,False,West
championxpresscw_000216::24,1,6242.221734605846,7410.815962548769,7770.739734366497,7736.535816736475,7763.448876378109,7843.361147794173,7843.361147794173,,0,False,Midwest
championxpresscw_000216::25,1,6939.7566490491945,8142.244787137978,9265.032439068003,10633.168472332416,11668.02776235184,8604.817885076103,8604.817885076103,,0,False,Midwest
championxpresscw_000216::26,1,5923.633568584769,7096.170917032389,7471.8075244889105,7460.475638770434,7485.512810514454,7518.67886658209,7518.67886658209,,0,False,Midwest
championxpresscw_000216::27,1,5146.925995996763,6299.998226984186,7239.794754058417,8340.330639942635,9118.518492135589,6692.530224332483,6692.530224332483,3462.8571428571427,1,False,Midwest
championxpresscw_000216::28,1,4702.314321844576,5819.331797325775,6506.822992984647,7580.836398797179,8297.6862664526,6067.695810763221,6820.541466048822,6429.692307692308,3,True,South
championxpresscw_000216::29,1,3855.921641199981,5189.6818237515845,5491.050575512253,5774.757683714612,6130.98280492526,5345.3939568419055,5345.3939568419055,4465.5,1,False,West
championxpresscw_000216::30,1,5701.861942180342,7288.576142439152,7098.132058736879,6456.319978031649,6291.219854219734,7436.437355549941,7436.437355549941,,0,False,West
championxpresscw_000216::31,1,4365.126289829482,5856.325593309815,6095.343826260618,6107.116927927022,6250.955045247499,6028.605670088419,6398.805496206516,6589.7692307692305,11,True,West
championxpresscw_000216::32,1,5433.541657609513,7325.918930233181,7501.158136387337,7261.107634751875,7269.350412801129,7548.10043120402,7548.10043120402,,0,False,West
championxpresscw_000216::33,1,5257.150281474435,7036.33827881746,7184.4824334699515,6937.5856078051365,6944.443715312792,7240.246482829335,7240.246482829335,,0,False,West
championxpresscw_000216::34,1,4453.485511944042,5957.721731431028,6135.712084266713,6037.744216336294,6114.475653196337,6129.824502942807,5982.654611126486,6990.165384615385,10,True,West
championxpresscw_000216::35,1,5003.556108148594,5927.977651418173,5895.846139452556,5790.991111750533,5719.332209189317,6119.767731503591,6119.767731503591,4650.692307692308,2,False,South
championxpresscw_000216::36,1,5057.247439580396,6837.468951861877,7095.313712929613,7052.843019338997,7173.393215968758,7048.302268263973,7993.478232155981,7597.807692307692,10,True,West
championxpresscw_000216::37,1,4639.666191064272,5643.20556744638,6013.452699692345,6575.896895343222,7017.851891958494,5853.698899984769,7319.3906408484445,5769.0,3,True,Unknown
championxpresscw_000216::38,1,5898.849209137016,7050.068137677149,7415.335778055877,7398.598210247613,7423.660282159563,7467.7008781729455,7467.7008781729455,,0,False,Midwest
championxpresscw_000216::39,1,5457.534538351573,7132.892874591099,6813.368483486548,6017.815078435732,5753.956893440674,7307.891849820738,7307.891849820738,,0,False,West
championxpresscw_000216::40,1,3859.9448692880433,5226.090205274096,5120.766996828548,4661.536307818007,4505.741020499906,5388.588253437593,5388.588253437593,4312.615384615385,1,False,West
championxpresscw_000216::41,1,5447.3091962056,7482.67111187886,7715.509107528985,7513.937160807824,7525.183445680948,7734.947306303161,7734.947306303161,,0,False,West
championxpresscw_000216::42,1,6157.835807247233,7561.963198525976,7454.291788862217,6972.791528995833,6966.150370464216,7655.512605461017,7655.512605461017,,0,False,West
championxpresscw_000216::43,1,4889.354961052111,6573.4870556642245,6791.273075843954,6714.380056075118,6814.188509149495,6769.416354993166,7843.806834031801,7296.576923076924,8,True,West
