client_name,client_id,site_id,year,month,mem_purchase_count,mem_wash_count,mem_revenue,ret_wash_count,ret_revenue,ASP_mem,ASP_ret,mem_revenue_pct,mem_count_pct,timezone,address1,state,postal_code,region,lat,lon,operational_start,imputed
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2024,7,74.0,383.0,11648.85,6230.0,119245.74,157.42,19.14,8.9,5.79,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2024,8,88.0,455.0,13687.15,4570.0,90025.96,155.54,19.7,13.2,9.05,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2024,9,89.0,419.0,13060.65,4497.0,80365.23,146.75,17.87,13.98,8.52,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2024,10,80.0,388.0,12022.15,3259.0,52009.5,150.28,15.96,18.78,10.64,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2024,11,70.0,333.0,11177.95,3938.0,62017.73,159.68,15.75,15.27,7.8,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2024,12,96.0,460.0,15881.5,7117.0,107008.45,165.43,15.04,12.92,6.07,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,1,133.0,613.0,20570.45,12555.0,182581.72,154.67,14.54,10.13,4.66,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,2,158.0,741.0,22954.9,11410.0,165347.45,145.28,14.49,12.19,6.1,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,3,150.0,685.0,20389.35,6020.0,87764.97,135.93,14.58,18.85,10.22,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,4,160.0,735.0,22247.4,10214.0,150578.71,139.05,14.74,12.87,6.71,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,5,161.0,780.0,23342.35,8177.0,120833.95,144.98,14.78,16.19,8.71,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,6,180.0,826.0,24454.95,10288.0,158510.18,135.86,15.41,13.37,7.43,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,7,183.0,938.0,28308.25,12348.0,176245.8,154.69,14.27,13.84,7.06,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,8,176.0,781.0,23513.9,9744.0,139758.32,133.6,14.34,14.4,7.42,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,9,166.0,757.0,22913.35,8922.0,124881.94,138.03,14.0,15.5,7.82,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,10,157.0,583.0,17572.4,4537.0,64511.6,111.93,14.22,21.41,11.39,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,11,153.0,463.0,13976.45,5555.0,81427.58,91.35,14.66,14.65,7.69,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2025,12,158.0,480.0,14383.85,5648.0,83249.88,91.04,14.74,14.73,7.83,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2026,1,156.0,599.0,18097.4,10286.0,146858.55,116.01,14.28,10.97,5.5,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2026,2,151.0,580.0,17463.7,7589.0,109169.96,115.65,14.39,13.79,7.1,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2026,3,141.0,544.0,16299.7,6659.0,98043.36,115.6,14.72,14.26,7.55,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2026,4,161.0,719.0,21301.75,10786.0,159355.52,132.31,14.77,11.79,6.25,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2026,5,180.0,893.0,26293.1,12691.0,187622.65,146.07,14.78,12.29,6.57,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash  Coquitlam,nationwideexp_000560,3,2026,6,187.0,704.0,20882.65,8969.0,130207.85,111.67,14.52,13.82,7.28,America/Vancouver,1035 Lougheed Hwy.,BC,V3K 6N5,,49.236148,-122.867332,11-2023,0
Express Auto Wash Boundary,nationwideexp_000560,5,2026,4,370.0,1545.0,35727.75,10653.0,211103.38,96.56,19.82,14.47,12.67,America/Vancouver,3680 East 4th Ave,BC,V5M 1M2,,1.0,1.0,04-2026,0
Express Auto Wash Boundary,nationwideexp_000560,5,2026,5,375.0,2172.0,50510.4,12524.0,235613.11,134.69,18.81,17.65,14.78,America/Vancouver,3680 East 4th Ave,BC,V5M 1M2,,1.0,1.0,04-2026,0
Express Auto Wash Boundary,nationwideexp_000560,5,2026,6,378.0,1742.0,41007.9,8710.0,162586.95,108.49,18.67,20.14,16.67,America/Vancouver,3680 East 4th Ave,BC,V5M 1M2,,1.0,1.0,04-2026,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,4,508.0,1121.0,23500.95,7224.0,121945.97,46.26,16.88,16.16,13.43,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,5,96.0,2762.0,56531.7,9600.0,157668.64,588.87,16.42,26.39,22.34,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,6,578.0,2599.0,54293.0,8878.0,144869.53,93.93,16.32,27.26,22.65,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,7,577.0,2450.0,51238.5,8840.0,147677.79,88.8,16.71,25.76,21.7,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,8,564.0,2305.0,48528.75,10088.0,167507.98,86.04,16.6,22.46,18.6,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,9,563.0,2270.0,47847.5,11198.0,179687.66,84.99,16.05,21.03,16.85,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,10,541.0,1950.0,40717.5,6354.0,104449.24,75.26,16.44,28.05,23.48,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,11,546.0,2163.0,44705.85,7769.0,126001.22,81.88,16.22,26.19,21.78,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2025,12,574.0,2688.0,56295.6,9780.0,151676.0,98.08,15.51,27.07,21.56,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2026,1,579.0,3102.0,68048.9,16706.0,273987.64,117.53,16.4,19.9,15.66,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2026,2,566.0,2742.0,60590.9,14186.0,233460.4,107.05,16.46,20.61,16.2,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2026,3,556.0,2806.0,61830.7,13170.0,223114.12,111.21,16.94,21.7,17.56,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2026,4,531.0,2373.0,52518.35,12170.0,211325.22,98.9,17.36,19.91,16.32,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2026,5,509.0,2361.0,51840.95,9777.0,174371.67,101.85,17.83,22.92,19.45,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
Express Auto Wash Kamloops,nationwideexp_000560,6,2026,6,487.0,1866.0,41055.7,7671.0,142396.45,84.3,18.56,22.38,19.57,America/Los_Angeles,1500 Hugh Allan Dr,BC,V1S 1P4,,50.652354,-120.380261,04-2025,0
101 Vestavia Hills,newdaycw_000610,1,2023,12,1.0,0.0,0.0,0.0,35.0,0.0,,0.0,,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,1,408.0,107.0,3210.0,833.0,10596.41,7.87,12.72,23.25,11.38,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,2,1528.0,2757.0,81620.0,3813.0,68975.65,53.42,18.09,54.2,41.96,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,3,2009.0,5333.0,149605.0,3777.0,100848.74,74.47,26.7,59.73,58.54,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,4,2435.0,7105.0,190335.0,3867.0,104231.46,78.17,26.95,64.62,64.76,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,5,2699.0,7167.0,188605.0,3436.0,91639.52,69.88,26.67,67.3,67.59,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,6,2931.0,7067.0,183025.0,3449.0,93152.87,62.44,27.01,66.27,67.2,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,7,3256.0,6483.0,166575.0,2311.0,56515.96,51.16,24.46,74.67,73.72,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,8,3384.0,9100.0,233165.0,3972.0,102788.3,68.9,25.88,69.4,69.61,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,9,3341.0,7307.0,158980.0,2538.0,63877.69,47.58,25.17,71.34,74.22,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,10,3582.0,9449.0,210.0,4365.0,101894.69,0.06,23.34,0.21,68.4,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,11,3550.0,7282.0,270.0,2540.0,60021.3,0.08,23.63,0.45,74.14,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2024,12,3549.0,6639.0,1320.0,2283.0,56108.48,0.37,24.58,2.3,74.41,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,1,3609.0,7067.0,1170.0,2854.0,64457.44,0.32,22.58,1.78,71.23,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,2,3773.0,7934.0,0.0,3440.0,71195.02,0.0,20.7,0.0,69.76,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,3,4051.0,12930.0,0.0,4375.0,84235.32,0.0,19.25,0.0,74.72,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,4,4275.0,12492.0,0.0,3615.0,67692.68,0.0,18.73,0.0,77.56,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,5,4320.0,10185.0,60.0,3102.0,56593.62,0.01,18.24,0.11,76.65,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,6,4259.0,9273.0,0.0,3043.0,50936.74,0.0,16.74,0.0,75.29,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,7,4350.0,9532.0,0.0,3321.0,54095.27,0.0,16.29,0.0,74.16,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,8,4438.0,9655.0,0.0,4128.0,62095.81,0.0,15.04,0.0,70.05,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,9,4576.0,11232.0,0.0,4519.0,72674.74,0.0,16.08,0.0,71.31,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,10,4634.0,9997.0,0.0,3579.0,59874.03,0.0,16.73,0.0,73.64,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,11,4624.0,8573.0,0.0,2861.0,51831.96,0.0,18.12,0.0,74.98,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2025,12,4579.0,7803.0,0.0,2813.0,54972.49,0.0,19.54,0.0,73.5,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2026,1,4607.0,6847.0,0.0,2173.0,37830.27,0.0,17.41,0.0,75.91,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2026,2,4818.0,8642.0,0.0,3305.0,57203.84,0.0,17.31,0.0,72.34,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2026,3,5216.0,13634.0,0.0,4525.0,82293.83,0.0,18.19,0.0,75.08,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2026,4,5363.0,13401.0,0.0,3786.0,69049.95,0.0,18.24,0.0,77.97,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2026,5,5309.0,10453.0,0.0,2675.0,50804.83,0.0,18.99,0.0,79.62,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
101 Vestavia Hills,newdaycw_000610,1,2026,6,4349.0,8004.0,0.0,1961.0,36188.51,0.0,18.45,0.0,80.32,America/Chicago,4740 Cahaba River Rd,AL,35243,South,33.431792,-86.73551,12-2023,0
102 Trussville,newdaycw_000610,3,2025,1,0.0,0.0,0.0,1.0,30.0,,30.0,0.0,0.0,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,2,1045.0,877.0,0.0,3831.0,11109.5,0.0,2.9,0.0,18.63,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,3,1836.0,4309.0,0.0,4038.0,28220.21,0.0,6.99,0.0,51.62,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,4,1970.0,5093.0,0.0,2651.0,32620.47,0.0,12.3,0.0,65.77,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,5,1954.0,4272.0,0.0,2369.0,31472.05,0.0,13.28,0.0,64.33,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,6,1751.0,3856.0,0.0,2618.0,27937.45,0.0,10.67,0.0,59.56,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,7,2076.0,4497.0,0.0,2775.0,33528.31,0.0,12.08,0.0,61.84,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,8,2053.0,4575.0,0.0,2687.0,29588.24,0.0,11.01,0.0,63.0,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,9,2096.0,5294.0,0.0,3255.0,45663.1,0.0,14.03,0.0,61.93,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,10,2104.0,4803.0,0.0,2589.0,34587.15,0.0,13.36,0.0,64.98,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,11,2070.0,4133.0,0.0,2316.0,34785.28,0.0,15.02,0.0,64.09,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2025,12,1981.0,3671.0,0.0,2190.0,39145.0,0.0,17.87,0.0,62.63,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2026,1,2001.0,3144.0,0.0,1649.0,28211.4,0.0,17.11,0.0,65.6,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2026,2,2084.0,3951.0,0.0,2425.0,38756.62,0.0,15.98,0.0,61.97,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2026,3,2424.0,6996.0,0.0,3712.0,67532.52,0.0,18.19,0.0,65.33,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2026,4,2520.0,7037.0,0.0,2957.0,53566.51,0.0,18.12,0.0,70.41,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2026,5,2464.0,5629.0,0.0,2196.0,40887.11,0.0,18.62,0.0,71.94,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
102 Trussville,newdaycw_000610,3,2026,6,2122.0,4451.0,0.0,1643.0,30352.65,0.0,18.47,0.0,73.04,America/Chicago,5961 Chalkville Mountain Rd,AL,35235,South,33.640332,-86.623885,01-2025,0
103 Fultondale,newdaycw_000610,4,2025,5,474.0,312.0,0.0,1545.0,5378.2,0.0,3.48,0.0,16.8,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,6,1153.0,2703.0,0.0,3754.0,17565.75,0.0,4.68,0.0,41.86,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,7,1529.0,4170.0,0.0,3330.0,36222.95,0.0,10.88,0.0,55.6,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,8,1923.0,4848.0,0.0,2989.0,27823.31,0.0,9.31,0.0,61.86,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,9,2177.0,5903.0,0.0,3613.0,43257.44,0.0,11.97,0.0,62.03,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,10,2386.0,5889.0,0.0,3447.0,43672.38,0.0,12.67,0.0,63.08,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,11,2483.0,5601.0,0.0,3278.0,41942.08,0.0,12.8,0.0,63.08,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2025,12,2599.0,5394.0,0.0,3100.0,45569.27,0.0,14.7,0.0,63.5,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2026,1,2601.0,4799.0,0.0,2215.0,30096.36,0.0,13.59,0.0,68.42,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2026,2,2896.0,6079.0,0.0,3382.0,49191.47,0.0,14.55,0.0,64.25,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2026,3,3363.0,10201.0,0.0,4681.0,73364.92,0.0,15.67,0.0,68.55,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2026,4,3547.0,9948.0,0.0,3855.0,56209.11,0.0,14.58,0.0,72.07,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2026,5,3551.0,8260.0,0.0,2751.0,40483.98,0.0,14.72,0.0,75.02,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
103 Fultondale,newdaycw_000610,4,2026,6,3066.0,6908.0,0.0,2124.0,31496.17,0.0,14.83,0.0,76.48,America/Chicago,1701 Fulton Rd,AL,35068,South,33.609538,-86.805117,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,5,4.0,0.0,0.0,0.0,4.0,0.0,,0.0,,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,6,660.0,622.0,0.0,1674.0,4525.65,0.0,2.7,0.0,27.09,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,7,1289.0,3798.0,0.0,3399.0,35511.62,0.0,10.45,0.0,52.77,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,8,1556.0,4461.0,0.0,3698.0,42321.49,0.0,11.44,0.0,54.68,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,9,1937.0,6305.0,0.0,4175.0,65141.96,0.0,15.6,0.0,60.16,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,10,2185.0,6316.0,0.0,3151.0,54501.19,0.0,17.3,0.0,66.72,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,11,2309.0,6148.0,0.0,2744.0,48263.48,0.0,17.59,0.0,69.14,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2025,12,2362.0,5516.0,0.0,2378.0,48378.54,0.0,20.34,0.0,69.88,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2026,1,2366.0,4451.0,0.0,1809.0,31785.18,0.0,17.57,0.0,71.1,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2026,2,2580.0,6056.0,0.0,2869.0,51495.41,0.0,17.95,0.0,67.85,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2026,3,3025.0,10175.0,0.0,4180.0,76783.97,0.0,18.37,0.0,70.88,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2026,4,3213.0,10351.0,0.0,3624.0,67366.17,0.0,18.59,0.0,74.07,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2026,5,3278.0,8724.0,0.0,2589.0,48913.12,0.0,18.89,0.0,77.11,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
104 Birmingham (280),newdaycw_000610,5,2026,6,2787.0,6908.0,0.0,1857.0,34523.53,0.0,18.59,0.0,78.81,America/Chicago,5305 US-280,AL,35242,South,33.419452,-86.677914,05-2025,0
105 Tuscaloosa,newdaycw_000610,6,2025,6,0.0,0.0,0.0,0.0,0.0,,,,,America/Chicago,1212 Veterans Memorial Pkwy,AL,35404,South,33.197693,-87.519681,06-2025,0
